ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
18,40,0.17117,0.45,18; 24; 21; 18; 3; 12; 7; 40
7,32,0.07562,0.21875,4; 11; 20; 7; 6; 9; 15; 32
26,58,0.3333,0.44828,18; 6; 14; 26; 3; 8; 10; 58
33,50,0.42538,0.66,19; 20; 10; 33; 8; 7; 14; 50
6,9,-0.12385,0.66667,10; 6; 16; 6; 6; 3; 28; 9
6,9,-0.1252,0.66667,19; 9; 22; 6; 20; 28; 23; 9
10,11,-0.03686,0.90909,27; 20; 25; 10; 18; 12; 22; 11
25,32,0.24286,0.78125,8; 4; 18; 25; 4; 6; 6; 32
10,68,0.17364,0.14706,24; 15; 15; 10; 6; 6; 5; 68
23,40,0.27267,0.575,10; 22; 16; 23; 15; 7; 6; 40
13,28,-0.00999,0.46429,3; 9; 10; 13; 8; 14; 12; 28
6,58,0.18789,0.10345,7; 23; 18; 6; 3; 3; 9; 58
17,40,0.1754,0.425,17; 18; 8; 17; 17; 11; 10; 40
35,50,0.42412,0.7,10; 9; 4; 35; 16; 12; 5; 50
24,40,0.22397,0.6,15; 13; 24; 24; 16; 12; 17; 40
5,68,0.09913,0.07353,3; 29; 9; 5; 4; 5; 8; 68
13,52,0.1743,0.25,26; 23; 14; 13; 5; 6; 15; 52
5,72,0.1178,0.06944,31; 5; 17; 5; 3; 6; 5; 72
9,20,-0.0209,0.45,22; 7; 20; 9; 4; 6; 9; 20
5,32,0.01154,0.15625,14; 25; 5; 5; 10; 4; 9; 32
32,57,0.41878,0.5614,22; 5; 20; 32; 7; 4; 13; 57
31,41,0.30703,0.7561,15; 9; 17; 31; 19; 9; 19; 41
24,28,0.16056,0.85714,12; 16; 9; 24; 16; 5; 14; 28
27,32,0.18975,0.84375,13; 5; 22; 27; 13; 12; 9; 32
21,32,0.19204,0.65625,21; 24; 10; 21; 16; 15; 18; 32
61,72,0.67971,0.84722,9; 4; 12; 61; 6; 4; 8; 72
31,50,0.35372,0.62,13; 10; 20; 31; 14; 14; 13; 50
35,68,0.44001,0.51471,13; 3; 11; 35; 7; 7; 8; 68
17,20,0.04589,0.85,24; 9; 4; 17; 18; 9; 8; 20
41,45,0.37138,0.91111,9; 9; 9; 41; 11; 17; 14; 45
12,21,-0.02285,0.57143,21; 24; 10; 12; 16; 14; 22; 21
23,28,0.19761,0.82143,8; 17; 21; 23; 19; 15; 22; 28
24,45,0.25846,0.53333,8; 3; 24; 24; 13; 16; 4; 45
34,41,0.32285,0.82927,10; 12; 7; 34; 12; 3; 9; 41
7,68,0.10533,0.10294,30; 21; 25; 7; 3; 6; 9; 68
36,40,0.38845,0.9,13; 11; 10; 36; 9; 4; 10; 40
22,57,0.27146,0.38596,13; 18; 10; 22; 7; 5; 11; 57
25,57,0.32776,0.4386,15; 23; 13; 25; 6; 4; 13; 57
27,58,0.33452,0.46552,18; 9; 19; 27; 9; 12; 5; 58
44,58,0.52319,0.75862,8; 15; 7; 44; 13; 3; 10; 58
39,40,0.41099,0.975,18; 16; 17; 39; 5; 4; 12; 40
53,58,0.64018,0.91379,8; 8; 8; 53; 10; 8; 10; 58
66,72,0.84595,0.91667,3; 10; 3; 66; 3; 6; 8; 72
43,45,0.45754,0.95556,6; 6; 9; 43; 5; 11; 12; 45
60,68,0.74136,0.88235,3; 11; 7; 60; 10; 4; 4; 68
7,21,0.01978,0.33333,9; 18; 24; 7; 23; 15; 20; 21
16,50,0.22445,0.32,7; 19; 12; 16; 4; 5; 14; 50
10,21,-0.03607,0.47619,28; 21; 5; 10; 23; 8; 25; 21
14,52,0.20519,0.26923,25; 3; 16; 14; 5; 14; 15; 52
7,9,-0.07233,0.77778,30; 4; 17; 7; 3; 8; 16; 9
15,20,0.03666,0.75,12; 18; 21; 15; 18; 5; 12; 20
28,62,0.34902,0.45161,14; 20; 8; 28; 4; 5; 3; 62
54,57,0.62902,0.94737,7; 9; 14; 54; 6; 3; 3; 57
11,62,0.16085,0.17742,21; 26; 24; 11; 9; 9; 11; 62
44,62,0.51233,0.70968,17; 14; 4; 44; 10; 9; 8; 62
17,62,0.2615,0.27419,6; 10; 17; 17; 11; 5; 12; 62
26,68,0.34018,0.38235,9; 24; 23; 26; 5; 6; 5; 68
8,52,0.1699,0.15385,6; 4; 23; 8; 3; 9; 12; 52
19,28,0.10777,0.67857,20; 3; 25; 19; 11; 3; 7; 28
61,72,0.76961,0.84722,3; 5; 10; 61; 4; 5; 3; 72
9,68,0.12825,0.13235,17; 7; 26; 9; 4; 5; 5; 68
53,72,0.63004,0.73611,6; 9; 13; 53; 7; 8; 7; 72
6,45,0.19004,0.13333,26; 5; 16; 6; 17; 12; 4; 45
41,58,0.52481,0.7069,9; 19; 15; 41; 6; 5; 13; 58
12,28,0.04435,0.42857,20; 14; 20; 12; 8; 7; 14; 28
8,32,0.03272,0.25,7; 10; 13; 8; 16; 10; 7; 32
49,62,0.62089,0.79032,10; 12; 9; 49; 9; 9; 3; 62
9,11,-0.07452,0.81818,25; 5; 17; 9; 5; 22; 7; 11
7,11,-0.07123,0.63636,23; 28; 28; 7; 7; 3; 15; 11
41,45,0.43426,0.91111,16; 14; 9; 41; 3; 17; 13; 45
11,45,0.12187,0.24444,15; 26; 15; 11; 4; 12; 5; 45
23,50,0.25564,0.46,21; 8; 23; 23; 6; 7; 14; 50
13,68,0.18003,0.19118,7; 25; 4; 13; 6; 10; 6; 68
16,41,0.2194,0.39024,3; 14; 26; 16; 6; 7; 6; 41
14,41,0.22901,0.34146,8; 23; 4; 14; 6; 16; 19; 41
53,58,0.57327,0.91379,7; 5; 9; 53; 11; 13; 3; 58
17,40,0.1455,0.425,14; 22; 10; 17; 7; 10; 13; 40
38,41,0.40877,0.92683,13; 8; 7; 38; 14; 9; 9; 41
21,28,0.19697,0.75,19; 23; 15; 21; 7; 8; 4; 28
7,9,-0.08973,0.77778,27; 14; 17; 7; 24; 6; 23; 9
37,50,0.39719,0.74,8; 7; 3; 37; 15; 7; 5; 50
10,41,0.08416,0.2439,23; 29; 29; 10; 7; 18; 14; 41
33,62,0.39816,0.53226,18; 11; 7; 33; 6; 8; 12; 62
48,58,0.57917,0.82759,9; 5; 8; 48; 5; 7; 4; 58
25,45,0.29598,0.55556,3; 12; 10; 25; 7; 16; 10; 45
26,28,0.15993,0.92857,8; 12; 4; 26; 4; 6; 18; 28
6,40,0.04802,0.15,3; 15; 18; 6; 12; 12; 7; 40
44,52,0.41345,0.84615,12; 12; 3; 44; 3; 12; 15; 52
7,9,-0.05627,0.77778,13; 17; 9; 7; 19; 23; 28; 9
7,68,0.13332,0.10294,16; 22; 7; 7; 3; 9; 8; 68
27,28,0.1887,0.96429,8; 17; 17; 27; 23; 13; 19; 28
29,57,0.34063,0.50877,3; 14; 7; 29; 11; 3; 6; 57
28,50,0.32238,0.56,7; 5; 15; 28; 12; 6; 3; 50
42,45,0.48823,0.93333,11; 12; 3; 42; 10; 8; 7; 45
31,52,0.34601,0.59615,15; 6; 6; 31; 6; 7; 11; 52
47,50,0.51918,0.94,15; 10; 7; 47; 4; 4; 7; 50
10,11,-0.08052,0.90909,26; 8; 7; 10; 13; 24; 23; 11
26,50,0.28631,0.52,15; 12; 21; 26; 7; 5; 4; 50
12,28,0.02819,0.42857,24; 13; 5; 12; 23; 9; 13; 28
43,50,0.49702,0.86,17; 3; 11; 43; 7; 16; 14; 50
41,72,0.52936,0.56944,5; 12; 7; 41; 5; 8; 3; 72
25,32,0.21391,0.78125,9; 11; 14; 25; 6; 7; 7; 32
39,41,0.44642,0.95122,12; 13; 4; 39; 15; 4; 15; 41
35,45,0.38618,0.77778,21; 16; 8; 35; 3; 14; 3; 45
34,72,0.445,0.47222,13; 18; 11; 34; 7; 3; 6; 72
17,28,0.10812,0.60714,3; 21; 18; 17; 17; 17; 4; 28
57,72,0.69404,0.79167,13; 8; 6; 57; 6; 3; 6; 72
57,62,0.66623,0.91935,13; 7; 8; 57; 6; 11; 10; 62
7,11,-0.12791,0.63636,16; 21; 17; 7; 12; 27; 17; 11
40,57,0.53229,0.70175,16; 16; 19; 40; 8; 7; 7; 57
58,62,0.65315,0.93548,13; 9; 6; 58; 10; 5; 7; 62
23,57,0.283,0.40351,15; 23; 5; 23; 3; 12; 4; 57
39,57,0.4873,0.68421,7; 14; 7; 39; 8; 9; 3; 57
24,41,0.26623,0.58537,18; 3; 18; 24; 18; 6; 6; 41
12,32,0.05005,0.375,23; 16; 8; 12; 7; 6; 18; 32
11,32,0.11024,0.34375,22; 13; 22; 11; 8; 11; 21; 32
8,28,-0.05466,0.28571,22; 9; 13; 8; 10; 4; 20; 28
23,28,0.1487,0.82143,17; 25; 17; 23; 10; 23; 7; 28
14,72,0.20966,0.19444,22; 27; 26; 14; 3; 4; 3; 72
46,57,0.54267,0.80702,5; 9; 6; 46; 12; 4; 13; 57
5,9,-0.14112,0.55556,11; 23; 20; 5; 17; 13; 14; 9
5,11,-0.0574,0.45455,29; 10; 27; 5; 27; 26; 5; 11
8,9,-0.0812,0.88889,17; 30; 23; 8; 24; 28; 14; 9
38,62,0.48069,0.6129,14; 11; 4; 38; 7; 9; 8; 62
7,11,-0.12928,0.63636,16; 26; 14; 7; 18; 22; 9; 11
22,41,0.20651,0.53659,21; 18; 25; 22; 10; 17; 15; 41
5,9,-0.07657,0.55556,28; 22; 19; 5; 16; 23; 20; 9
8,40,0.15821,0.2,8; 14; 5; 8; 12; 8; 17; 40
44,58,0.53627,0.75862,9; 12; 3; 44; 6; 12; 8; 58
10,50,0.13029,0.2,5; 19; 7; 10; 3; 6; 11; 50
52,58,0.59713,0.89655,9; 15; 13; 52; 13; 13; 13; 58
16,45,0.18496,0.35556,6; 15; 20; 16; 6; 16; 14; 45
