ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
35,36,0.65584,0.97222,18; 16; 7; 35; 5; 15; 14; 36
7,9,0.75861,0.77778,6; 18; 19; 7; 16; 5; 18; 9
35,77,0.41755,0.45455,15; 15; 11; 35; 6; 6; 4; 77
41,43,0.88041,0.95349,3; 18; 12; 41; 18; 11; 9; 43
7,12,0.80834,0.58333,23; 6; 6; 7; 19; 9; 12; 12
13,19,0.64165,0.68421,24; 13; 26; 13; 17; 8; 3; 19
56,58,0.9403,0.96552,6; 5; 4; 56; 4; 6; 7; 58
36,43,0.75913,0.83721,12; 20; 11; 36; 13; 9; 17; 43
5,6,0.73835,0.83333,17; 10; 15; 5; 24; 10; 14; 6
27,42,0.56868,0.64286,14; 8; 7; 27; 6; 9; 9; 42
6,12,0.84249,0.5,20; 22; 16; 6; 4; 8; 19; 12
5,19,0.61409,0.26316,9; 24; 16; 5; 26; 18; 8; 19
53,72,0.72274,0.73611,8; 4; 7; 53; 5; 5; 7; 72
5,19,0.64577,0.26316,21; 14; 16; 5; 10; 15; 3; 19
7,12,0.78407,0.58333,15; 24; 14; 7; 22; 14; 8; 12
17,19,0.61892,0.89474,22; 6; 5; 17; 25; 10; 8; 19
20,23,0.64457,0.86957,26; 6; 3; 20; 15; 16; 21; 23
11,12,0.814,0.91667,9; 21; 20; 11; 12; 7; 20; 12
8,12,0.85014,0.66667,26; 15; 15; 8; 13; 27; 23; 12
20,58,0.37224,0.34483,11; 12; 8; 20; 8; 9; 6; 58
17,19,0.67281,0.89474,13; 12; 23; 17; 13; 25; 18; 19
7,43,0.23375,0.16279,16; 19; 4; 7; 9; 17; 11; 43
5,15,0.69161,0.33333,31; 9; 7; 5; 26; 23; 15; 15
15,31,0.49947,0.48387,13; 5; 8; 15; 13; 16; 19; 31
6,24,0.65392,0.25,24; 12; 18; 6; 5; 4; 9; 24
21,36,0.45943,0.58333,12; 14; 16; 21; 8; 15; 14; 36
8,15,0.75323,0.53333,13; 4; 7; 8; 4; 8; 19; 15
5,6,0.72795,0.83333,5; 9; 17; 5; 6; 15; 16; 6
19,42,0.48547,0.45238,8; 21; 18; 19; 11; 7; 14; 42
7,19,0.76071,0.36842,30; 5; 6; 7; 7; 9; 4; 19
