ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
14,15,0.40465,0.93333,13; 9; 25; 14; 12; 24; 21; 15
19,44,0.42308,0.43182,3; 4; 7; 19; 11; 6; 13; 44
16,24,0.5515,0.66667,7; 10; 20; 16; 9; 8; 18; 24
15,43,0.36765,0.34884,22; 10; 8; 15; 15; 11; 9; 43
11,19,0.37758,0.57895,15; 10; 21; 11; 26; 26; 6; 19
5,6,0.08527,0.83333,22; 22; 25; 5; 8; 23; 13; 6
9,77,0.135,0.11688,27; 28; 9; 9; 3; 4; 5; 77
17,31,0.57868,0.54839,3; 8; 3; 17; 12; 16; 9; 31
37,42,0.82692,0.88095,12; 8; 5; 37; 8; 13; 8; 42
56,58,0.92366,0.96552,4; 12; 12; 56; 10; 3; 9; 58
9,12,0.2311,0.75,16; 19; 20; 9; 21; 25; 16; 12
33,43,0.77141,0.76744,3; 5; 4; 33; 5; 13; 10; 43
5,6,0.10406,0.83333,20; 20; 10; 5; 21; 18; 30; 6
17,72,0.25965,0.23611,20; 5; 4; 17; 5; 7; 4; 72
31,36,0.8047,0.86111,8; 16; 19; 31; 3; 11; 18; 36
27,44,0.58618,0.61364,9; 17; 10; 27; 5; 4; 16; 44
21,77,0.33988,0.27273,20; 7; 19; 21; 3; 3; 4; 77
35,36,0.89894,0.97222,9; 14; 15; 35; 4; 18; 9; 36
39,72,0.57569,0.54167,14; 18; 12; 39; 3; 5; 5; 72
34,44,0.72748,0.77273,15; 20; 3; 34; 5; 18; 9; 44
12,36,0.33554,0.33333,7; 13; 21; 12; 6; 9; 3; 36
35,43,0.80976,0.81395,20; 12; 11; 35; 3; 7; 10; 43
5,15,0.25387,0.33333,6; 30; 31; 5; 20; 19; 3; 15
21,72,0.32187,0.29167,24; 25; 25; 21; 4; 4; 5; 72
7,77,0.12421,0.09091,27; 20; 21; 7; 5; 4; 3; 77
8,19,0.32424,0.42105,7; 26; 21; 8; 3; 15; 19; 19
27,43,0.62306,0.62791,4; 15; 3; 27; 18; 8; 15; 43
34,44,0.78046,0.77273,10; 8; 5; 34; 3; 11; 8; 44
18,67,0.31078,0.26866,17; 26; 12; 18; 10; 4; 5; 67
6,9,0.14517,0.66667,19; 28; 18; 6; 12; 12; 8; 9
8,12,0.25354,0.66667,12; 11; 12; 8; 17; 10; 26; 12
17,44,0.39976,0.38636,22; 23; 26; 17; 16; 7; 10; 44
13,19,0.38964,0.68421,11; 19; 11; 13; 18; 11; 4; 19
10,31,0.32477,0.32258,17; 10; 26; 10; 22; 7; 4; 31
43,72,0.63277,0.59722,8; 8; 6; 43; 4; 6; 4; 72
41,44,0.92103,0.93182,7; 6; 11; 41; 7; 5; 6; 44
12,19,0.38667,0.63158,27; 14; 24; 12; 10; 12; 18; 19
