ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
28,35,0.11771,0.8,17; 6; 28; 35; 29; 11; 27; 16
27,43,0.10236,0.62791,6; 3; 27; 43; 3; 19; 27; 7
14,53,0.11013,0.26415,3; 13; 14; 53; 10; 11; 29; 28
18,19,0.12143,0.94737,4; 13; 18; 19; 25; 28; 10; 12
22,35,0.11282,0.62857,14; 13; 22; 35; 10; 3; 28; 32
5,58,0.08706,0.08621,15; 5; 5; 58; 20; 20; 23; 17
8,13,0.11799,0.61538,14; 7; 8; 13; 5; 11; 8; 9
40,48,0.09357,0.83333,3; 4; 40; 48; 10; 22; 17; 21
19,57,0.10111,0.33333,4; 10; 19; 57; 20; 17; 28; 25
15,75,0.09257,0.2,3; 3; 15; 75; 14; 31; 9; 22
13,21,0.12058,0.61905,29; 31; 13; 21; 27; 21; 18; 14
20,48,0.10505,0.41667,5; 8; 20; 48; 20; 7; 14; 16
14,33,0.11727,0.42424,5; 13; 14; 33; 29; 4; 31; 5
11,72,0.10124,0.15278,7; 6; 11; 72; 17; 21; 26; 23
32,52,0.09948,0.61538,3; 7; 32; 52; 4; 19; 28; 7
34,55,0.09483,0.61818,3; 4; 34; 55; 26; 10; 28; 8
23,44,0.10879,0.52273,11; 7; 23; 44; 20; 31; 6; 13
40,48,0.0995,0.83333,4; 3; 40; 48; 22; 12; 6; 12
20,58,0.09924,0.34483,9; 8; 20; 58; 5; 32; 7; 27
6,41,0.11673,0.14634,7; 17; 6; 41; 15; 8; 29; 17
5,6,0.10048,0.83333,10; 24; 5; 6; 14; 25; 23; 3
10,51,0.11649,0.19608,14; 8; 10; 51; 17; 9; 16; 13
18,68,0.0943,0.26471,3; 5; 18; 68; 16; 11; 4; 28
21,34,0.10961,0.61765,21; 9; 21; 34; 18; 6; 29; 12
19,20,0.11542,0.95,26; 22; 19; 20; 5; 16; 10; 5
11,73,0.10099,0.15068,4; 7; 11; 73; 18; 27; 13; 21
28,35,0.11466,0.8,13; 10; 28; 35; 7; 20; 9; 31
33,46,0.09951,0.71739,7; 9; 33; 46; 4; 9; 21; 29
12,19,0.10573,0.63158,29; 25; 12; 19; 10; 4; 7; 16
16,26,0.11214,0.61538,4; 12; 16; 26; 3; 25; 32; 16
11,72,0.09623,0.15278,3; 5; 11; 72; 4; 27; 17; 20
24,53,0.10722,0.45283,4; 8; 24; 53; 10; 28; 6; 19
38,46,0.09782,0.82609,6; 5; 38; 46; 15; 25; 9; 11
38,40,0.09842,0.95,7; 6; 38; 40; 15; 10; 9; 15
20,58,0.10365,0.34483,5; 8; 20; 58; 4; 10; 5; 8
18,43,0.10951,0.4186,16; 10; 18; 43; 24; 16; 14; 30
