ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
30,42,0.53008,0.71429,40; 30; 66; 31; 73; 70; 42; 37; 7; 48
12,42,0.49933,0.28571,24; 12; 46; 66; 41; 37; 42; 80; 80; 43
43,70,0.5241,0.61429,34; 43; 70; 70; 37; 67; 70; 85; 66; 16
37,42,0.61473,0.88095,19; 37; 7; 10; 83; 57; 42; 27; 55; 9
60,75,0.51291,0.8,79; 60; 8; 64; 77; 69; 75; 54; 62; 69
41,82,0.56465,0.5,64; 41; 59; 70; 60; 58; 82; 85; 70; 57
60,82,0.54882,0.73171,44; 60; 68; 16; 37; 30; 82; 24; 52; 58
18,82,0.70907,0.21951,38; 18; 83; 33; 47; 40; 82; 80; 7; 59
34,42,0.65258,0.80952,25; 34; 21; 51; 32; 31; 42; 13; 83; 45
46,48,0.63259,0.95833,66; 46; 12; 84; 85; 5; 48; 27; 9; 8
35,49,0.57265,0.71429,50; 35; 39; 28; 24; 58; 49; 70; 16; 65
24,26,0.74715,0.92308,75; 24; 54; 39; 12; 49; 26; 48; 68; 11
47,48,0.55267,0.97917,71; 47; 73; 74; 28; 47; 48; 32; 22; 19
27,49,0.56679,0.55102,38; 27; 64; 71; 10; 27; 49; 43; 20; 37
30,42,0.64698,0.71429,83; 30; 27; 25; 67; 41; 42; 38; 43; 26
5,32,0.26863,0.15625,54; 5; 43; 81; 5; 81; 32; 49; 52; 39
25,42,0.66587,0.59524,75; 25; 10; 20; 74; 79; 42; 28; 57; 77
5,53,0.26715,0.09434,23; 5; 22; 5; 14; 14; 53; 50; 81; 70
76,82,0.58663,0.92683,76; 76; 8; 74; 32; 68; 82; 16; 46; 81
37,49,0.63784,0.7551,10; 37; 11; 35; 35; 57; 49; 31; 45; 84
24,64,0.68664,0.375,44; 24; 37; 47; 39; 49; 64; 7; 54; 73
42,75,0.54009,0.56,12; 42; 43; 74; 18; 15; 75; 47; 23; 41
74,82,0.65373,0.90244,33; 74; 7; 16; 53; 81; 82; 75; 13; 51
46,64,0.51283,0.71875,17; 46; 47; 30; 48; 70; 64; 67; 68; 25
26,64,0.61288,0.40625,31; 26; 67; 37; 5; 43; 64; 72; 26; 53
8,10,0.36802,0.8,17; 8; 65; 43; 81; 85; 10; 33; 79; 20
38,64,0.63315,0.59375,80; 38; 34; 55; 70; 61; 64; 43; 29; 60
18,53,0.76306,0.33962,61; 18; 6; 17; 28; 25; 53; 32; 23; 9
5,26,0.25417,0.19231,84; 5; 61; 80; 17; 44; 26; 18; 79; 40
40,49,0.61425,0.81633,26; 40; 79; 22; 21; 71; 49; 85; 46; 59
5,10,0.26142,0.5,56; 5; 49; 54; 31; 47; 10; 46; 18; 84
5,10,0.26666,0.5,23; 5; 32; 42; 48; 45; 10; 10; 76; 48
26,49,0.59162,0.53061,60; 26; 84; 61; 69; 17; 49; 50; 16; 7
31,70,0.58762,0.44286,13; 31; 34; 26; 20; 73; 70; 68; 33; 14
5,48,0.27564,0.10417,77; 5; 30; 85; 51; 65; 48; 63; 38; 19
14,77,0.59284,0.18182,6; 14; 76; 28; 60; 13; 77; 71; 20; 59
6,9,0.30019,0.66667,30; 6; 84; 73; 49; 42; 9; 36; 13; 7
28,48,0.55268,0.58333,36; 28; 41; 68; 47; 46; 48; 53; 39; 38
20,78,0.64913,0.25641,11; 20; 23; 66; 68; 50; 78; 53; 27; 10
14,77,0.60418,0.18182,69; 14; 16; 70; 64; 59; 77; 67; 40; 85
48,49,0.57372,0.97959,59; 48; 34; 47; 77; 37; 49; 64; 16; 26
6,10,0.32393,0.6,38; 6; 65; 49; 50; 60; 10; 72; 73; 5
69,75,0.51001,0.92,24; 69; 79; 45; 17; 9; 75; 81; 40; 33
59,70,0.55287,0.84286,5; 59; 58; 37; 64; 18; 70; 10; 14; 29
34,64,0.53982,0.53125,74; 34; 75; 13; 49; 8; 64; 78; 43; 80
7,9,0.31502,0.77778,68; 7; 45; 24; 53; 59; 9; 71; 68; 41
13,42,0.65313,0.30952,45; 13; 74; 63; 30; 43; 42; 67; 40; 24
5,26,0.28684,0.19231,70; 5; 13; 12; 6; 7; 26; 46; 84; 7
24,64,0.66613,0.375,16; 24; 12; 17; 38; 67; 64; 59; 71; 50
53,82,0.54342,0.64634,29; 53; 6; 66; 76; 77; 82; 47; 42; 34
17,32,0.73817,0.53125,61; 17; 60; 15; 23; 46; 32; 45; 35; 66
8,9,0.34665,0.88889,12; 8; 15; 9; 8; 8; 9; 9; 14; 24
