ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
50,81,0.60888,0.61728,50; 3; 9; 12; 81; 5; 4; 4
19,25,0.7848,0.76,19; 20; 4; 20; 25; 24; 20; 21
18,50,0.36404,0.36,18; 24; 24; 26; 50; 3; 9; 9
10,25,0.41385,0.4,10; 26; 11; 29; 25; 22; 24; 20
32,56,0.57172,0.57143,32; 9; 21; 10; 56; 8; 11; 12
11,13,0.86536,0.84615,11; 9; 17; 19; 13; 20; 7; 14
6,10,0.62306,0.6,6; 12; 9; 10; 10; 25; 12; 8
17,25,0.69746,0.68,17; 16; 18; 16; 25; 11; 21; 8
37,56,0.64979,0.66071,37; 15; 15; 4; 56; 11; 4; 12
9,50,0.20431,0.18,9; 15; 5; 16; 50; 8; 11; 14
6,13,0.48318,0.46154,6; 25; 5; 20; 13; 25; 24; 9
24,75,0.32307,0.32,24; 10; 14; 4; 75; 6; 5; 3
27,75,0.37018,0.36,27; 3; 14; 5; 75; 6; 4; 6
33,42,0.7739,0.78571,33; 8; 4; 18; 42; 5; 5; 8
16,83,0.19107,0.19277,16; 26; 11; 25; 83; 5; 4; 5
8,17,0.48489,0.47059,8; 5; 26; 8; 17; 11; 25; 6
22,72,0.31466,0.30556,22; 12; 20; 14; 72; 7; 8; 5
29,84,0.35047,0.34524,29; 14; 6; 17; 84; 4; 4; 3
12,81,0.1704,0.14815,12; 22; 21; 23; 81; 5; 4; 3
12,13,0.88847,0.92308,12; 17; 27; 21; 13; 25; 16; 4
55,83,0.65532,0.66265,55; 7; 6; 14; 83; 4; 4; 3
20,42,0.47694,0.47619,20; 6; 25; 24; 42; 12; 4; 9
34,50,0.67782,0.68,34; 16; 5; 20; 50; 12; 8; 15
27,31,0.87504,0.87097,27; 17; 12; 14; 31; 7; 9; 16
8,17,0.48755,0.47059,8; 8; 27; 7; 17; 27; 27; 20
20,50,0.40651,0.4,20; 19; 6; 26; 50; 3; 6; 6
54,72,0.75689,0.75,54; 11; 3; 14; 72; 4; 7; 8
60,75,0.78708,0.8,60; 6; 9; 7; 75; 7; 4; 6
14,84,0.18673,0.16667,14; 16; 4; 7; 84; 4; 4; 3
6,8,0.75991,0.75,6; 16; 23; 26; 8; 8; 27; 29
12,50,0.2516,0.24,12; 3; 5; 28; 50; 13; 3; 6
38,56,0.68101,0.67857,38; 6; 4; 5; 56; 6; 7; 12
41,75,0.54543,0.54667,41; 7; 9; 4; 75; 5; 5; 4
68,81,0.82806,0.83951,68; 7; 7; 8; 81; 3; 5; 3
5,13,0.42913,0.38462,5; 7; 11; 10; 13; 26; 22; 28
67,84,0.79035,0.79762,67; 10; 10; 10; 84; 4; 4; 4
8,13,0.64534,0.61538,8; 15; 9; 3; 13; 13; 5; 21
18,50,0.36532,0.36,18; 18; 24; 11; 50; 13; 10; 15
22,25,0.89236,0.88,22; 5; 16; 7; 25; 10; 21; 18
82,83,0.96053,0.98795,82; 3; 4; 5; 83; 3; 5; 5
22,31,0.69341,0.70968,22; 9; 21; 3; 31; 8; 4; 7
75,83,0.90253,0.90361,75; 7; 7; 7; 83; 5; 4; 5
41,50,0.81332,0.82,41; 18; 13; 16; 50; 8; 7; 10
6,25,0.24409,0.24,6; 14; 24; 27; 25; 3; 6; 21
47,83,0.56077,0.56627,47; 7; 5; 11; 83; 5; 5; 4
5,84,0.05841,0.05952,5; 3; 6; 27; 84; 3; 3; 3
7,10,0.69238,0.7,7; 20; 25; 6; 10; 14; 21; 22
26,31,0.85213,0.83871,26; 6; 13; 15; 31; 7; 10; 13
79,81,0.96358,0.97531,79; 5; 4; 4; 81; 4; 5; 5
6,8,0.75131,0.75,6; 14; 21; 30; 8; 3; 9; 15
9,10,0.82086,0.9,9; 10; 10; 13; 10; 8; 21; 4
20,25,0.81528,0.8,20; 4; 18; 25; 25; 22; 18; 13
9,13,0.72673,0.69231,9; 28; 21; 17; 13; 21; 20; 28
13,31,0.43786,0.41935,13; 12; 19; 22; 31; 5; 17; 14
20,72,0.28212,0.27778,20; 6; 12; 17; 72; 5; 7; 4
38,56,0.68619,0.67857,38; 5; 12; 6; 56; 8; 7; 8
22,81,0.27279,0.2716,22; 15; 11; 9; 81; 5; 4; 4
40,72,0.55771,0.55556,40; 18; 6; 4; 72; 5; 3; 7
5,8,0.72363,0.625,5; 8; 22; 14; 8; 29; 13; 6
22,72,0.31361,0.30556,22; 6; 21; 17; 72; 6; 5; 6
26,31,0.84248,0.83871,26; 7; 15; 19; 31; 5; 18; 18
11,25,0.45663,0.44,11; 22; 12; 23; 25; 4; 17; 17
62,84,0.73657,0.7381,62; 7; 9; 5; 84; 4; 3; 4
12,31,0.4082,0.3871,12; 10; 13; 22; 31; 6; 10; 14
33,75,0.43886,0.44,33; 4; 10; 4; 75; 3; 6; 4
17,42,0.40311,0.40476,17; 10; 9; 4; 42; 14; 6; 7
17,81,0.22371,0.20988,17; 25; 14; 27; 81; 5; 4; 4
55,84,0.6516,0.65476,55; 13; 12; 4; 84; 3; 4; 3
19,50,0.38391,0.38,19; 22; 14; 14; 50; 15; 6; 14
38,81,0.48003,0.46914,38; 15; 4; 12; 81; 3; 3; 4
7,8,0.77337,0.875,7; 18; 3; 19; 8; 3; 10; 29
8,83,0.12488,0.09639,8; 22; 13; 4; 83; 4; 4; 4
29,31,0.90846,0.93548,29; 18; 15; 13; 31; 8; 22; 21
82,83,0.96111,0.98795,82; 3; 4; 4; 83; 3; 3; 3
79,83,0.94308,0.95181,79; 3; 3; 6; 83; 4; 4; 3
31,75,0.4158,0.41333,31; 19; 18; 9; 75; 4; 4; 4
20,72,0.28625,0.27778,20; 9; 22; 8; 72; 7; 8; 3
16,17,0.92208,0.94118,16; 21; 26; 8; 17; 26; 17; 16
52,81,0.63622,0.64198,52; 12; 4; 13; 81; 3; 4; 5
22,56,0.40172,0.39286,22; 6; 21; 8; 56; 14; 14; 8
24,42,0.5728,0.57143,24; 3; 9; 7; 42; 14; 18; 6
11,17,0.6518,0.64706,11; 9; 21; 12; 17; 15; 19; 12
11,17,0.67208,0.64706,11; 9; 9; 9; 17; 23; 11; 8
5,10,0.5683,0.5,5; 13; 5; 17; 10; 17; 24; 23
55,83,0.65521,0.66265,55; 5; 10; 3; 83; 5; 4; 3
30,81,0.3678,0.37037,30; 13; 4; 7; 81; 5; 5; 5
61,81,0.74127,0.75309,61; 12; 8; 12; 81; 3; 4; 4
17,25,0.70354,0.68,17; 3; 6; 3; 25; 16; 24; 18
73,81,0.89966,0.90123,73; 4; 3; 5; 81; 4; 4; 5
6,36,0.17047,0.16667,6; 17; 7; 3; 36; 18; 10; 13
23,81,0.29232,0.28395,23; 7; 22; 18; 81; 3; 4; 4
31,36,0.87519,0.86111,31; 6; 8; 21; 36; 3; 20; 19
9,13,0.71284,0.69231,9; 9; 22; 10; 13; 23; 15; 4
24,25,0.94542,0.96,24; 10; 23; 23; 25; 16; 9; 22
16,17,0.92187,0.94118,16; 5; 27; 10; 17; 13; 10; 5
