ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
7,79,0.08867,0.08861,6; 5; 7; 79; 16; 24; 25; 24
27,58,0.46238,0.46552,4; 6; 27; 58; 10; 8; 19; 32
32,41,0.79498,0.78049,11; 3; 32; 41; 8; 26; 26; 24
20,31,0.63278,0.64516,21; 13; 20; 31; 32; 7; 24; 24
14,45,0.30576,0.31111,10; 11; 14; 45; 14; 16; 31; 12
9,47,0.17645,0.19149,14; 3; 9; 47; 7; 15; 17; 15
7,36,0.17561,0.19444,15; 21; 7; 36; 12; 6; 18; 19
12,39,0.30847,0.30769,19; 19; 12; 39; 4; 22; 10; 27
20,39,0.50302,0.51282,13; 14; 20; 39; 10; 6; 5; 25
27,52,0.52918,0.51923,8; 8; 27; 52; 9; 26; 22; 31
13,20,0.65551,0.65,20; 12; 13; 20; 20; 7; 14; 17
27,37,0.72729,0.72973,15; 13; 27; 37; 18; 17; 9; 15
26,45,0.58254,0.57778,8; 11; 26; 45; 12; 22; 19; 24
34,51,0.65472,0.66667,3; 3; 34; 51; 14; 20; 11; 25
34,39,0.88621,0.87179,11; 9; 34; 39; 15; 29; 19; 10
37,38,0.95353,0.97368,8; 9; 37; 38; 21; 11; 22; 4
5,56,0.09304,0.08929,8; 11; 5; 56; 14; 14; 11; 20
26,30,0.8708,0.86667,5; 19; 26; 30; 8; 18; 16; 19
11,15,0.70237,0.73333,11; 15; 11; 15; 4; 24; 20; 23
20,39,0.50448,0.51282,18; 9; 20; 39; 27; 27; 5; 9
22,46,0.47785,0.47826,14; 13; 22; 46; 14; 31; 9; 7
22,34,0.65836,0.64706,19; 7; 22; 34; 7; 25; 21; 21
22,34,0.65594,0.64706,11; 16; 22; 34; 7; 14; 4; 13
10,53,0.20132,0.18868,10; 12; 10; 53; 27; 11; 13; 17
5,56,0.09289,0.08929,3; 4; 5; 56; 25; 4; 25; 19
36,37,0.92237,0.97297,3; 9; 36; 37; 31; 27; 20; 10
28,56,0.50926,0.5,5; 7; 28; 56; 5; 9; 13; 6
41,47,0.87018,0.87234,4; 3; 41; 47; 8; 22; 22; 8
21,69,0.31363,0.30435,3; 3; 21; 69; 5; 28; 21; 23
29,58,0.49574,0.5,4; 4; 29; 58; 9; 18; 8; 14
14,60,0.21879,0.23333,3; 11; 14; 60; 22; 17; 6; 25
23,45,0.51984,0.51111,8; 11; 23; 45; 3; 28; 21; 25
8,12,0.63629,0.66667,22; 24; 8; 12; 18; 17; 11; 10
38,39,0.95358,0.97436,4; 3; 38; 39; 25; 17; 24; 8
27,52,0.53168,0.51923,6; 8; 27; 52; 12; 9; 4; 18
28,54,0.53049,0.51852,3; 4; 28; 54; 8; 15; 22; 4
12,18,0.66808,0.66667,27; 25; 12; 18; 5; 16; 25; 25
5,27,0.20827,0.18519,29; 11; 5; 27; 31; 13; 8; 20
5,57,0.07266,0.08772,5; 8; 5; 57; 16; 27; 17; 23
23,45,0.51492,0.51111,13; 8; 23; 45; 4; 5; 20; 25
