ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
38,72,0.53391,0.52778,38; 7; 9; 11; 72; 7; 5; 6
49,50,0.91055,0.98,49; 4; 9; 5; 50; 15; 4; 9
18,28,0.65334,0.64286,18; 18; 24; 6; 28; 4; 9; 19
27,28,0.94965,0.96429,27; 7; 9; 18; 28; 12; 19; 16
38,40,0.92968,0.95,38; 5; 3; 18; 40; 4; 6; 16
16,28,0.59291,0.57143,16; 11; 26; 13; 28; 17; 9; 13
35,72,0.4936,0.48611,35; 3; 19; 15; 72; 6; 7; 5
5,9,0.35727,0.55556,5; 19; 8; 13; 9; 22; 4; 26
19,28,0.73045,0.67857,19; 9; 4; 15; 28; 22; 6; 10
16,40,0.43134,0.4,16; 23; 26; 17; 40; 8; 18; 19
20,57,0.34565,0.35088,20; 5; 22; 14; 57; 10; 10; 11
5,11,0.41943,0.45455,5; 10; 24; 5; 11; 28; 21; 10
27,45,0.57669,0.6,27; 5; 22; 21; 45; 13; 11; 5
22,40,0.54254,0.55,22; 9; 12; 13; 40; 15; 9; 8
8,32,0.286,0.25,8; 5; 13; 19; 32; 8; 18; 15
9,20,0.50909,0.45,9; 3; 8; 3; 20; 4; 5; 19
8,20,0.47812,0.4,8; 29; 27; 9; 20; 21; 15; 3
40,58,0.68275,0.68966,40; 7; 10; 12; 58; 6; 4; 10
22,68,0.33004,0.32353,22; 5; 14; 13; 68; 5; 8; 5
16,21,0.7094,0.7619,16; 15; 19; 19; 21; 7; 21; 4
11,40,0.27454,0.275,11; 10; 27; 29; 40; 12; 19; 3
21,58,0.36776,0.36207,21; 14; 8; 6; 58; 9; 10; 11
6,9,0.39505,0.66667,6; 28; 24; 28; 9; 6; 13; 7
35,40,0.88557,0.875,35; 15; 16; 13; 40; 6; 13; 11
14,20,0.6762,0.7,14; 10; 20; 20; 20; 12; 26; 5
6,11,0.49395,0.54545,6; 13; 27; 4; 11; 12; 23; 10
13,20,0.69351,0.65,13; 9; 23; 11; 20; 16; 26; 5
7,9,0.46893,0.77778,7; 21; 19; 14; 9; 13; 23; 22
43,72,0.59747,0.59722,43; 10; 18; 3; 72; 6; 8; 6
36,45,0.75526,0.8,36; 7; 18; 7; 45; 10; 6; 13
7,21,0.42209,0.33333,7; 27; 29; 11; 21; 14; 17; 9
7,50,0.15205,0.14,7; 26; 27; 5; 50; 5; 13; 8
5,9,0.35491,0.55556,5; 12; 20; 29; 9; 24; 28; 29
9,52,0.18696,0.17308,9; 17; 17; 10; 52; 8; 11; 8
9,50,0.18627,0.18,9; 11; 27; 17; 50; 16; 9; 7
5,72,0.07313,0.06944,5; 3; 23; 10; 72; 7; 7; 4
17,21,0.70942,0.80952,17; 3; 27; 7; 21; 10; 21; 22
14,20,0.70423,0.7,14; 16; 17; 21; 20; 9; 20; 23
16,62,0.26337,0.25806,16; 12; 17; 15; 62; 11; 9; 11
41,45,0.89097,0.91111,41; 4; 13; 15; 45; 16; 11; 14
13,68,0.21288,0.19118,13; 12; 26; 20; 68; 4; 9; 6
54,68,0.78611,0.79412,54; 10; 9; 14; 68; 6; 7; 10
50,57,0.86914,0.87719,50; 16; 12; 16; 57; 6; 7; 12
19,32,0.6046,0.59375,19; 23; 18; 12; 32; 22; 16; 9
34,57,0.59882,0.59649,34; 6; 21; 17; 57; 11; 8; 6
21,45,0.44541,0.46667,21; 6; 16; 19; 45; 8; 11; 10
54,57,0.92022,0.94737,54; 7; 11; 7; 57; 9; 12; 10
10,11,0.82771,0.90909,10; 16; 13; 16; 11; 7; 25; 10
8,9,0.52862,0.88889,8; 24; 11; 29; 9; 22; 13; 18
5,11,0.44401,0.45455,5; 7; 20; 16; 11; 29; 15; 25
11,21,0.58072,0.52381,11; 14; 5; 12; 21; 16; 16; 18
7,9,0.48812,0.77778,7; 15; 12; 7; 9; 17; 19; 6
10,57,0.17632,0.17544,10; 17; 15; 20; 57; 6; 8; 9
10,20,0.552,0.5,10; 8; 28; 8; 20; 14; 19; 26
55,57,0.93057,0.96491,55; 7; 13; 5; 57; 3; 4; 3
20,45,0.42849,0.44444,20; 12; 14; 6; 45; 11; 6; 9
8,62,0.13821,0.12903,8; 17; 13; 12; 62; 7; 12; 3
25,41,0.58071,0.60976,25; 16; 6; 18; 41; 13; 13; 14
43,68,0.62089,0.63235,43; 5; 12; 11; 68; 9; 7; 6
17,20,0.76822,0.85,17; 18; 21; 10; 20; 25; 18; 20
25,45,0.52498,0.55556,25; 3; 21; 24; 45; 3; 11; 4
30,68,0.4546,0.44118,30; 16; 3; 5; 68; 3; 8; 6
24,32,0.78792,0.75,24; 6; 23; 9; 32; 5; 13; 21
17,58,0.29372,0.2931,17; 19; 7; 7; 58; 5; 12; 11
10,62,0.17131,0.16129,10; 8; 11; 17; 62; 11; 11; 3
44,50,0.84807,0.88,44; 11; 4; 7; 50; 8; 12; 12
37,72,0.51633,0.51389,37; 9; 3; 4; 72; 7; 7; 6
35,50,0.67634,0.7,35; 20; 17; 8; 50; 10; 16; 4
57,72,0.78349,0.79167,57; 8; 8; 8; 72; 7; 3; 6
13,68,0.19954,0.19118,13; 14; 15; 12; 68; 3; 10; 8
32,52,0.61392,0.61538,32; 14; 13; 17; 52; 4; 9; 3
33,62,0.5198,0.53226,33; 12; 14; 10; 62; 10; 10; 8
39,62,0.61235,0.62903,39; 19; 5; 12; 62; 4; 6; 5
6,9,0.40363,0.66667,6; 10; 12; 27; 9; 21; 6; 14
8,9,0.53728,0.88889,8; 22; 21; 9; 9; 21; 14; 5
11,40,0.27927,0.275,11; 19; 26; 16; 40; 11; 3; 5
10,20,0.53962,0.5,10; 23; 24; 11; 20; 3; 6; 4
8,9,0.53287,0.88889,8; 11; 22; 9; 9; 10; 22; 12
26,57,0.4538,0.45614,26; 13; 21; 24; 57; 12; 10; 7
8,45,0.18626,0.17778,8; 15; 13; 18; 45; 6; 7; 6
7,9,0.47843,0.77778,7; 24; 11; 6; 9; 17; 21; 26
29,45,0.61787,0.64444,29; 18; 22; 15; 45; 9; 6; 14
13,21,0.6456,0.61905,13; 17; 25; 3; 21; 14; 14; 6
