ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
8,40,0.20288,0.2,19; 8; 40; 79; 19; 53; 71; 42; 22; 21
17,59,0.28631,0.28814,6; 17; 59; 57; 58; 23; 50; 23; 6; 81
27,75,0.3496,0.36,68; 27; 75; 23; 73; 62; 69; 53; 62; 70
74,83,0.87665,0.89157,43; 74; 83; 75; 71; 63; 84; 59; 9; 61
7,71,0.17665,0.09859,26; 7; 71; 77; 7; 81; 5; 55; 80; 24
29,77,0.378,0.37662,70; 29; 77; 45; 72; 30; 44; 26; 54; 85
42,57,0.73458,0.73684,29; 42; 57; 45; 7; 45; 15; 17; 32; 81
50,79,0.6432,0.63291,83; 50; 79; 81; 53; 50; 81; 42; 31; 61
12,46,0.28523,0.26087,20; 12; 46; 82; 43; 14; 83; 45; 56; 58
17,59,0.31844,0.28814,9; 17; 59; 18; 79; 74; 75; 71; 31; 44
44,84,0.56822,0.52381,35; 44; 84; 29; 68; 54; 30; 72; 15; 68
5,52,0.11452,0.09615,81; 5; 52; 54; 9; 51; 46; 60; 38; 84
18,70,0.26969,0.25714,82; 18; 70; 70; 45; 47; 67; 34; 24; 5
22,52,0.42405,0.42308,15; 22; 52; 81; 49; 50; 44; 84; 9; 45
8,83,0.12459,0.09639,34; 8; 83; 39; 10; 22; 63; 17; 81; 45
8,31,0.2689,0.25806,5; 8; 31; 17; 20; 5; 63; 75; 54; 81
6,23,0.29771,0.26087,29; 6; 23; 54; 61; 61; 14; 45; 30; 60
38,49,0.78062,0.77551,69; 38; 49; 25; 11; 26; 57; 27; 84; 76
10,16,0.56478,0.625,32; 10; 16; 58; 53; 18; 77; 83; 66; 60
50,80,0.62923,0.625,81; 50; 80; 77; 31; 42; 12; 58; 61; 52
45,64,0.69975,0.70312,18; 45; 64; 28; 16; 12; 35; 65; 12; 6
21,53,0.39355,0.39623,77; 21; 53; 62; 76; 20; 51; 72; 63; 61
50,71,0.69313,0.70423,84; 50; 71; 50; 24; 42; 22; 20; 51; 82
14,49,0.31142,0.28571,53; 14; 49; 71; 56; 26; 81; 71; 74; 42
30,71,0.41735,0.42254,34; 30; 71; 67; 53; 7; 16; 24; 70; 60
37,52,0.67461,0.71154,24; 37; 52; 44; 85; 26; 41; 83; 6; 14
68,76,0.85901,0.89474,80; 68; 76; 17; 15; 6; 35; 51; 48; 13
5,56,0.14825,0.08929,49; 5; 56; 26; 77; 84; 80; 24; 26; 37
7,68,0.1514,0.10294,34; 7; 68; 13; 80; 67; 64; 45; 83; 67
54,77,0.68311,0.7013,69; 54; 77; 82; 21; 45; 18; 77; 8; 40
9,57,0.17678,0.15789,47; 9; 57; 26; 59; 71; 15; 41; 60; 57
25,69,0.34658,0.36232,26; 25; 69; 69; 51; 25; 64; 77; 42; 32
12,76,0.17471,0.15789,29; 12; 76; 13; 31; 41; 61; 13; 48; 46
11,29,0.35742,0.37931,31; 11; 29; 58; 16; 50; 67; 67; 12; 68
5,55,0.14252,0.09091,72; 5; 55; 50; 77; 42; 38; 30; 51; 11
57,80,0.71842,0.7125,26; 57; 80; 30; 77; 71; 26; 14; 68; 8
51,65,0.76976,0.78462,66; 51; 65; 8; 12; 31; 60; 34; 20; 85
5,51,0.14636,0.09804,50; 5; 51; 20; 29; 5; 14; 67; 57; 15
10,35,0.26982,0.28571,58; 10; 35; 48; 68; 63; 32; 9; 36; 16
24,57,0.41563,0.42105,53; 24; 57; 51; 43; 75; 8; 72; 27; 31
8,52,0.17827,0.15385,13; 8; 52; 10; 49; 69; 12; 69; 39; 38
6,39,0.17287,0.15385,8; 6; 39; 21; 80; 10; 46; 55; 27; 75
38,60,0.64978,0.63333,83; 38; 60; 56; 65; 68; 7; 85; 34; 79
15,51,0.29698,0.29412,81; 15; 51; 60; 67; 50; 22; 44; 22; 26
48,65,0.71043,0.73846,77; 48; 65; 78; 59; 20; 73; 46; 43; 48
57,80,0.69721,0.7125,40; 57; 80; 24; 22; 69; 51; 39; 33; 78
33,64,0.50742,0.51562,44; 33; 64; 19; 85; 60; 46; 65; 20; 32
21,43,0.52384,0.48837,37; 21; 43; 51; 52; 67; 81; 58; 68; 23
