ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
11,74,0.16844,0.14865,75; 11; 29; 72; 52; 38; 74; 40; 59; 33
21,22,0.89004,0.95455,5; 21; 18; 63; 38; 23; 22; 47; 73; 76
12,61,0.19261,0.19672,48; 12; 5; 25; 78; 35; 61; 48; 37; 27
20,72,0.28891,0.27778,61; 20; 41; 14; 23; 72; 72; 41; 80; 11
50,80,0.60688,0.625,6; 50; 78; 61; 13; 15; 80; 30; 77; 51
66,82,0.78109,0.80488,8; 66; 47; 73; 58; 21; 82; 65; 84; 47
41,43,0.9281,0.95349,8; 41; 29; 36; 52; 16; 43; 13; 15; 64
23,69,0.34209,0.33333,40; 23; 62; 67; 60; 83; 69; 58; 21; 7
49,53,0.92186,0.92453,7; 49; 84; 72; 73; 84; 53; 80; 79; 81
19,56,0.35396,0.33929,82; 19; 7; 29; 29; 42; 56; 76; 59; 12
44,70,0.62191,0.62857,76; 44; 33; 42; 56; 56; 70; 11; 5; 23
42,44,0.9427,0.95455,30; 42; 47; 75; 10; 33; 44; 11; 71; 62
52,63,0.80702,0.8254,46; 52; 74; 56; 20; 57; 63; 57; 65; 79
8,85,0.00039,0.09412,85; 8; 23; 8; 22; 24; 85; 24; 67; 19
27,82,0.34539,0.32927,84; 27; 61; 81; 67; 21; 82; 40; 63; 39
35,37,0.9217,0.94595,44; 35; 37; 37; 46; 52; 37; 48; 40; 35
39,54,0.71535,0.72222,59; 39; 76; 62; 50; 52; 54; 13; 85; 22
25,84,0.30225,0.29762,71; 25; 50; 20; 26; 31; 84; 72; 13; 38
22,78,0.27678,0.28205,51; 22; 48; 64; 45; 42; 78; 44; 34; 85
24,53,0.46522,0.45283,12; 24; 29; 74; 30; 16; 53; 8; 80; 22
25,59,0.43234,0.42373,31; 25; 10; 33; 63; 59; 59; 21; 50; 7
12,60,0.21566,0.2,70; 12; 63; 70; 40; 68; 60; 33; 80; 73
11,26,0.42315,0.42308,6; 11; 44; 81; 33; 17; 26; 19; 19; 42
18,68,0.27717,0.26471,78; 18; 16; 42; 63; 44; 68; 23; 14; 80
20,59,0.32429,0.33898,80; 20; 74; 62; 54; 36; 59; 8; 40; 65
25,75,0.33473,0.33333,84; 25; 51; 79; 79; 25; 75; 6; 78; 67
63,79,0.79181,0.79747,74; 63; 55; 55; 81; 36; 79; 14; 68; 72
33,63,0.52369,0.52381,59; 33; 15; 63; 14; 54; 63; 84; 6; 10
5,19,0.34611,0.26316,12; 5; 77; 45; 85; 43; 19; 5; 30; 38
39,49,0.76711,0.79592,14; 39; 50; 20; 17; 84; 49; 61; 58; 45
32,77,0.4261,0.41558,29; 32; 5; 18; 60; 22; 77; 38; 23; 74
47,75,0.62296,0.62667,5; 47; 22; 72; 80; 28; 75; 52; 9; 10
5,25,0.24833,0.2,18; 5; 46; 11; 11; 33; 25; 26; 85; 8
16,81,0.20402,0.19753,61; 16; 38; 51; 54; 21; 81; 30; 43; 39
33,41,0.79242,0.80488,25; 33; 71; 7; 11; 11; 41; 10; 7; 51
17,27,0.6347,0.62963,31; 17; 58; 52; 12; 82; 27; 33; 78; 42
7,79,0.05869,0.08861,11; 7; 39; 36; 56; 11; 79; 80; 32; 71
15,29,0.52211,0.51724,49; 15; 42; 9; 36; 36; 29; 43; 75; 52
73,79,0.89871,0.92405,7; 73; 45; 43; 7; 35; 79; 47; 36; 5
24,70,0.35346,0.34286,57; 24; 46; 8; 79; 48; 70; 16; 48; 51
15,76,0.21571,0.19737,49; 15; 31; 30; 7; 36; 76; 38; 19; 54
