ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
37,60,0.57017,0.61667,6; 19; 18; 37; 8; 9; 11; 60
39,53,0.88732,0.73585,10; 6; 9; 39; 9; 9; 14; 53
69,85,0.9414,0.81176,3; 5; 3; 69; 4; 3; 3; 85
50,81,0.58765,0.61728,16; 8; 9; 50; 5; 5; 3; 81
63,67,0.96148,0.9403,9; 5; 7; 63; 10; 9; 8; 67
20,27,0.91441,0.74074,10; 7; 4; 20; 21; 18; 4; 27
7,71,0.39237,0.09859,23; 29; 25; 7; 7; 8; 4; 71
51,78,0.60938,0.65385,8; 13; 5; 51; 5; 6; 6; 78
8,56,0.3712,0.14286,7; 13; 4; 8; 9; 12; 11; 56
35,50,0.904,0.7,14; 19; 17; 35; 15; 5; 3; 50
5,49,0.44154,0.10204,31; 12; 24; 5; 3; 10; 4; 49
14,19,0.50014,0.73684,13; 19; 6; 14; 24; 16; 10; 19
12,75,0.34757,0.16,6; 6; 9; 12; 5; 7; 6; 75
75,81,0.95626,0.92593,3; 4; 6; 75; 4; 5; 3; 81
43,58,0.94564,0.74138,14; 16; 15; 43; 3; 9; 5; 58
63,78,0.9576,0.80769,10; 9; 5; 63; 6; 6; 5; 78
12,75,0.36684,0.16,23; 18; 19; 12; 7; 5; 4; 75
16,41,0.40817,0.39024,25; 21; 11; 16; 4; 10; 16; 41
25,34,0.94115,0.73529,14; 15; 7; 25; 20; 21; 17; 34
17,44,0.41375,0.38636,15; 18; 12; 17; 3; 6; 5; 44
25,57,0.44921,0.4386,14; 14; 11; 25; 8; 7; 4; 57
23,38,0.51922,0.60526,11; 25; 13; 23; 17; 15; 7; 38
55,76,0.89888,0.72368,8; 12; 7; 55; 5; 5; 3; 76
5,51,0.3925,0.09804,5; 20; 29; 5; 13; 9; 14; 51
28,30,0.94364,0.93333,12; 23; 8; 28; 7; 17; 18; 30
9,23,0.47813,0.3913,21; 15; 18; 9; 18; 19; 15; 23
53,74,0.83029,0.71622,4; 4; 4; 53; 5; 4; 4; 74
5,51,0.42492,0.09804,23; 29; 3; 5; 7; 7; 6; 51
17,44,0.40076,0.38636,14; 14; 19; 17; 3; 16; 11; 44
33,45,0.72112,0.73333,6; 16; 5; 33; 9; 6; 9; 45
48,69,0.79372,0.69565,14; 9; 10; 48; 9; 9; 9; 69
24,72,0.40223,0.33333,10; 12; 24; 24; 8; 6; 7; 72
25,27,0.97954,0.92593,23; 19; 14; 25; 9; 9; 23; 27
6,60,0.37458,0.1,17; 5; 30; 6; 6; 9; 9; 60
71,77,0.95422,0.92208,3; 8; 5; 71; 6; 3; 3; 77
7,72,0.32032,0.09722,18; 8; 21; 7; 8; 5; 6; 72
56,70,0.93488,0.8,11; 10; 8; 56; 8; 8; 6; 70
41,44,0.94038,0.93182,8; 19; 13; 41; 3; 6; 14; 44
61,84,0.6655,0.72619,12; 4; 6; 61; 4; 3; 3; 84
39,63,0.65726,0.61905,7; 11; 4; 39; 5; 6; 4; 63
48,77,0.56303,0.62338,13; 15; 3; 48; 5; 7; 6; 77
45,62,0.91778,0.72581,7; 9; 8; 45; 3; 6; 12; 62
11,78,0.36451,0.14103,6; 8; 16; 11; 3; 5; 3; 78
51,70,0.88802,0.72857,13; 4; 11; 51; 7; 7; 7; 70
21,29,0.90234,0.72414,21; 12; 10; 21; 9; 8; 16; 29
37,57,0.81128,0.64912,4; 4; 19; 37; 5; 10; 12; 57
7,18,0.49399,0.38889,14; 8; 9; 7; 13; 9; 21; 18
53,74,0.86936,0.71622,8; 11; 12; 53; 5; 7; 8; 74
25,75,0.38551,0.33333,17; 22; 23; 25; 6; 4; 5; 75
33,51,0.57381,0.64706,17; 15; 11; 33; 3; 4; 15; 51
6,15,0.50214,0.4,23; 27; 30; 6; 17; 7; 5; 15
47,77,0.54166,0.61039,16; 4; 3; 47; 6; 6; 5; 77
57,79,0.91993,0.72152,10; 13; 8; 57; 5; 3; 4; 79
13,80,0.37021,0.1625,12; 15; 7; 13; 4; 6; 4; 80
49,79,0.56998,0.62025,11; 14; 16; 49; 6; 4; 6; 79
11,70,0.38194,0.15714,8; 19; 23; 11; 9; 9; 4; 70
28,39,0.74162,0.71795,5; 21; 14; 28; 3; 14; 11; 39
37,53,0.83799,0.69811,3; 17; 11; 37; 5; 15; 5; 53
33,82,0.41973,0.40244,17; 8; 7; 33; 5; 3; 5; 82
11,18,0.46112,0.61111,4; 4; 15; 11; 21; 5; 5; 18
20,31,0.88843,0.64516,8; 24; 7; 20; 14; 3; 20; 31
66,81,0.95093,0.81481,9; 3; 4; 66; 5; 3; 4; 81
24,62,0.41094,0.3871,7; 8; 8; 24; 12; 7; 12; 62
51,84,0.60521,0.60714,10; 14; 13; 51; 3; 4; 4; 84
22,50,0.43372,0.44,13; 12; 12; 22; 14; 12; 9; 50
45,62,0.85741,0.72581,6; 4; 6; 45; 4; 3; 12; 62
30,37,0.84039,0.81081,7; 8; 7; 30; 12; 9; 11; 37
28,71,0.40966,0.39437,16; 19; 5; 28; 5; 9; 4; 71
36,49,0.91272,0.73469,8; 17; 5; 36; 10; 4; 13; 49
21,26,0.92536,0.80769,6; 14; 9; 21; 24; 21; 11; 26
62,85,0.89803,0.72941,11; 9; 7; 62; 4; 3; 3; 85
20,31,0.68487,0.64516,25; 25; 23; 20; 19; 12; 17; 31
34,56,0.58119,0.60714,17; 12; 12; 34; 3; 6; 5; 56
46,63,0.94109,0.73016,11; 11; 8; 46; 4; 11; 9; 63
11,69,0.29388,0.15942,27; 25; 17; 11; 4; 7; 5; 69
68,84,0.94451,0.80952,6; 3; 3; 68; 4; 4; 3; 84
7,51,0.41836,0.13725,3; 18; 14; 7; 12; 4; 5; 51
20,27,0.92842,0.74074,12; 8; 13; 20; 9; 23; 17; 27
21,34,0.67542,0.61765,12; 15; 9; 21; 7; 12; 9; 34
51,73,0.87874,0.69863,6; 5; 9; 51; 6; 5; 5; 73
78,85,0.96268,0.91765,5; 5; 5; 78; 4; 4; 3; 85
58,83,0.8566,0.6988,8; 9; 9; 58; 4; 4; 5; 83
52,64,0.94347,0.8125,7; 7; 8; 52; 5; 9; 6; 64
46,50,0.96087,0.92,3; 4; 9; 46; 5; 16; 10; 50
11,70,0.40995,0.15714,29; 20; 20; 11; 4; 9; 3; 70
80,85,0.96831,0.94118,4; 6; 6; 80; 3; 3; 4; 85
40,66,0.55686,0.60606,5; 19; 16; 40; 10; 10; 7; 66
49,61,0.94855,0.80328,9; 4; 14; 49; 6; 8; 10; 61
41,67,0.55653,0.61194,4; 7; 16; 41; 3; 5; 7; 67
16,20,0.49968,0.8,7; 13; 3; 16; 18; 14; 5; 20
8,18,0.46691,0.44444,25; 25; 18; 8; 23; 4; 17; 18
38,53,0.78312,0.71698,5; 10; 10; 38; 13; 11; 15; 53
11,25,0.46209,0.44,26; 10; 26; 11; 11; 12; 14; 25
32,44,0.90908,0.72727,16; 12; 7; 32; 14; 17; 16; 44
38,61,0.5388,0.62295,18; 16; 15; 38; 8; 4; 8; 61
10,71,0.38521,0.14085,19; 23; 3; 10; 8; 3; 4; 71
30,76,0.40824,0.39474,21; 3; 20; 30; 5; 5; 3; 76
27,67,0.41107,0.40299,20; 20; 22; 27; 5; 5; 10; 67
31,51,0.52846,0.60784,4; 19; 5; 31; 9; 7; 15; 51
53,82,0.74392,0.64634,13; 10; 10; 53; 3; 3; 4; 82
56,69,0.93891,0.81159,11; 14; 14; 56; 5; 8; 8; 69
45,49,0.94217,0.91837,13; 14; 5; 45; 11; 7; 11; 49
20,27,0.86787,0.74074,14; 24; 23; 20; 12; 18; 8; 27
35,54,0.57902,0.64815,5; 13; 5; 35; 5; 7; 5; 54
9,23,0.48942,0.3913,22; 12; 29; 9; 18; 14; 7; 23
48,77,0.52184,0.62338,6; 14; 14; 48; 4; 7; 5; 77
22,24,0.96079,0.91667,7; 22; 21; 22; 10; 4; 10; 24
32,72,0.43056,0.44444,5; 3; 15; 32; 7; 6; 8; 72
44,60,0.93227,0.73333,11; 10; 12; 44; 12; 7; 7; 60
6,37,0.44713,0.16216,25; 12; 10; 6; 4; 6; 14; 37
53,85,0.6213,0.62353,11; 10; 11; 53; 3; 4; 4; 85
39,42,0.9331,0.92857,7; 16; 10; 39; 15; 16; 12; 42
75,80,0.9561,0.9375,3; 3; 6; 75; 5; 3; 5; 80
28,38,0.78644,0.73684,7; 12; 4; 28; 4; 12; 4; 38
7,51,0.36541,0.13725,13; 16; 12; 7; 10; 4; 11; 51
48,51,0.96884,0.94118,12; 16; 4; 48; 6; 4; 6; 51
34,47,0.89268,0.7234,21; 20; 21; 34; 12; 16; 6; 47
24,30,0.93174,0.8,4; 11; 10; 24; 18; 17; 16; 30
80,85,0.963,0.94118,5; 6; 5; 80; 4; 4; 4; 85
54,58,0.9555,0.93103,9; 11; 7; 54; 12; 10; 8; 58
65,80,0.94452,0.8125,3; 7; 6; 65; 6; 5; 4; 80
45,49,0.94553,0.91837,4; 13; 14; 45; 10; 14; 4; 49
27,62,0.42396,0.43548,22; 19; 14; 27; 9; 10; 4; 62
47,76,0.57299,0.61842,16; 8; 9; 47; 4; 5; 6; 76
35,44,0.90061,0.79545,9; 4; 21; 35; 3; 5; 18; 44
31,71,0.42172,0.43662,3; 6; 15; 31; 7; 9; 3; 71
61,84,0.89012,0.72619,10; 11; 3; 61; 3; 4; 3; 84
46,62,0.89333,0.74194,7; 4; 14; 46; 10; 8; 12; 62
37,50,0.88555,0.74,18; 4; 9; 37; 16; 15; 9; 50
38,61,0.60803,0.62295,16; 17; 13; 38; 10; 11; 12; 61
61,85,0.85917,0.71765,7; 3; 5; 61; 4; 3; 4; 85
25,31,0.93984,0.80645,24; 13; 21; 25; 8; 4; 10; 31
11,77,0.37738,0.14286,6; 15; 12; 11; 5; 5; 4; 77
23,69,0.40793,0.33333,9; 24; 22; 23; 5; 9; 4; 69
56,69,0.94489,0.81159,8; 10; 10; 56; 3; 7; 9; 69
7,45,0.41649,0.15556,23; 24; 20; 7; 3; 9; 16; 45
39,54,0.88865,0.72222,18; 11; 3; 39; 4; 12; 6; 54
13,81,0.40621,0.16049,10; 26; 8; 13; 4; 3; 5; 81
29,36,0.9331,0.80556,3; 12; 16; 29; 19; 8; 13; 36
8,56,0.36719,0.14286,11; 24; 5; 8; 8; 6; 3; 56
23,31,0.92744,0.74194,12; 7; 17; 23; 22; 17; 5; 31
69,74,0.96322,0.93243,6; 7; 5; 69; 8; 7; 8; 74
11,77,0.38638,0.14286,12; 11; 27; 11; 4; 5; 5; 77
54,59,0.96015,0.91525,14; 13; 9; 54; 9; 3; 9; 59
17,39,0.44446,0.4359,16; 15; 4; 17; 3; 3; 18; 39
37,61,0.57794,0.60656,5; 11; 10; 37; 8; 8; 5; 61
52,65,0.95817,0.8,5; 3; 12; 52; 10; 7; 11; 65
6,58,0.37822,0.10345,12; 4; 5; 6; 13; 5; 11; 58
6,58,0.36463,0.10345,7; 28; 18; 6; 5; 7; 9; 58
22,50,0.46909,0.44,4; 5; 4; 22; 13; 3; 13; 50
8,78,0.36352,0.10256,25; 4; 14; 8; 6; 6; 6; 78
30,77,0.40618,0.38961,15; 4; 13; 30; 6; 3; 6; 77
36,50,0.86283,0.72,15; 18; 6; 36; 4; 9; 7; 50
19,58,0.39073,0.32759,3; 21; 4; 19; 8; 9; 12; 58
20,60,0.40919,0.33333,3; 24; 20; 20; 10; 7; 7; 60
48,78,0.62118,0.61538,12; 13; 15; 48; 5; 3; 4; 78
31,71,0.4395,0.43662,4; 9; 19; 31; 8; 7; 6; 71
10,64,0.35035,0.15625,14; 6; 20; 10; 7; 9; 6; 64
8,57,0.37619,0.14035,5; 25; 3; 8; 10; 13; 4; 57
8,11,0.50261,0.72727,10; 13; 20; 8; 17; 14; 5; 11
46,63,0.94153,0.73016,8; 13; 11; 46; 9; 8; 4; 63
35,80,0.44189,0.4375,20; 11; 18; 35; 5; 4; 6; 80
12,76,0.38133,0.15789,4; 11; 15; 12; 6; 4; 5; 76
10,72,0.3669,0.13889,21; 7; 22; 10; 5; 6; 3; 72
50,54,0.96628,0.92593,3; 13; 11; 50; 10; 4; 7; 54
28,30,0.95079,0.93333,10; 4; 6; 28; 7; 17; 4; 30
28,46,0.52113,0.6087,14; 19; 8; 28; 14; 16; 8; 46
65,69,0.94579,0.94203,10; 5; 6; 65; 6; 4; 5; 69
61,66,0.95915,0.92424,11; 5; 6; 61; 4; 8; 6; 66
44,47,0.9493,0.93617,13; 11; 8; 44; 7; 6; 6; 47
46,64,0.94396,0.71875,14; 5; 12; 46; 4; 8; 4; 64
23,69,0.38971,0.33333,23; 5; 8; 23; 4; 8; 9; 69
19,26,0.79311,0.73077,24; 14; 8; 19; 9; 24; 3; 26
22,27,0.95412,0.81481,11; 21; 18; 22; 14; 16; 5; 27
53,66,0.93215,0.80303,6; 9; 12; 53; 7; 5; 9; 66
36,55,0.60156,0.65455,10; 4; 20; 36; 14; 11; 8; 55
24,33,0.87869,0.72727,20; 7; 22; 24; 6; 15; 13; 33
48,69,0.75685,0.69565,15; 16; 11; 48; 3; 8; 9; 69
62,77,0.94394,0.80519,12; 3; 3; 62; 3; 3; 5; 77
10,72,0.36777,0.13889,22; 8; 10; 10; 5; 8; 3; 72
60,75,0.94512,0.8,8; 4; 6; 60; 7; 4; 3; 75
14,35,0.38992,0.4,26; 19; 24; 14; 14; 19; 3; 35
8,18,0.4872,0.44444,19; 9; 15; 8; 13; 20; 24; 18
71,76,0.95763,0.93421,3; 8; 9; 71; 5; 5; 7; 76
56,78,0.79112,0.71795,5; 4; 7; 56; 3; 3; 6; 78
10,70,0.30519,0.14286,13; 18; 14; 10; 6; 9; 9; 70
60,81,0.9338,0.74074,10; 12; 10; 60; 4; 4; 4; 81
78,85,0.96591,0.91765,5; 5; 6; 78; 4; 4; 4; 85
69,75,0.95756,0.92,3; 7; 4; 69; 3; 4; 6; 75
8,84,0.3606,0.09524,24; 27; 3; 8; 4; 4; 3; 84
23,25,0.951,0.92,8; 15; 22; 23; 23; 19; 6; 25
37,85,0.43934,0.43529,20; 19; 20; 37; 3; 3; 3; 85
18,25,0.56526,0.72,6; 18; 13; 18; 13; 12; 11; 25
34,55,0.52209,0.61818,17; 20; 3; 34; 4; 14; 3; 55
27,62,0.44699,0.43548,11; 17; 4; 27; 8; 9; 4; 62
27,44,0.51687,0.61364,5; 9; 8; 27; 18; 8; 12; 44
62,66,0.95131,0.93939,3; 11; 4; 62; 9; 9; 8; 66
46,63,0.94123,0.73016,10; 9; 7; 46; 5; 8; 10; 63
52,85,0.53971,0.61176,4; 10; 8; 52; 3; 4; 4; 85
52,71,0.83527,0.73239,13; 8; 11; 52; 4; 4; 8; 71
6,15,0.49797,0.4,22; 30; 11; 6; 23; 25; 11; 15
12,31,0.45605,0.3871,3; 3; 20; 12; 4; 14; 14; 31
7,68,0.38817,0.10294,5; 13; 14; 7; 5; 8; 8; 68
60,65,0.95283,0.92308,4; 6; 8; 60; 10; 7; 7; 65
53,57,0.95919,0.92982,5; 6; 6; 53; 6; 4; 6; 57
28,72,0.40806,0.38889,16; 3; 7; 28; 4; 4; 8; 72
47,76,0.62012,0.61842,17; 8; 15; 47; 3; 7; 7; 76
9,55,0.34932,0.16364,21; 10; 21; 9; 4; 8; 9; 55
28,35,0.93157,0.8,8; 7; 11; 28; 6; 10; 12; 35
18,55,0.38195,0.32727,21; 17; 22; 18; 12; 11; 4; 55
38,47,0.93873,0.80851,4; 11; 9; 38; 4; 8; 14; 47
33,47,0.64173,0.70213,8; 9; 19; 33; 9; 4; 15; 47
23,33,0.89732,0.69697,22; 23; 11; 23; 13; 5; 20; 33
66,82,0.95326,0.80488,4; 6; 6; 66; 4; 4; 3; 82
28,71,0.40989,0.39437,5; 16; 22; 28; 7; 9; 3; 71
