ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
36,37,0.68855,0.97297,5; 15; 18; 36; 16; 12; 19; 37
7,37,0.24436,0.18919,9; 15; 18; 7; 20; 19; 6; 37
35,81,0.46307,0.4321,17; 3; 4; 35; 5; 5; 4; 81
12,56,0.2438,0.21429,16; 11; 14; 12; 10; 4; 14; 56
15,56,0.34514,0.26786,10; 12; 25; 15; 9; 11; 14; 56
7,37,0.16785,0.18919,14; 26; 8; 7; 20; 10; 12; 37
63,72,0.75849,0.875,5; 7; 7; 63; 3; 6; 6; 72
35,48,0.76095,0.72917,13; 3; 10; 35; 14; 8; 10; 48
40,74,0.54385,0.54054,9; 17; 3; 40; 6; 7; 6; 74
16,17,0.71307,0.94118,19; 20; 9; 16; 18; 26; 13; 17
28,48,0.63352,0.58333,9; 14; 16; 28; 5; 16; 9; 48
19,56,0.44042,0.33929,9; 25; 20; 19; 8; 4; 6; 56
8,20,0.69519,0.4,23; 6; 3; 8; 25; 11; 20; 20
14,20,0.60517,0.7,11; 5; 26; 14; 7; 16; 9; 20
34,50,0.71376,0.68,16; 20; 18; 34; 14; 9; 13; 50
19,20,0.59502,0.95,20; 5; 26; 19; 14; 23; 25; 20
31,72,0.44099,0.43056,13; 4; 14; 31; 4; 8; 3; 72
8,30,0.47335,0.26667,14; 28; 27; 8; 12; 5; 8; 30
34,35,0.70505,0.97143,9; 3; 13; 34; 14; 11; 12; 35
6,7,0.80813,0.85714,9; 30; 17; 6; 26; 15; 11; 7
11,81,0.16624,0.1358,29; 11; 12; 11; 5; 3; 3; 81
24,81,0.35503,0.2963,9; 14; 7; 24; 4; 5; 5; 81
9,14,0.77786,0.64286,20; 5; 18; 9; 8; 16; 23; 14
12,14,0.63628,0.85714,19; 18; 15; 12; 14; 21; 8; 14
7,62,0.19974,0.1129,13; 29; 21; 7; 10; 7; 9; 62
14,35,0.35222,0.4,24; 4; 24; 14; 3; 8; 11; 35
5,7,0.79308,0.71429,10; 20; 4; 5; 16; 11; 10; 7
41,62,0.71487,0.66129,13; 6; 8; 41; 10; 5; 8; 62
33,47,0.70135,0.70213,14; 5; 17; 33; 11; 17; 9; 47
18,37,0.39627,0.48649,21; 10; 12; 18; 16; 16; 13; 37
48,72,0.73407,0.66667,10; 13; 6; 48; 5; 6; 3; 72
36,74,0.55743,0.48649,13; 3; 13; 36; 6; 4; 4; 74
21,48,0.42904,0.4375,15; 5; 25; 21; 5; 6; 8; 48
6,30,0.52035,0.2,11; 27; 8; 6; 10; 6; 16; 30
17,20,0.50673,0.85,20; 4; 3; 17; 21; 7; 13; 20
17,43,0.37599,0.39535,25; 16; 24; 17; 7; 4; 4; 43
5,72,0.10444,0.06944,21; 25; 14; 5; 5; 3; 7; 72
9,74,0.12623,0.12162,26; 18; 17; 9; 6; 6; 6; 74
21,43,0.50071,0.48837,16; 3; 15; 21; 5; 18; 10; 43
11,50,0.24857,0.22,23; 10; 18; 11; 15; 11; 12; 50
6,7,0.79524,0.85714,23; 10; 14; 6; 6; 7; 13; 7
