ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
21,22,0.56611,0.95455,27; 24; 21; 22; 14; 14; 3; 14
28,39,0.59955,0.71795,6; 11; 28; 39; 11; 3; 26; 30
35,38,0.61897,0.92105,7; 6; 35; 38; 22; 11; 13; 13
20,61,0.25496,0.32787,3; 3; 20; 61; 12; 19; 21; 26
9,20,0.5041,0.45,22; 28; 9; 20; 4; 10; 29; 23
35,38,0.60786,0.92105,3; 7; 35; 38; 15; 17; 9; 4
23,37,0.58418,0.62162,19; 5; 23; 37; 9; 21; 22; 10
15,66,0.12306,0.22727,8; 6; 15; 66; 21; 3; 5; 9
22,65,0.25193,0.33846,3; 4; 22; 65; 12; 11; 30; 12
12,23,0.48168,0.52174,10; 15; 12; 23; 20; 4; 7; 6
5,57,0.26097,0.08772,5; 15; 5; 57; 11; 6; 5; 4
22,24,0.57847,0.91667,12; 3; 22; 24; 27; 13; 4; 8
10,67,0.1504,0.14925,6; 3; 10; 67; 32; 18; 14; 25
15,33,0.49048,0.45455,4; 6; 15; 33; 15; 23; 23; 10
10,67,0.17188,0.14925,5; 6; 10; 67; 7; 29; 6; 12
24,26,0.59628,0.92308,21; 19; 24; 26; 10; 6; 26; 7
22,24,0.58127,0.91667,24; 6; 22; 24; 16; 30; 11; 24
7,21,0.51437,0.33333,20; 33; 7; 21; 24; 28; 8; 13
11,75,0.08703,0.14667,6; 4; 11; 75; 23; 6; 8; 18
5,18,0.52013,0.27778,4; 36; 5; 18; 22; 23; 14; 32
16,26,0.53647,0.61538,13; 17; 16; 26; 18; 6; 9; 11
15,45,0.35831,0.33333,9; 4; 15; 45; 29; 28; 8; 3
10,12,0.53384,0.83333,21; 12; 10; 12; 32; 31; 3; 5
7,78,0.07724,0.08974,3; 6; 7; 78; 8; 14; 14; 22
21,63,0.27454,0.33333,4; 4; 21; 63; 3; 13; 12; 13
21,64,0.24815,0.32812,5; 3; 21; 64; 11; 15; 3; 12
32,40,0.61844,0.8,4; 8; 32; 40; 10; 16; 27; 15
13,18,0.52565,0.72222,23; 17; 13; 18; 12; 13; 17; 29
16,31,0.51616,0.51613,18; 25; 16; 31; 4; 3; 23; 16
36,45,0.61246,0.8,4; 7; 36; 45; 22; 9; 3; 20
20,24,0.56516,0.83333,27; 6; 20; 24; 5; 21; 3; 22
18,64,0.17905,0.28125,8; 5; 18; 64; 25; 22; 13; 4
10,33,0.44376,0.30303,10; 26; 10; 33; 4; 10; 21; 15
5,12,0.50368,0.41667,12; 31; 5; 12; 28; 25; 13; 19
20,67,0.21027,0.29851,5; 5; 20; 67; 23; 6; 11; 26
15,45,0.36615,0.33333,17; 11; 15; 45; 6; 32; 24; 10
23,55,0.4119,0.41818,10; 5; 23; 55; 30; 5; 23; 3
10,30,0.45777,0.33333,10; 21; 10; 30; 3; 17; 17; 10
40,50,0.59077,0.8,4; 3; 40; 50; 30; 24; 20; 3
12,40,0.37391,0.3,11; 14; 12; 40; 29; 8; 30; 7
14,50,0.313,0.28,14; 11; 14; 50; 25; 6; 4; 9
36,45,0.61258,0.8,7; 6; 36; 45; 5; 17; 11; 32
22,24,0.58072,0.91667,19; 7; 22; 24; 13; 5; 11; 23
28,39,0.60984,0.71795,10; 6; 28; 39; 10; 3; 6; 6
14,69,0.12046,0.2029,4; 6; 14; 69; 22; 15; 4; 9
29,35,0.60401,0.82857,14; 8; 29; 35; 7; 4; 15; 21
37,46,0.61061,0.80435,3; 6; 37; 46; 11; 5; 22; 18
33,36,0.62467,0.91667,8; 13; 33; 36; 16; 28; 19; 5
34,55,0.55285,0.61818,4; 4; 34; 55; 22; 26; 29; 20
14,46,0.34022,0.30435,3; 17; 14; 46; 11; 29; 13; 16
28,54,0.52622,0.51852,7; 4; 28; 54; 22; 13; 26; 14
18,61,0.2091,0.29508,3; 3; 18; 61; 21; 3; 32; 27
28,39,0.60179,0.71795,9; 5; 28; 39; 25; 4; 22; 9
34,55,0.555,0.61818,4; 4; 34; 55; 9; 23; 3; 5
18,43,0.42654,0.4186,6; 6; 18; 43; 9; 11; 12; 31
11,21,0.48728,0.52381,15; 15; 11; 21; 27; 21; 16; 31
16,48,0.34056,0.33333,15; 7; 16; 48; 10; 23; 11; 20
15,65,0.13664,0.23077,8; 8; 15; 65; 24; 27; 26; 15
26,36,0.60012,0.72222,3; 16; 26; 36; 23; 3; 10; 29
33,46,0.61176,0.71739,5; 8; 33; 46; 8; 13; 24; 9
16,31,0.51661,0.51613,19; 20; 16; 31; 22; 3; 8; 11
9,44,0.37099,0.20455,9; 3; 9; 44; 32; 6; 3; 18
19,58,0.28407,0.32759,3; 8; 19; 58; 17; 5; 8; 20
14,71,0.10774,0.19718,4; 5; 14; 71; 3; 17; 21; 5
11,47,0.39478,0.23404,13; 14; 11; 47; 26; 8; 24; 30
26,36,0.61347,0.72222,11; 17; 26; 36; 32; 19; 14; 10
38,40,0.62937,0.95,8; 8; 38; 40; 17; 18; 10; 16
20,44,0.45867,0.45455,4; 13; 20; 44; 23; 18; 18; 28
35,44,0.61926,0.79545,8; 8; 35; 44; 28; 3; 8; 3
28,35,0.61053,0.8,17; 6; 28; 35; 23; 7; 4; 31
19,42,0.45609,0.45238,18; 7; 19; 42; 15; 26; 11; 22
5,58,0.22301,0.08621,12; 13; 5; 58; 9; 26; 13; 25
22,67,0.23624,0.32836,3; 4; 22; 67; 8; 30; 11; 9
30,36,0.61822,0.83333,5; 13; 30; 36; 32; 4; 15; 20
17,56,0.30388,0.30357,11; 4; 17; 56; 15; 22; 24; 16
20,67,0.23864,0.29851,5; 3; 20; 67; 24; 3; 31; 19
27,60,0.44579,0.45,4; 5; 27; 60; 7; 5; 22; 12
