ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
36,69,0.27872,0.52174,83; 36; 69; 68; 35; 56; 25; 78; 18; 37
13,15,0.29164,0.86667,32; 13; 15; 8; 70; 35; 67; 40; 7; 84
32,61,0.31119,0.52459,38; 32; 61; 85; 56; 48; 49; 48; 44; 15
67,77,0.25618,0.87013,75; 67; 77; 12; 40; 59; 41; 50; 14; 20
31,66,0.3006,0.4697,66; 31; 66; 6; 54; 80; 44; 36; 18; 38
26,45,0.31806,0.57778,49; 26; 45; 21; 69; 60; 31; 45; 48; 59
16,51,0.29212,0.31373,58; 16; 51; 14; 37; 39; 60; 16; 6; 5
9,27,0.27684,0.33333,21; 9; 27; 19; 61; 67; 35; 66; 84; 54
38,49,0.31841,0.77551,26; 38; 49; 8; 64; 55; 42; 54; 61; 14
43,64,0.28604,0.67188,55; 43; 64; 55; 61; 45; 76; 36; 22; 15
25,75,0.29182,0.33333,67; 25; 75; 42; 9; 14; 26; 18; 51; 22
15,26,0.2994,0.57692,12; 15; 26; 66; 21; 27; 14; 70; 9; 22
76,78,0.26516,0.97436,60; 76; 78; 78; 34; 36; 50; 22; 10; 80
23,74,0.28328,0.31081,31; 23; 74; 36; 5; 74; 56; 21; 65; 82
42,65,0.30386,0.64615,10; 42; 65; 85; 73; 15; 84; 85; 68; 67
13,43,0.26836,0.30233,69; 13; 43; 61; 39; 80; 57; 6; 23; 39
28,58,0.30848,0.48276,63; 28; 58; 57; 38; 82; 68; 70; 59; 84
27,31,0.33756,0.87097,60; 27; 31; 36; 63; 60; 12; 40; 75; 32
13,69,0.19105,0.18841,75; 13; 69; 72; 28; 70; 26; 78; 73; 20
12,18,0.27548,0.66667,48; 12; 18; 9; 80; 53; 6; 66; 27; 38
16,69,0.22924,0.23188,44; 16; 69; 29; 77; 53; 67; 52; 72; 35
6,41,0.14496,0.14634,70; 6; 41; 20; 25; 61; 17; 10; 54; 55
57,59,0.3031,0.9661,13; 57; 59; 82; 51; 52; 39; 54; 41; 77
16,48,0.29586,0.33333,58; 16; 48; 70; 50; 33; 77; 39; 46; 52
74,76,0.24444,0.97368,75; 74; 76; 28; 72; 79; 75; 21; 31; 42
39,58,0.3035,0.67241,55; 39; 58; 64; 76; 30; 32; 32; 12; 84
21,27,0.30822,0.77778,71; 21; 27; 17; 76; 69; 24; 60; 69; 63
42,63,0.30883,0.66667,7; 42; 63; 63; 74; 21; 67; 13; 84; 36
21,71,0.28055,0.29577,13; 21; 71; 19; 70; 19; 79; 55; 10; 72
19,62,0.28943,0.30645,51; 19; 62; 7; 66; 16; 55; 35; 85; 16
34,73,0.27401,0.46575,31; 34; 73; 58; 25; 32; 26; 57; 38; 44
31,53,0.32171,0.58491,73; 31; 53; 5; 52; 53; 34; 22; 35; 18
15,23,0.29469,0.65217,7; 15; 23; 25; 14; 84; 72; 77; 41; 51
34,71,0.2889,0.47887,22; 34; 71; 26; 39; 25; 30; 25; 82; 11
20,43,0.32576,0.46512,5; 20; 43; 28; 7; 81; 11; 15; 63; 83
24,33,0.30141,0.72727,18; 24; 33; 83; 54; 81; 34; 53; 23; 72
35,70,0.30278,0.5,44; 35; 70; 63; 67; 70; 34; 52; 55; 17
20,60,0.30262,0.33333,43; 20; 60; 17; 10; 71; 29; 69; 32; 14
35,54,0.30769,0.64815,26; 35; 54; 85; 18; 82; 52; 6; 44; 40
48,55,0.31558,0.87273,76; 48; 55; 45; 30; 31; 13; 16; 15; 72
69,79,0.27133,0.87342,84; 69; 79; 52; 75; 61; 43; 15; 20; 11
53,81,0.26603,0.65432,42; 53; 81; 58; 41; 41; 52; 25; 82; 56
15,49,0.29044,0.30612,61; 15; 49; 8; 24; 24; 21; 39; 8; 57
23,70,0.29112,0.32857,71; 23; 70; 63; 31; 77; 39; 10; 11; 31
26,54,0.31742,0.48148,58; 26; 54; 67; 66; 27; 85; 8; 41; 21
14,28,0.28557,0.5,20; 14; 28; 49; 22; 40; 31; 37; 61; 68
33,65,0.29506,0.50769,48; 33; 65; 11; 83; 22; 31; 72; 18; 70
17,55,0.27724,0.30909,7; 17; 55; 69; 12; 68; 68; 54; 83; 65
15,50,0.27408,0.3,43; 15; 50; 45; 5; 58; 68; 14; 70; 41
43,64,0.294,0.67188,75; 43; 64; 77; 42; 43; 72; 78; 50; 46
6,64,0.10061,0.09375,70; 6; 64; 78; 45; 73; 43; 43; 23; 45
38,52,0.31688,0.73077,49; 38; 52; 31; 78; 77; 63; 55; 54; 43
62,79,0.28041,0.78481,72; 62; 79; 61; 15; 80; 59; 55; 62; 47
55,75,0.28695,0.73333,69; 55; 75; 10; 50; 76; 19; 32; 18; 38
7,46,0.15981,0.15217,75; 7; 46; 35; 5; 11; 66; 39; 54; 9
10,30,0.27684,0.33333,39; 10; 30; 74; 69; 42; 30; 59; 61; 8
30,52,0.30343,0.57692,23; 30; 52; 62; 59; 70; 62; 38; 8; 75
33,66,0.2904,0.5,44; 33; 66; 40; 45; 81; 36; 58; 7; 79
70,72,0.28114,0.97222,53; 70; 72; 45; 38; 45; 20; 49; 78; 19
37,64,0.30963,0.57812,39; 37; 64; 8; 64; 40; 19; 71; 11; 56
26,52,0.3153,0.5,82; 26; 52; 82; 79; 35; 53; 5; 43; 46
50,64,0.29917,0.78125,72; 50; 64; 50; 29; 39; 17; 37; 20; 67
56,58,0.28692,0.96552,32; 56; 58; 68; 18; 23; 28; 85; 25; 53
25,84,0.26592,0.29762,71; 25; 84; 62; 78; 8; 32; 16; 46; 12
20,40,0.30888,0.5,78; 20; 40; 49; 5; 73; 12; 76; 70; 78
11,35,0.28502,0.31429,65; 11; 35; 28; 11; 64; 28; 58; 48; 13
21,69,0.28825,0.30435,14; 21; 69; 31; 85; 11; 8; 38; 34; 27
50,75,0.29112,0.66667,36; 50; 75; 74; 76; 35; 38; 19; 76; 17
15,66,0.22024,0.22727,84; 15; 66; 45; 43; 12; 53; 72; 49; 49
5,57,0.09029,0.08772,55; 5; 57; 30; 54; 33; 42; 76; 37; 64
19,38,0.33558,0.5,38; 19; 38; 49; 59; 28; 83; 42; 23; 69
16,71,0.22141,0.22535,31; 16; 71; 12; 28; 35; 80; 9; 73; 63
32,66,0.29006,0.48485,48; 32; 66; 29; 69; 8; 31; 51; 84; 79
6,68,0.07805,0.08824,15; 6; 68; 34; 47; 22; 38; 33; 38; 15
45,78,0.28136,0.57692,72; 45; 78; 43; 78; 42; 45; 47; 54; 9
21,69,0.27777,0.30435,49; 21; 69; 32; 58; 74; 74; 67; 13; 8
29,62,0.3145,0.46774,85; 29; 62; 43; 36; 18; 49; 8; 82; 61
23,77,0.28317,0.2987,77; 23; 77; 17; 6; 52; 35; 61; 34; 11
19,26,0.29961,0.73077,13; 19; 26; 5; 62; 71; 59; 42; 84; 60
13,40,0.28759,0.325,10; 13; 40; 15; 38; 75; 83; 79; 66; 43
24,81,0.2708,0.2963,44; 24; 81; 28; 43; 41; 50; 77; 41; 11
7,47,0.17383,0.14894,83; 7; 47; 64; 16; 58; 76; 25; 54; 14
6,68,0.09269,0.08824,9; 6; 68; 79; 77; 16; 11; 46; 74; 47
11,15,0.29003,0.73333,68; 11; 15; 32; 54; 34; 16; 27; 17; 46
8,52,0.1553,0.15385,80; 8; 52; 79; 48; 39; 72; 72; 19; 26
16,85,0.18811,0.18824,37; 16; 85; 22; 7; 57; 56; 58; 23; 83
9,62,0.15143,0.14516,55; 9; 62; 11; 30; 36; 74; 79; 44; 84
61,78,0.28312,0.78205,10; 61; 78; 27; 65; 54; 37; 80; 52; 12
7,76,0.09096,0.09211,30; 7; 76; 29; 45; 48; 28; 14; 80; 58
76,78,0.26324,0.97436,54; 76; 78; 73; 74; 17; 13; 37; 32; 53
21,41,0.32837,0.5122,55; 21; 41; 8; 25; 64; 50; 82; 85; 59
29,61,0.31212,0.47541,61; 29; 61; 52; 24; 85; 31; 8; 23; 56
5,34,0.14778,0.14706,26; 5; 34; 22; 63; 22; 54; 63; 13; 6
25,84,0.26684,0.29762,61; 25; 84; 82; 5; 46; 10; 19; 31; 71
16,48,0.30088,0.33333,26; 16; 48; 56; 18; 52; 16; 18; 21; 40
23,49,0.30566,0.46939,52; 23; 49; 76; 14; 53; 50; 40; 82; 6
7,77,0.09447,0.09091,71; 7; 77; 43; 64; 47; 8; 64; 85; 5
18,60,0.28772,0.3,18; 18; 60; 18; 6; 9; 13; 82; 71; 73
7,36,0.18996,0.19444,47; 7; 36; 13; 35; 85; 56; 36; 65; 48
26,50,0.31623,0.52,36; 26; 50; 6; 50; 54; 60; 31; 21; 7
28,58,0.31022,0.48276,71; 28; 58; 5; 7; 80; 27; 50; 81; 9
6,31,0.19125,0.19355,64; 6; 31; 36; 31; 77; 52; 15; 76; 74
8,17,0.27282,0.47059,26; 8; 17; 44; 60; 74; 61; 10; 37; 39
54,74,0.278,0.72973,30; 54; 74; 33; 25; 32; 47; 18; 80; 69
