ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
40,50,0.8372,0.8,78; 40; 50; 21; 43; 78; 63; 51; 74; 14
13,41,0.44924,0.31707,76; 13; 41; 85; 43; 50; 70; 68; 8; 75
56,62,0.9188,0.90323,36; 56; 62; 14; 83; 39; 52; 16; 28; 30
23,32,0.70804,0.71875,65; 23; 32; 5; 10; 9; 69; 20; 34; 32
5,11,0.44196,0.45455,68; 5; 11; 24; 65; 83; 65; 44; 26; 48
9,20,0.4726,0.45,36; 9; 20; 67; 82; 13; 70; 32; 32; 84
6,20,0.29679,0.3,36; 6; 20; 47; 77; 44; 56; 30; 28; 78
6,9,0.63556,0.66667,12; 6; 9; 81; 26; 80; 56; 82; 59; 48
6,21,0.31305,0.28571,43; 6; 21; 84; 54; 14; 7; 54; 64; 31
8,9,0.86814,0.88889,33; 8; 9; 64; 71; 56; 15; 33; 14; 14
10,11,0.895,0.90909,29; 10; 11; 78; 59; 78; 60; 28; 84; 33
24,62,0.66088,0.3871,68; 24; 62; 31; 73; 31; 14; 13; 52; 67
5,20,0.28563,0.25,30; 5; 20; 37; 35; 28; 14; 64; 56; 26
44,57,0.89644,0.77193,79; 44; 57; 62; 21; 50; 59; 34; 21; 67
13,52,0.44039,0.25,73; 13; 52; 58; 65; 82; 81; 16; 72; 28
29,45,0.74937,0.64444,57; 29; 45; 81; 55; 25; 21; 18; 52; 23
19,32,0.63201,0.59375,77; 19; 32; 8; 68; 56; 65; 17; 35; 21
28,40,0.76921,0.7,25; 28; 40; 66; 55; 53; 70; 25; 17; 76
59,68,0.92337,0.86765,65; 59; 68; 58; 43; 40; 57; 46; 6; 9
5,9,0.54839,0.55556,47; 5; 9; 28; 8; 82; 20; 54; 25; 83
12,50,0.42032,0.24,51; 12; 50; 85; 53; 22; 56; 15; 56; 61
19,20,0.94511,0.95,62; 19; 20; 33; 42; 14; 38; 30; 36; 51
5,21,0.27017,0.2381,42; 5; 21; 24; 26; 38; 42; 80; 12; 17
21,57,0.68473,0.36842,39; 21; 57; 55; 26; 27; 61; 29; 80; 11
48,62,0.87903,0.77419,79; 48; 62; 63; 41; 57; 18; 44; 50; 9
25,52,0.66249,0.48077,25; 25; 52; 60; 51; 76; 56; 84; 40; 49
28,50,0.77552,0.56,56; 28; 50; 76; 79; 80; 79; 46; 34; 9
48,62,0.86403,0.77419,52; 48; 62; 43; 34; 54; 40; 25; 6; 71
14,52,0.45928,0.26923,35; 14; 52; 59; 64; 54; 67; 71; 18; 15
7,11,0.61209,0.63636,47; 7; 11; 76; 25; 7; 5; 25; 76; 77
