ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
23,81,0.35402,0.28395,23; 5; 13; 10; 81; 3; 4; 5
22,75,0.38758,0.29333,22; 17; 18; 4; 75; 5; 4; 7
15,63,0.30282,0.2381,15; 19; 26; 16; 63; 5; 9; 8
7,28,0.47325,0.25,7; 9; 29; 27; 28; 6; 18; 5
20,36,0.52019,0.55556,20; 16; 4; 14; 36; 11; 13; 9
33,66,0.50435,0.5,33; 15; 5; 4; 66; 8; 9; 6
14,44,0.43845,0.31818,14; 8; 8; 24; 44; 7; 5; 7
25,72,0.38866,0.34722,25; 4; 20; 7; 72; 7; 5; 5
49,61,0.68096,0.80328,49; 6; 9; 10; 61; 10; 10; 11
39,84,0.4763,0.46429,39; 11; 7; 7; 84; 3; 3; 3
70,83,0.9495,0.84337,70; 9; 3; 6; 83; 5; 5; 3
19,58,0.41985,0.32759,19; 18; 8; 15; 58; 10; 5; 3
32,37,0.57236,0.86486,32; 4; 7; 8; 37; 20; 13; 3
11,22,0.51317,0.5,11; 18; 27; 20; 22; 7; 17; 12
19,58,0.43147,0.32759,19; 26; 16; 22; 58; 12; 9; 8
5,9,0.47211,0.55556,5; 10; 13; 23; 9; 28; 27; 27
23,70,0.39103,0.32857,23; 25; 20; 14; 70; 4; 7; 8
10,27,0.49938,0.37037,10; 4; 3; 27; 27; 10; 7; 15
58,69,0.8422,0.84058,58; 5; 5; 3; 69; 5; 4; 6
16,53,0.37839,0.30189,16; 22; 13; 23; 53; 13; 6; 4
9,11,0.4988,0.81818,9; 13; 13; 4; 11; 19; 6; 15
27,55,0.52522,0.49091,27; 20; 11; 14; 55; 7; 9; 10
20,81,0.32175,0.24691,20; 13; 14; 8; 81; 4; 3; 3
25,77,0.39313,0.32468,25; 17; 11; 17; 77; 3; 3; 4
21,42,0.49159,0.5,21; 4; 25; 21; 42; 12; 5; 4
17,58,0.39985,0.2931,17; 16; 3; 11; 58; 9; 8; 9
36,73,0.49793,0.49315,36; 12; 10; 8; 73; 8; 8; 6
26,82,0.41716,0.31707,26; 17; 6; 13; 82; 5; 4; 5
14,25,0.5188,0.56,14; 25; 14; 15; 25; 15; 13; 6
17,48,0.46369,0.35417,17; 22; 10; 22; 48; 3; 5; 5
13,37,0.45189,0.35135,13; 14; 20; 5; 37; 13; 19; 17
18,63,0.32473,0.28571,18; 22; 19; 14; 63; 7; 3; 3
39,80,0.495,0.4875,39; 7; 16; 5; 80; 3; 6; 3
26,52,0.52685,0.5,26; 8; 22; 21; 52; 12; 11; 3
23,62,0.42723,0.37097,23; 17; 9; 15; 62; 4; 5; 9
