ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
39,48,0.7503,0.8125,39; 16; 11; 18; 48; 13; 15; 8
10,50,0.24692,0.2,10; 14; 13; 23; 50; 10; 10; 16
41,62,0.63786,0.66129,41; 4; 3; 17; 62; 12; 10; 7
20,62,0.32578,0.32258,20; 8; 3; 8; 62; 12; 10; 4
10,47,0.22822,0.21277,10; 13; 8; 18; 47; 7; 7; 4
6,7,0.04763,0.85714,6; 28; 8; 3; 7; 7; 13; 26
30,62,0.46213,0.48387,30; 21; 8; 22; 62; 3; 5; 6
11,30,0.39125,0.36667,11; 5; 26; 23; 30; 13; 13; 17
26,81,0.32022,0.32099,26; 24; 11; 23; 81; 3; 5; 4
38,62,0.59215,0.6129,38; 14; 16; 16; 62; 7; 10; 8
15,47,0.34579,0.31915,15; 19; 26; 20; 47; 17; 7; 13
5,14,0.12067,0.35714,5; 3; 23; 7; 14; 17; 26; 10
67,74,0.91914,0.90541,67; 5; 3; 6; 74; 5; 8; 8
15,30,0.51682,0.5,15; 25; 11; 13; 30; 15; 7; 18
29,62,0.4672,0.46774,29; 19; 8; 7; 62; 11; 8; 3
7,14,0.15472,0.5,7; 17; 10; 27; 14; 19; 14; 4
39,47,0.77287,0.82979,39; 6; 18; 12; 47; 10; 17; 12
71,81,0.87277,0.87654,71; 3; 8; 4; 81; 5; 3; 5
27,35,0.83995,0.77143,27; 7; 4; 23; 35; 15; 6; 6
13,20,0.45512,0.65,13; 9; 6; 20; 20; 17; 10; 14
25,74,0.35511,0.33784,25; 6; 18; 24; 74; 5; 7; 4
54,62,0.82641,0.87097,54; 6; 13; 5; 62; 4; 6; 4
59,62,0.86089,0.95161,59; 4; 10; 9; 62; 11; 7; 5
6,7,0.06413,0.85714,6; 12; 16; 10; 7; 15; 7; 4
34,43,0.73507,0.7907,34; 15; 21; 18; 43; 18; 3; 7
18,50,0.37324,0.36,18; 18; 22; 13; 50; 6; 16; 7
29,47,0.65159,0.61702,29; 14; 14; 14; 47; 9; 11; 6
41,50,0.75185,0.82,41; 19; 17; 16; 50; 16; 5; 11
6,14,0.13845,0.42857,6; 19; 16; 12; 14; 22; 13; 8
22,56,0.40049,0.39286,22; 7; 24; 10; 56; 6; 12; 5
6,50,0.17412,0.12,6; 18; 5; 25; 50; 8; 5; 6
45,47,0.79002,0.95745,45; 11; 13; 10; 47; 9; 16; 8
10,47,0.22272,0.21277,10; 13; 24; 29; 47; 7; 7; 15
10,14,0.23963,0.71429,10; 22; 18; 3; 14; 21; 10; 20
40,43,0.81899,0.93023,40; 8; 11; 4; 43; 12; 11; 15
53,72,0.73168,0.73611,53; 9; 14; 14; 72; 3; 7; 4
9,17,0.26095,0.52941,9; 20; 6; 3; 17; 15; 4; 11
50,56,0.80958,0.89286,50; 7; 16; 11; 56; 14; 14; 6
21,47,0.47075,0.44681,21; 5; 14; 8; 47; 11; 12; 13
5,7,0.04173,0.71429,5; 4; 3; 6; 7; 5; 23; 8
14,20,0.50514,0.7,14; 24; 13; 25; 20; 10; 5; 22
47,81,0.5796,0.58025,47; 4; 15; 15; 81; 5; 3; 5
25,35,0.81062,0.71429,25; 15; 17; 23; 35; 16; 10; 3
19,20,0.65496,0.95,19; 22; 11; 22; 20; 25; 22; 8
5,7,0.02274,0.71429,5; 16; 4; 31; 7; 12; 23; 25
13,74,0.17264,0.17568,13; 25; 9; 19; 74; 3; 7; 8
25,62,0.3985,0.40323,25; 12; 9; 24; 62; 12; 12; 10
8,17,0.22471,0.47059,8; 4; 30; 16; 17; 14; 10; 24
13,37,0.38504,0.35135,13; 6; 21; 3; 37; 4; 11; 7
12,14,0.31554,0.85714,12; 26; 14; 6; 14; 22; 8; 9
64,74,0.88468,0.86486,64; 9; 6; 5; 74; 3; 8; 8
30,37,0.77765,0.81081,30; 7; 5; 13; 37; 11; 11; 8
62,72,0.87003,0.86111,62; 12; 11; 12; 72; 8; 4; 5
24,35,0.74935,0.68571,24; 7; 8; 20; 35; 17; 16; 17
40,48,0.7671,0.83333,40; 19; 18; 13; 48; 11; 4; 12
13,81,0.16565,0.16049,13; 18; 10; 22; 81; 5; 4; 3
40,50,0.75174,0.8,40; 8; 19; 3; 50; 16; 9; 4
23,37,0.68049,0.62162,23; 14; 12; 5; 37; 18; 8; 19
31,62,0.47575,0.5,31; 16; 19; 5; 62; 3; 8; 6
22,30,0.7506,0.73333,22; 14; 8; 4; 30; 10; 5; 10
32,35,0.87066,0.91429,32; 10; 10; 16; 35; 15; 7; 9
9,72,0.11829,0.125,9; 27; 25; 9; 72; 4; 8; 6
8,14,0.19435,0.57143,8; 14; 6; 13; 14; 4; 19; 25
40,48,0.75543,0.83333,40; 19; 7; 19; 48; 14; 5; 11
15,47,0.34666,0.31915,15; 18; 5; 21; 47; 14; 5; 13
23,37,0.66136,0.62162,23; 17; 7; 10; 37; 4; 10; 5
72,81,0.86851,0.88889,72; 5; 4; 6; 81; 4; 3; 4
9,35,0.28959,0.25714,9; 18; 14; 27; 35; 15; 19; 11
28,47,0.60391,0.59574,28; 15; 7; 9; 47; 9; 6; 10
44,74,0.59902,0.59459,44; 15; 6; 18; 74; 4; 4; 4
9,14,0.24066,0.64286,9; 5; 29; 11; 14; 20; 22; 17
24,48,0.51304,0.5,24; 11; 5; 5; 48; 8; 11; 3
12,37,0.35257,0.32432,12; 10; 18; 5; 37; 15; 15; 19
9,43,0.20796,0.2093,9; 20; 19; 18; 43; 9; 7; 9
5,7,0.03142,0.71429,5; 18; 21; 26; 7; 22; 30; 28
25,43,0.66589,0.5814,25; 3; 24; 15; 43; 11; 6; 11
8,17,0.2451,0.47059,8; 3; 4; 24; 17; 14; 11; 19
30,43,0.68427,0.69767,30; 18; 21; 4; 43; 5; 17; 8
17,37,0.51595,0.45946,17; 4; 23; 18; 37; 11; 14; 4
12,43,0.33644,0.27907,12; 10; 5; 24; 43; 6; 7; 4
63,72,0.87601,0.875,63; 3; 9; 9; 72; 3; 3; 3
10,20,0.3618,0.5,10; 25; 17; 13; 20; 3; 19; 18
33,56,0.59745,0.58929,33; 14; 14; 21; 56; 13; 8; 4
41,43,0.81717,0.95349,41; 17; 14; 18; 43; 3; 3; 8
34,43,0.75472,0.7907,34; 18; 6; 4; 43; 9; 10; 10
30,72,0.41818,0.41667,30; 17; 20; 18; 72; 7; 3; 3
26,62,0.41997,0.41935,26; 16; 8; 24; 62; 5; 3; 4
56,72,0.7798,0.77778,56; 3; 11; 11; 72; 5; 3; 5
49,50,0.83215,0.98,49; 15; 13; 13; 50; 16; 4; 14
8,17,0.26356,0.47059,8; 21; 18; 22; 17; 8; 15; 8
34,62,0.541,0.54839,34; 3; 9; 21; 62; 9; 5; 3
26,56,0.47412,0.46429,26; 16; 15; 7; 56; 4; 7; 3
8,35,0.25438,0.22857,8; 17; 9; 18; 35; 14; 16; 11
11,37,0.35776,0.2973,11; 15; 14; 27; 37; 5; 5; 19
6,17,0.18275,0.35294,6; 9; 4; 29; 17; 19; 26; 16
37,48,0.71924,0.77083,37; 3; 14; 16; 48; 8; 9; 15
26,30,0.86396,0.86667,26; 20; 4; 4; 30; 18; 4; 12
34,81,0.42647,0.41975,34; 19; 21; 17; 81; 4; 3; 3
70,74,0.93462,0.94595,70; 4; 4; 4; 74; 6; 6; 7
9,14,0.22537,0.64286,9; 21; 24; 14; 14; 22; 5; 9
5,7,0.04342,0.71429,5; 12; 29; 16; 7; 28; 30; 30
49,81,0.59685,0.60494,49; 9; 8; 3; 81; 5; 5; 4
6,48,0.15259,0.125,6; 7; 20; 21; 48; 5; 5; 7
50,62,0.75817,0.80645,50; 5; 4; 14; 62; 5; 4; 12
15,35,0.44172,0.42857,15; 27; 9; 12; 35; 17; 10; 3
10,14,0.2773,0.71429,10; 28; 15; 16; 14; 28; 11; 19
35,48,0.68641,0.72917,35; 12; 16; 16; 48; 5; 5; 15
19,81,0.24784,0.23457,19; 19; 19; 7; 81; 4; 5; 5
35,56,0.61323,0.625,35; 7; 16; 10; 56; 4; 8; 14
31,35,0.84676,0.88571,31; 10; 22; 19; 35; 17; 4; 21
21,62,0.32848,0.33871,21; 15; 4; 11; 62; 7; 9; 7
18,20,0.645,0.9,18; 6; 20; 6; 20; 20; 6; 10
5,14,0.10126,0.35714,5; 6; 23; 11; 14; 16; 11; 25
14,48,0.3089,0.29167,14; 17; 28; 3; 48; 14; 8; 7
53,56,0.83665,0.94643,53; 8; 13; 3; 56; 5; 8; 12
24,72,0.33315,0.33333,24; 13; 13; 17; 72; 5; 7; 5
27,62,0.42624,0.43548,27; 20; 14; 8; 62; 12; 4; 6
5,7,0.02879,0.71429,5; 8; 10; 29; 7; 12; 27; 4
8,17,0.24738,0.47059,8; 30; 23; 23; 17; 11; 13; 19
32,56,0.55282,0.57143,32; 8; 5; 21; 56; 9; 4; 12
6,7,0.06092,0.85714,6; 15; 18; 7; 7; 24; 5; 3
28,62,0.43421,0.45161,28; 8; 7; 15; 62; 3; 3; 12
7,20,0.23674,0.35,7; 16; 16; 25; 20; 17; 16; 5
67,81,0.83319,0.82716,67; 4; 8; 4; 81; 3; 3; 3
67,81,0.82913,0.82716,67; 4; 9; 6; 81; 5; 3; 3
14,17,0.44076,0.82353,14; 19; 27; 23; 17; 22; 9; 9
26,37,0.73291,0.7027,26; 22; 4; 22; 37; 16; 18; 20
42,47,0.78665,0.89362,42; 11; 11; 5; 47; 14; 8; 11
35,56,0.60659,0.625,35; 20; 6; 5; 56; 14; 13; 8
23,47,0.49536,0.48936,23; 7; 25; 10; 47; 15; 17; 14
5,7,0.05992,0.71429,5; 22; 6; 8; 7; 12; 25; 24
21,30,0.7311,0.7,21; 5; 18; 17; 30; 16; 5; 18
11,47,0.2752,0.23404,11; 22; 4; 14; 47; 14; 15; 14
19,62,0.30836,0.30645,19; 17; 18; 10; 62; 6; 12; 6
6,7,0.05358,0.85714,6; 6; 12; 18; 7; 22; 28; 12
