ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
9,10,0.84836,0.9,29; 10; 24; 9; 17; 29; 11; 10
26,32,0.76907,0.8125,5; 15; 24; 26; 3; 9; 10; 32
26,63,0.58709,0.4127,17; 20; 22; 26; 4; 3; 10; 63
34,70,0.61988,0.48571,11; 7; 17; 34; 4; 5; 8; 70
61,64,0.65936,0.95312,10; 3; 3; 61; 8; 11; 4; 64
20,32,0.85398,0.625,25; 8; 8; 20; 15; 12; 10; 32
19,77,0.63225,0.24675,24; 7; 21; 19; 7; 3; 4; 77
36,42,0.71861,0.85714,16; 11; 12; 36; 17; 10; 16; 42
34,78,0.6152,0.4359,10; 20; 18; 34; 5; 4; 4; 78
47,48,0.63387,0.97917,16; 10; 6; 47; 15; 7; 12; 48
16,48,0.68395,0.33333,26; 12; 13; 16; 12; 3; 11; 48
5,31,0.2605,0.16129,15; 11; 14; 5; 19; 12; 19; 31
5,26,0.21922,0.19231,30; 3; 18; 5; 4; 22; 23; 26
11,26,0.50864,0.42308,14; 28; 13; 11; 19; 17; 7; 26
5,48,0.27515,0.10417,18; 27; 10; 5; 7; 15; 13; 48
42,48,0.6727,0.875,15; 4; 11; 42; 9; 14; 14; 48
5,9,0.53717,0.55556,28; 26; 17; 5; 5; 20; 16; 9
35,63,0.67208,0.55556,20; 3; 7; 35; 9; 6; 5; 63
19,31,0.79746,0.6129,21; 15; 14; 19; 19; 4; 16; 31
60,64,0.66336,0.9375,4; 5; 10; 60; 6; 6; 11; 64
30,77,0.62687,0.38961,11; 19; 10; 30; 4; 4; 5; 77
8,10,0.80367,0.8,9; 5; 17; 8; 29; 7; 7; 10
8,10,0.76891,0.8,29; 14; 7; 8; 29; 22; 19; 10
29,48,0.72858,0.60417,13; 11; 12; 29; 13; 12; 3; 48
26,75,0.63265,0.34667,17; 17; 23; 26; 6; 6; 3; 75
25,82,0.576,0.30488,16; 7; 10; 25; 3; 3; 4; 82
7,75,0.46576,0.09333,23; 8; 12; 7; 6; 5; 6; 75
10,82,0.50473,0.12195,18; 10; 26; 10; 5; 5; 3; 82
12,77,0.57231,0.15584,7; 7; 18; 12; 5; 3; 5; 77
36,70,0.66872,0.51429,10; 4; 11; 36; 5; 6; 4; 70
17,32,0.75534,0.53125,16; 4; 22; 17; 13; 17; 10; 32
13,32,0.59187,0.40625,16; 19; 22; 13; 13; 4; 18; 32
18,49,0.78287,0.36735,9; 19; 20; 18; 15; 13; 12; 49
15,31,0.64409,0.48387,25; 16; 19; 15; 5; 15; 22; 31
24,77,0.59262,0.31169,15; 8; 24; 24; 3; 6; 5; 77
6,9,0.64152,0.66667,21; 15; 15; 6; 25; 11; 16; 9
5,10,0.51558,0.5,14; 14; 23; 5; 16; 27; 9; 10
7,64,0.40256,0.10938,24; 12; 30; 7; 3; 9; 4; 64
54,78,0.62521,0.69231,14; 5; 11; 54; 4; 6; 3; 78
69,75,0.66614,0.92,4; 8; 5; 69; 4; 7; 5; 75
20,32,0.86807,0.625,4; 13; 4; 20; 3; 16; 14; 32
46,63,0.68081,0.73016,7; 5; 9; 46; 6; 5; 4; 63
11,53,0.56809,0.20755,6; 3; 13; 11; 3; 13; 7; 53
10,77,0.48668,0.12987,26; 16; 4; 10; 5; 4; 7; 77
14,42,0.63544,0.33333,27; 22; 23; 14; 13; 8; 14; 42
69,70,0.6706,0.98571,9; 6; 8; 69; 5; 4; 5; 70
5,49,0.28275,0.10204,7; 30; 11; 5; 8; 15; 8; 49
72,75,0.66882,0.96,8; 6; 4; 72; 4; 3; 7; 75
68,78,0.68149,0.87179,6; 7; 5; 68; 4; 3; 4; 78
25,77,0.57732,0.32468,6; 22; 13; 25; 5; 5; 3; 77
8,10,0.80706,0.8,29; 24; 17; 8; 10; 14; 5; 10
16,75,0.65898,0.21333,11; 25; 15; 16; 4; 3; 4; 75
26,32,0.81283,0.8125,8; 5; 20; 26; 22; 16; 14; 32
33,77,0.60899,0.42857,12; 16; 4; 33; 5; 4; 7; 77
9,10,0.84935,0.9,11; 16; 8; 9; 19; 20; 19; 10
7,9,0.80908,0.77778,15; 14; 9; 7; 22; 9; 8; 9
6,32,0.29518,0.1875,12; 12; 3; 6; 4; 22; 21; 32
12,42,0.54318,0.28571,5; 8; 9; 12; 14; 18; 5; 42
18,77,0.65777,0.23377,25; 7; 5; 18; 7; 7; 3; 77
9,63,0.48801,0.14286,18; 8; 17; 9; 9; 3; 11; 63
54,82,0.63368,0.65854,13; 6; 6; 54; 5; 4; 4; 82
21,82,0.58161,0.2561,20; 6; 11; 21; 4; 5; 4; 82
8,10,0.77041,0.8,23; 11; 24; 8; 16; 5; 4; 10
73,78,0.6402,0.9359,5; 7; 8; 73; 3; 6; 4; 78
16,64,0.65596,0.25,22; 26; 22; 16; 3; 11; 6; 64
24,63,0.65006,0.38095,17; 8; 11; 24; 11; 4; 11; 63
23,26,0.85938,0.88462,9; 19; 19; 23; 15; 6; 11; 26
9,10,0.86284,0.9,24; 13; 26; 9; 23; 25; 29; 10
41,48,0.69775,0.85417,14; 13; 8; 41; 6; 10; 8; 48
51,53,0.68015,0.96226,4; 5; 15; 51; 3; 8; 3; 53
64,70,0.63785,0.91429,9; 4; 5; 64; 5; 7; 3; 70
17,63,0.75269,0.26984,16; 21; 25; 17; 8; 3; 10; 63
52,64,0.6502,0.8125,5; 11; 4; 52; 5; 8; 6; 64
22,63,0.68231,0.34921,14; 12; 17; 22; 4; 7; 4; 63
21,63,0.67871,0.33333,17; 11; 16; 21; 5; 8; 4; 63
28,32,0.80311,0.875,11; 8; 11; 28; 21; 12; 18; 32
22,42,0.78634,0.52381,6; 15; 7; 22; 18; 4; 8; 42
25,26,0.78918,0.96154,20; 20; 12; 25; 7; 6; 7; 26
7,10,0.70035,0.7,13; 29; 12; 7; 28; 16; 24; 10
