ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
50,81,0.61161,0.61728,11; 50; 60; 55; 16; 25; 81; 67; 60; 31
19,25,0.75029,0.76,21; 19; 30; 54; 50; 18; 25; 70; 17; 75
18,50,0.34933,0.36,48; 18; 26; 23; 28; 75; 50; 31; 23; 5
10,25,0.41519,0.4,38; 10; 64; 69; 74; 58; 25; 78; 27; 66
32,56,0.55443,0.57143,28; 32; 49; 25; 31; 19; 56; 27; 50; 23
11,13,0.82962,0.84615,12; 11; 26; 66; 44; 55; 13; 25; 6; 69
6,10,0.60912,0.6,32; 6; 85; 31; 60; 73; 10; 26; 56; 41
17,25,0.67599,0.68,56; 17; 20; 13; 63; 7; 25; 47; 17; 42
37,56,0.64979,0.66071,39; 37; 63; 23; 85; 45; 56; 8; 82; 7
9,50,0.17787,0.18,83; 9; 22; 32; 27; 72; 50; 60; 24; 53
6,13,0.45368,0.46154,55; 6; 46; 64; 66; 47; 13; 53; 35; 29
24,75,0.34053,0.32,52; 24; 12; 79; 38; 24; 75; 29; 7; 65
27,75,0.36956,0.36,32; 27; 14; 36; 54; 33; 75; 46; 61; 45
33,42,0.77085,0.78571,7; 33; 30; 43; 47; 69; 42; 17; 32; 69
16,83,0.20679,0.19277,75; 16; 52; 67; 30; 75; 83; 66; 33; 33
8,17,0.46655,0.47059,28; 8; 19; 52; 70; 81; 17; 66; 38; 75
22,72,0.30041,0.30556,60; 22; 84; 79; 46; 13; 72; 71; 82; 61
29,84,0.35683,0.34524,64; 29; 52; 43; 52; 39; 84; 11; 67; 83
12,81,0.14292,0.14815,22; 12; 74; 77; 38; 21; 81; 57; 8; 52
12,13,0.91166,0.92308,46; 12; 44; 62; 64; 8; 13; 72; 32; 14
55,83,0.66363,0.66265,83; 55; 60; 8; 52; 59; 83; 83; 17; 31
20,42,0.46229,0.47619,41; 20; 50; 9; 28; 5; 42; 27; 83; 67
34,50,0.66264,0.68,13; 34; 12; 25; 32; 66; 50; 62; 8; 17
27,31,0.87684,0.87097,29; 27; 44; 39; 29; 84; 31; 78; 85; 27
8,17,0.48236,0.47059,61; 8; 43; 9; 14; 22; 17; 17; 39; 71
20,50,0.41649,0.4,46; 20; 6; 83; 53; 27; 50; 36; 80; 81
