ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
53,72,0.78077,0.73611,80; 53; 39; 70; 24; 19; 72; 46; 20; 68
35,57,0.80446,0.61404,69; 35; 75; 26; 79; 73; 57; 32; 11; 21
6,9,0.70575,0.66667,78; 6; 35; 46; 17; 85; 9; 69; 23; 78
8,32,0.57203,0.25,40; 8; 57; 61; 69; 32; 32; 41; 82; 5
39,41,0.77557,0.95122,54; 39; 68; 67; 26; 32; 41; 36; 83; 27
8,9,0.86131,0.88889,39; 8; 78; 16; 53; 58; 9; 62; 47; 34
64,68,0.78221,0.94118,25; 64; 71; 54; 64; 41; 68; 10; 43; 79
19,40,0.75101,0.475,12; 19; 9; 79; 73; 40; 40; 79; 33; 71
34,62,0.75232,0.54839,22; 34; 25; 20; 46; 78; 62; 85; 76; 16
8,45,0.62619,0.17778,85; 8; 21; 25; 82; 38; 45; 13; 48; 40
18,28,0.81843,0.64286,63; 18; 37; 14; 17; 9; 28; 56; 9; 15
39,57,0.78384,0.68421,39; 39; 6; 27; 28; 62; 57; 22; 77; 47
26,28,0.82754,0.92857,78; 26; 44; 24; 61; 8; 28; 5; 7; 37
8,9,0.85485,0.88889,82; 8; 6; 73; 70; 18; 9; 53; 32; 22
46,58,0.77584,0.7931,76; 46; 77; 40; 68; 58; 58; 66; 76; 72
5,9,0.57597,0.55556,63; 5; 61; 48; 8; 76; 9; 83; 40; 17
18,45,0.81942,0.4,29; 18; 43; 14; 29; 54; 45; 32; 63; 70
7,11,0.64322,0.63636,32; 7; 47; 22; 72; 43; 11; 48; 27; 69
12,32,0.78963,0.375,67; 12; 21; 68; 76; 21; 32; 65; 14; 44
14,21,0.8652,0.66667,39; 14; 65; 56; 59; 68; 21; 76; 24; 25
8,9,0.85414,0.88889,80; 8; 57; 75; 84; 63; 9; 45; 78; 80
19,20,0.82781,0.95,19; 19; 19; 53; 71; 21; 20; 79; 24; 55
19,62,0.84564,0.30645,77; 19; 45; 78; 57; 10; 62; 72; 43; 63
10,40,0.7966,0.25,79; 10; 67; 79; 34; 11; 40; 31; 74; 48
24,41,0.71735,0.58537,74; 24; 65; 23; 21; 10; 41; 20; 78; 25
