ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
18,25,0.85761,0.72,85; 18; 27; 83; 63; 42; 25; 32; 62; 75
46,75,0.82953,0.61333,32; 46; 72; 68; 26; 11; 75; 34; 34; 15
21,46,0.8086,0.45652,62; 21; 74; 17; 70; 75; 46; 44; 26; 7
66,72,0.7427,0.91667,14; 66; 50; 48; 34; 39; 72; 13; 8; 44
35,83,0.78471,0.42169,22; 35; 84; 26; 9; 18; 83; 77; 20; 31
6,13,0.45956,0.46154,17; 6; 13; 69; 65; 59; 13; 71; 81; 43
6,42,0.36991,0.14286,23; 6; 52; 37; 70; 67; 42; 73; 72; 70
17,46,0.86831,0.36957,74; 17; 48; 27; 51; 69; 46; 21; 24; 26
74,84,0.64409,0.88095,74; 74; 32; 78; 42; 67; 84; 27; 46; 39
12,36,0.66444,0.33333,22; 12; 70; 5; 54; 27; 36; 42; 49; 6
18,83,0.74155,0.21687,82; 18; 9; 49; 51; 37; 83; 24; 7; 20
39,42,0.75905,0.92857,64; 39; 52; 42; 66; 60; 42; 42; 78; 7
39,42,0.80995,0.92857,18; 39; 7; 21; 78; 49; 42; 44; 36; 43
34,72,0.76707,0.47222,17; 34; 6; 26; 34; 24; 72; 64; 79; 72
39,46,0.70008,0.84783,45; 39; 58; 82; 10; 30; 46; 47; 9; 49
14,17,0.84804,0.82353,60; 14; 50; 52; 41; 61; 17; 73; 36; 72
6,17,0.40914,0.35294,18; 6; 46; 35; 54; 31; 17; 85; 36; 62
12,31,0.77402,0.3871,81; 12; 20; 49; 45; 7; 31; 26; 82; 24
17,31,0.92417,0.54839,62; 17; 22; 28; 44; 32; 31; 76; 53; 59
8,31,0.50916,0.25806,34; 8; 21; 39; 59; 27; 31; 21; 17; 20
12,17,0.75619,0.70588,55; 12; 26; 81; 69; 65; 17; 69; 81; 52
44,56,0.80953,0.78571,75; 44; 66; 43; 54; 84; 56; 20; 18; 11
19,31,0.92945,0.6129,39; 19; 37; 15; 55; 15; 31; 36; 60; 70
35,46,0.81119,0.76087,77; 35; 37; 70; 7; 33; 46; 81; 74; 55
34,81,0.70154,0.41975,58; 34; 20; 47; 48; 62; 81; 50; 83; 41
21,56,0.8985,0.375,49; 21; 29; 77; 77; 35; 56; 18; 62; 23
5,42,0.41059,0.11905,34; 5; 23; 85; 9; 60; 42; 7; 5; 49
9,10,0.82838,0.9,21; 9; 62; 17; 46; 75; 10; 23; 22; 69
61,72,0.81044,0.84722,84; 61; 78; 42; 32; 26; 72; 60; 6; 6
28,75,0.83882,0.37333,68; 28; 63; 21; 64; 26; 75; 68; 42; 66
14,25,0.77904,0.56,28; 14; 78; 64; 30; 63; 25; 40; 72; 30
13,50,0.73241,0.26,31; 13; 12; 82; 30; 63; 50; 43; 73; 55
24,42,0.74766,0.57143,8; 24; 8; 39; 13; 35; 42; 28; 24; 8
6,17,0.36845,0.35294,62; 6; 46; 73; 14; 40; 17; 77; 50; 62
10,17,0.63499,0.58824,71; 10; 85; 28; 21; 26; 17; 17; 19; 57
29,36,0.77312,0.80556,80; 29; 5; 27; 36; 78; 36; 79; 32; 57
33,36,0.77163,0.91667,49; 33; 11; 58; 43; 15; 36; 24; 70; 46
23,84,0.81707,0.27381,73; 23; 70; 31; 13; 30; 84; 25; 55; 7
9,46,0.60656,0.19565,45; 9; 64; 18; 26; 14; 46; 14; 20; 22
53,72,0.75271,0.73611,25; 53; 63; 80; 13; 42; 72; 20; 43; 44
7,10,0.61626,0.7,23; 7; 59; 77; 35; 41; 10; 38; 79; 17
81,83,0.75039,0.9759,10; 81; 56; 66; 66; 79; 83; 79; 39; 77
13,36,0.85837,0.36111,69; 13; 63; 13; 55; 43; 36; 20; 70; 75
11,13,0.887,0.84615,42; 11; 39; 24; 27; 62; 13; 37; 7; 85
14,31,0.83443,0.45161,59; 14; 30; 83; 81; 54; 31; 81; 69; 45
16,50,0.8687,0.32,37; 16; 51; 38; 8; 13; 50; 29; 64; 13
27,31,0.75359,0.87097,80; 27; 50; 82; 73; 27; 31; 11; 66; 49
26,31,0.8604,0.83871,70; 26; 82; 78; 30; 82; 31; 82; 55; 85
13,50,0.89407,0.26,77; 13; 34; 59; 65; 51; 50; 68; 53; 8
14,17,0.89429,0.82353,34; 14; 66; 26; 74; 27; 17; 33; 74; 11
5,13,0.43023,0.38462,27; 5; 7; 49; 20; 84; 13; 49; 44; 66
19,46,0.93232,0.41304,30; 19; 74; 6; 51; 21; 46; 31; 45; 15
28,31,0.84929,0.90323,69; 28; 34; 15; 49; 48; 31; 16; 77; 49
19,25,0.91238,0.76,45; 19; 33; 65; 19; 49; 25; 41; 46; 37
16,17,0.89547,0.94118,7; 16; 26; 30; 65; 21; 17; 8; 71; 25
16,42,0.7931,0.38095,10; 16; 47; 16; 82; 61; 42; 42; 6; 53
21,81,0.87428,0.25926,27; 21; 49; 73; 7; 52; 81; 80; 76; 46
12,13,0.90809,0.92308,63; 12; 51; 71; 34; 59; 13; 16; 52; 10
72,84,0.70675,0.85714,29; 72; 18; 14; 68; 58; 84; 11; 78; 65
47,50,0.80093,0.94,78; 47; 75; 49; 5; 59; 50; 35; 69; 10
32,75,0.80379,0.42667,57; 32; 77; 11; 53; 79; 75; 78; 44; 64
33,46,0.78995,0.71739,76; 33; 59; 74; 11; 6; 46; 70; 53; 83
59,81,0.68397,0.7284,36; 59; 9; 40; 46; 42; 81; 76; 24; 12
21,31,0.86867,0.67742,7; 21; 55; 10; 52; 48; 31; 82; 66; 34
66,81,0.7536,0.81481,48; 66; 15; 54; 57; 52; 81; 46; 27; 10
9,36,0.49885,0.25,63; 9; 58; 34; 14; 59; 36; 18; 64; 45
6,8,0.75065,0.75,28; 6; 72; 53; 33; 17; 8; 45; 78; 56
8,17,0.50084,0.47059,59; 8; 22; 11; 22; 85; 17; 33; 83; 37
5,17,0.35682,0.29412,64; 5; 58; 16; 81; 37; 17; 73; 57; 34
6,8,0.75658,0.75,29; 6; 34; 47; 49; 68; 8; 37; 75; 80
9,10,0.77258,0.9,18; 9; 36; 62; 83; 8; 10; 11; 5; 47
12,36,0.79633,0.33333,26; 12; 66; 51; 40; 30; 36; 73; 49; 55
15,31,0.87055,0.48387,5; 15; 28; 58; 84; 68; 31; 81; 84; 47
8,50,0.44665,0.16,8; 8; 6; 66; 60; 57; 50; 15; 58; 49
42,56,0.75964,0.75,51; 42; 78; 84; 62; 56; 56; 70; 11; 19
16,46,0.87122,0.34783,80; 16; 79; 40; 20; 72; 46; 43; 16; 19
46,50,0.78686,0.92,58; 46; 21; 78; 27; 50; 50; 78; 11; 7
15,46,0.84619,0.32609,14; 15; 73; 66; 14; 16; 46; 38; 37; 83
31,84,0.83186,0.36905,55; 31; 6; 62; 68; 74; 84; 32; 70; 35
76,84,0.69986,0.90476,34; 76; 28; 71; 56; 70; 84; 60; 15; 11
6,8,0.7659,0.75,19; 6; 75; 56; 60; 11; 8; 85; 72; 36
6,13,0.44643,0.46154,55; 6; 66; 32; 34; 76; 13; 62; 10; 62
15,56,0.79858,0.26786,51; 15; 56; 52; 58; 12; 56; 64; 74; 68
6,8,0.83806,0.75,65; 6; 78; 26; 66; 18; 8; 20; 20; 7
15,36,0.92591,0.41667,43; 15; 37; 41; 41; 64; 36; 58; 7; 75
10,13,0.84055,0.76923,66; 10; 33; 72; 67; 69; 13; 46; 64; 22
24,83,0.78042,0.28916,29; 24; 79; 51; 20; 46; 83; 69; 33; 38
70,72,0.73528,0.97222,42; 70; 13; 14; 59; 35; 72; 8; 19; 11
17,50,0.81602,0.34,76; 17; 24; 74; 31; 22; 50; 60; 70; 12
26,56,0.79062,0.46429,11; 26; 24; 39; 24; 43; 56; 10; 22; 74
16,81,0.79321,0.19753,21; 16; 66; 48; 35; 47; 81; 22; 70; 66
7,31,0.5009,0.22581,41; 7; 13; 59; 14; 33; 31; 31; 40; 44
34,50,0.82943,0.68,6; 34; 74; 32; 34; 56; 50; 65; 25; 74
15,31,0.83403,0.48387,19; 15; 20; 52; 54; 12; 31; 71; 32; 28
7,50,0.49516,0.14,52; 7; 14; 62; 74; 13; 50; 19; 51; 60
31,50,0.85048,0.62,71; 31; 34; 45; 23; 21; 50; 75; 9; 62
56,83,0.8129,0.6747,29; 56; 16; 80; 53; 57; 83; 53; 85; 72
24,42,0.62414,0.57143,11; 24; 85; 38; 48; 39; 42; 58; 28; 49
5,10,0.51979,0.5,44; 5; 79; 45; 61; 74; 10; 74; 69; 10
6,10,0.59376,0.6,35; 6; 73; 50; 5; 52; 10; 81; 21; 11
35,42,0.76567,0.83333,13; 35; 80; 34; 12; 82; 42; 48; 64; 5
31,36,0.74813,0.86111,7; 31; 48; 52; 41; 74; 36; 57; 17; 28
5,10,0.5035,0.5,13; 5; 36; 9; 20; 44; 10; 61; 23; 13
48,75,0.80956,0.64,44; 48; 69; 24; 81; 33; 75; 75; 18; 22
21,36,0.93638,0.58333,71; 21; 12; 85; 21; 79; 36; 45; 85; 35
5,17,0.32838,0.29412,57; 5; 60; 27; 78; 36; 17; 41; 78; 56
11,17,0.71414,0.64706,25; 11; 65; 22; 19; 55; 17; 24; 68; 35
36,50,0.726,0.72,71; 36; 78; 27; 49; 64; 50; 42; 7; 7
14,81,0.83025,0.17284,34; 14; 46; 50; 32; 53; 81; 36; 25; 60
19,83,0.88879,0.22892,67; 19; 17; 72; 36; 12; 83; 54; 38; 55
5,8,0.6393,0.625,79; 5; 78; 82; 63; 42; 8; 46; 41; 36
7,10,0.6679,0.7,40; 7; 76; 11; 18; 47; 10; 34; 6; 59
9,81,0.65665,0.11111,78; 9; 42; 9; 31; 71; 81; 35; 35; 79
7,17,0.49414,0.41176,74; 7; 41; 35; 15; 55; 17; 40; 57; 74
5,13,0.43428,0.38462,64; 5; 41; 57; 70; 30; 13; 43; 18; 53
33,46,0.80099,0.71739,20; 33; 58; 68; 84; 9; 46; 71; 38; 17
20,25,0.88874,0.8,28; 20; 37; 29; 30; 13; 25; 62; 16; 6
30,42,0.80571,0.71429,40; 30; 16; 79; 45; 79; 42; 73; 73; 66
8,10,0.84137,0.8,77; 8; 84; 12; 69; 63; 10; 17; 33; 38
22,31,0.83515,0.70968,6; 22; 13; 32; 53; 58; 31; 36; 79; 9
17,36,0.8678,0.47222,26; 17; 35; 18; 60; 16; 36; 42; 69; 66
37,56,0.7712,0.66071,64; 37; 16; 23; 70; 85; 56; 25; 75; 68
65,84,0.74012,0.77381,40; 65; 57; 52; 78; 81; 84; 41; 21; 66
6,8,0.80478,0.75,15; 6; 54; 20; 45; 48; 8; 74; 49; 5
7,10,0.77966,0.7,59; 7; 49; 26; 72; 15; 10; 71; 78; 33
5,36,0.36507,0.13889,71; 5; 19; 7; 80; 28; 36; 52; 26; 8
5,10,0.50714,0.5,24; 5; 42; 77; 33; 53; 10; 19; 33; 52
16,25,0.89933,0.64,16; 16; 32; 69; 45; 46; 25; 46; 75; 50
22,31,0.89384,0.70968,68; 22; 15; 35; 36; 38; 31; 79; 31; 59
10,75,0.59103,0.13333,12; 10; 8; 12; 72; 27; 75; 31; 47; 75
12,17,0.82064,0.70588,21; 12; 17; 64; 52; 66; 17; 66; 8; 17
43,46,0.78026,0.93478,59; 43; 14; 50; 61; 34; 46; 47; 35; 79
18,50,0.68126,0.36,64; 18; 17; 35; 81; 45; 50; 41; 40; 70
44,50,0.74519,0.88,13; 44; 51; 59; 78; 46; 50; 10; 25; 34
18,81,0.81309,0.22222,23; 18; 8; 32; 44; 6; 81; 27; 24; 52
16,42,0.85372,0.38095,21; 16; 52; 74; 49; 69; 42; 75; 30; 32
22,50,0.83203,0.44,10; 22; 9; 82; 49; 21; 50; 24; 14; 58
38,83,0.81307,0.45783,24; 38; 51; 31; 57; 14; 83; 59; 28; 78
29,46,0.80394,0.63043,53; 29; 8; 6; 29; 14; 46; 57; 45; 17
6,8,0.7891,0.75,77; 6; 70; 82; 76; 35; 8; 71; 73; 43
13,50,0.82748,0.26,59; 13; 41; 48; 76; 84; 50; 76; 49; 15
69,75,0.75888,0.92,66; 69; 6; 67; 61; 32; 75; 68; 22; 59
30,72,0.78844,0.41667,34; 30; 69; 28; 82; 54; 72; 84; 74; 43
9,25,0.51581,0.36,32; 9; 8; 56; 57; 6; 25; 18; 75; 74
