ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
17,64,0.27403,0.26562,34; 17; 64; 79; 62; 51; 57; 81; 40; 24
21,26,0.47106,0.80769,20; 21; 26; 75; 72; 14; 58; 42; 59; 72
30,32,0.57457,0.9375,83; 30; 32; 23; 80; 56; 45; 39; 10; 76
48,53,0.92053,0.90566,49; 48; 53; 15; 57; 30; 9; 62; 17; 67
15,82,0.29149,0.18293,24; 15; 82; 68; 14; 83; 70; 52; 37; 23
44,63,0.7685,0.69841,53; 44; 63; 83; 30; 37; 62; 25; 9; 67
40,70,0.78259,0.57143,5; 40; 70; 18; 38; 80; 9; 30; 63; 75
43,48,0.84084,0.89583,79; 43; 48; 45; 36; 14; 62; 82; 43; 10
25,31,0.47755,0.80645,63; 25; 31; 55; 56; 68; 31; 6; 25; 11
47,64,0.78376,0.73438,30; 47; 64; 30; 32; 40; 48; 59; 46; 17
51,53,1.03435,0.96226,23; 51; 53; 13; 85; 76; 27; 84; 61; 73
27,49,0.49592,0.55102,30; 27; 49; 19; 65; 33; 58; 41; 72; 69
12,42,0.26123,0.28571,65; 12; 42; 65; 74; 13; 36; 20; 62; 61
28,31,0.63289,0.90323,64; 28; 31; 5; 57; 48; 17; 27; 22; 51
12,82,0.21215,0.14634,16; 12; 82; 6; 75; 23; 11; 50; 79; 49
31,32,0.64246,0.96875,47; 31; 32; 70; 5; 64; 19; 41; 72; 12
21,26,0.47943,0.80769,83; 21; 26; 60; 40; 38; 24; 14; 56; 5
20,64,0.3878,0.3125,18; 20; 64; 9; 66; 44; 74; 10; 8; 44
39,63,0.71237,0.61905,44; 39; 63; 59; 37; 81; 42; 67; 13; 79
21,26,0.49891,0.80769,31; 21; 26; 18; 74; 35; 79; 52; 81; 63
18,70,0.39544,0.25714,70; 18; 70; 56; 56; 45; 37; 14; 57; 70
56,64,0.91554,0.875,73; 56; 64; 71; 33; 10; 48; 50; 82; 5
5,32,0.17122,0.15625,17; 5; 32; 81; 79; 82; 23; 19; 77; 80
19,64,0.36825,0.29688,42; 19; 64; 15; 40; 48; 22; 19; 22; 52
18,75,0.33481,0.24,39; 18; 75; 33; 33; 24; 35; 82; 7; 71
54,75,0.85803,0.72,32; 54; 75; 9; 62; 5; 46; 40; 81; 53
10,32,0.22542,0.3125,70; 10; 32; 42; 59; 9; 54; 16; 79; 72
35,64,0.60422,0.54688,62; 35; 64; 38; 70; 17; 14; 8; 41; 38
16,48,0.38046,0.33333,68; 16; 48; 31; 6; 50; 27; 15; 35; 81
9,10,0.15093,0.9,38; 9; 10; 57; 75; 25; 61; 83; 52; 36
35,77,0.66772,0.45455,23; 35; 77; 19; 77; 80; 24; 35; 34; 81
9,48,0.18593,0.1875,25; 9; 48; 33; 48; 67; 10; 53; 76; 47
13,31,0.24074,0.41935,80; 13; 31; 46; 50; 64; 21; 27; 77; 70
29,64,0.52216,0.45312,76; 29; 64; 85; 62; 11; 64; 41; 67; 72
6,10,0.35518,0.6,61; 6; 10; 45; 81; 10; 78; 79; 62; 16
8,10,0.17836,0.8,84; 8; 10; 36; 68; 78; 33; 21; 41; 50
30,75,0.536,0.4,63; 30; 75; 80; 79; 47; 33; 19; 30; 66
26,42,0.51846,0.61905,8; 26; 42; 51; 46; 79; 9; 75; 76; 24
65,75,0.9214,0.86667,46; 65; 75; 79; 73; 41; 66; 76; 77; 65
6,82,0.19792,0.07317,17; 6; 82; 31; 70; 12; 70; 8; 29; 26
8,26,0.20862,0.30769,49; 8; 26; 70; 31; 77; 58; 9; 35; 18
72,78,0.93797,0.92308,10; 72; 78; 75; 62; 59; 64; 69; 25; 53
52,53,0.92932,0.98113,7; 52; 53; 20; 11; 79; 67; 64; 73; 68
60,77,0.9124,0.77922,69; 60; 77; 53; 22; 81; 74; 71; 85; 51
64,70,0.98232,0.91429,54; 64; 70; 55; 49; 14; 72; 26; 80; 85
33,70,0.64472,0.47143,43; 33; 70; 20; 9; 53; 13; 84; 50; 54
31,42,0.68272,0.7381,16; 31; 42; 76; 62; 68; 20; 49; 54; 22
9,31,0.21299,0.29032,78; 9; 31; 65; 63; 7; 15; 13; 31; 23
24,49,0.4608,0.4898,40; 24; 49; 81; 7; 54; 41; 34; 85; 78
6,9,0.23861,0.66667,33; 6; 9; 41; 49; 73; 50; 67; 17; 61
10,42,0.21987,0.2381,54; 10; 42; 57; 57; 40; 76; 68; 72; 30
6,9,0.20719,0.66667,62; 6; 9; 33; 26; 12; 5; 22; 31; 57
46,63,0.77381,0.73016,54; 46; 63; 14; 24; 59; 62; 10; 74; 19
9,48,0.24191,0.1875,58; 9; 48; 7; 72; 76; 30; 59; 85; 65
40,53,0.7539,0.75472,80; 40; 53; 18; 36; 38; 17; 60; 49; 31
13,32,0.27993,0.40625,39; 13; 32; 10; 42; 10; 26; 85; 70; 40
10,42,0.19888,0.2381,85; 10; 42; 50; 14; 37; 26; 69; 56; 37
12,75,0.23664,0.16,68; 12; 75; 16; 8; 81; 50; 77; 41; 30
56,63,0.88808,0.88889,19; 56; 63; 80; 46; 39; 74; 44; 61; 44
7,10,0.20774,0.7,51; 7; 10; 48; 32; 6; 31; 32; 36; 36
41,48,0.8012,0.85417,10; 41; 48; 14; 11; 29; 18; 78; 73; 51
38,75,0.60389,0.50667,52; 38; 75; 40; 73; 52; 58; 9; 25; 76
31,75,0.55149,0.41333,74; 31; 75; 84; 16; 64; 69; 59; 53; 52
10,31,0.18231,0.32258,10; 10; 31; 39; 85; 29; 29; 52; 21; 39
8,10,0.2928,0.8,46; 8; 10; 72; 49; 28; 42; 54; 8; 68
17,48,0.34692,0.35417,76; 17; 48; 71; 69; 69; 6; 68; 82; 60
18,31,0.362,0.58065,57; 18; 31; 20; 79; 84; 33; 43; 78; 45
24,70,0.4571,0.34286,38; 24; 70; 12; 52; 42; 30; 69; 54; 63
9,10,0.35547,0.9,54; 9; 10; 14; 37; 53; 58; 32; 62; 49
26,32,0.50874,0.8125,26; 26; 32; 49; 60; 27; 34; 74; 49; 5
26,63,0.52335,0.4127,85; 26; 63; 61; 22; 61; 73; 57; 5; 13
34,70,0.71618,0.48571,30; 34; 70; 67; 48; 9; 18; 48; 14; 20
61,64,0.92546,0.95312,49; 61; 64; 78; 28; 71; 37; 47; 85; 72
20,32,0.44251,0.625,40; 20; 32; 51; 61; 51; 36; 51; 54; 80
19,77,0.33542,0.24675,67; 19; 77; 65; 63; 58; 26; 63; 42; 39
36,42,0.71448,0.85714,8; 36; 42; 54; 17; 14; 28; 20; 43; 48
34,78,0.66478,0.4359,39; 34; 78; 50; 49; 67; 69; 30; 74; 67
47,48,0.94735,0.97917,59; 47; 48; 22; 53; 53; 43; 23; 75; 38
16,48,0.3354,0.33333,64; 16; 48; 64; 60; 30; 48; 9; 41; 51
5,31,0.2637,0.16129,14; 5; 31; 80; 37; 24; 19; 73; 48; 10
5,26,0.17655,0.19231,52; 5; 26; 31; 15; 76; 57; 35; 68; 63
11,26,0.24374,0.42308,35; 11; 26; 45; 80; 28; 21; 44; 6; 82
5,48,0.11392,0.10417,51; 5; 48; 84; 78; 28; 15; 65; 18; 12
42,48,0.86544,0.875,79; 42; 48; 17; 48; 85; 70; 70; 5; 63
5,9,0.24813,0.55556,83; 5; 9; 61; 30; 56; 66; 35; 42; 74
35,63,0.64769,0.55556,55; 35; 63; 32; 13; 32; 60; 35; 71; 77
19,31,0.49154,0.6129,82; 19; 31; 23; 71; 67; 31; 44; 55; 70
60,64,0.93318,0.9375,81; 60; 64; 31; 43; 50; 6; 62; 34; 22
30,77,0.51441,0.38961,24; 30; 77; 34; 32; 74; 82; 61; 5; 32
8,10,0.35405,0.8,18; 8; 10; 60; 41; 77; 32; 78; 32; 26
8,10,0.17983,0.8,52; 8; 10; 44; 17; 10; 8; 62; 79; 78
29,48,0.61194,0.60417,12; 29; 48; 73; 81; 43; 31; 14; 18; 31
26,75,0.46711,0.34667,75; 26; 75; 40; 82; 64; 59; 58; 23; 53
25,82,0.48383,0.30488,75; 25; 82; 70; 13; 24; 70; 19; 44; 35
7,75,0.09661,0.09333,78; 7; 75; 60; 25; 73; 32; 72; 38; 28
10,82,0.20027,0.12195,15; 10; 82; 51; 12; 56; 63; 61; 62; 23
12,77,0.22419,0.15584,54; 12; 77; 34; 61; 60; 76; 56; 26; 56
36,70,0.69058,0.51429,28; 36; 70; 31; 58; 47; 30; 18; 30; 85
17,32,0.4188,0.53125,42; 17; 32; 43; 28; 84; 55; 83; 14; 68
13,32,0.31922,0.40625,45; 13; 32; 75; 27; 21; 46; 59; 69; 30
18,49,0.3569,0.36735,34; 18; 49; 65; 53; 68; 8; 14; 13; 27
15,31,0.33763,0.48387,50; 15; 31; 36; 35; 52; 48; 13; 71; 15
24,77,0.48061,0.31169,48; 24; 77; 54; 67; 46; 80; 15; 81; 28
6,9,0.22276,0.66667,46; 6; 9; 65; 53; 67; 63; 29; 55; 11
5,10,0.57724,0.5,72; 5; 10; 30; 59; 15; 40; 36; 17; 85
7,64,0.11521,0.10938,48; 7; 64; 34; 30; 84; 32; 31; 84; 7
54,78,0.91227,0.69231,31; 54; 78; 22; 75; 21; 44; 55; 51; 59
69,75,0.92668,0.92,18; 69; 75; 60; 65; 72; 48; 59; 81; 69
20,32,0.43591,0.625,34; 20; 32; 78; 45; 21; 25; 48; 42; 52
46,63,0.79418,0.73016,33; 46; 63; 58; 70; 26; 50; 40; 74; 16
11,53,0.18034,0.20755,38; 11; 53; 20; 64; 85; 13; 35; 5; 12
10,77,0.18689,0.12987,27; 10; 77; 26; 44; 58; 74; 60; 10; 26
14,42,0.34141,0.33333,21; 14; 42; 49; 11; 69; 31; 28; 8; 23
69,70,0.88993,0.98571,63; 69; 70; 33; 44; 30; 31; 83; 73; 11
5,49,0.12648,0.10204,9; 5; 49; 79; 54; 68; 6; 67; 38; 81
72,75,0.95277,0.96,21; 72; 75; 13; 53; 75; 31; 74; 39; 47
68,78,0.94745,0.87179,29; 68; 78; 12; 22; 69; 59; 78; 38; 46
25,77,0.45909,0.32468,5; 25; 77; 36; 68; 77; 10; 43; 74; 72
8,10,0.17961,0.8,76; 8; 10; 78; 54; 21; 74; 53; 50; 14
16,75,0.31548,0.21333,24; 16; 75; 17; 49; 55; 48; 54; 82; 9
26,32,0.5396,0.8125,82; 26; 32; 26; 17; 79; 63; 26; 78; 72
33,77,0.60726,0.42857,56; 33; 77; 78; 78; 9; 42; 33; 10; 11
9,10,0.19733,0.9,5; 9; 10; 7; 41; 78; 25; 57; 67; 52
7,9,0.2402,0.77778,73; 7; 9; 11; 64; 14; 44; 21; 74; 33
6,32,0.25937,0.1875,26; 6; 32; 17; 75; 71; 72; 9; 9; 13
12,42,0.25745,0.28571,60; 12; 42; 81; 66; 79; 29; 54; 17; 79
18,77,0.32225,0.23377,83; 18; 77; 42; 48; 25; 67; 61; 19; 38
9,63,0.18794,0.14286,36; 9; 63; 74; 71; 28; 37; 40; 47; 35
54,82,0.85573,0.65854,8; 54; 82; 35; 19; 50; 57; 12; 84; 36
21,82,0.3907,0.2561,75; 21; 82; 61; 19; 27; 67; 73; 34; 7
8,10,0.20924,0.8,51; 8; 10; 84; 60; 43; 22; 66; 85; 17
73,78,0.89225,0.9359,51; 73; 78; 24; 73; 33; 23; 7; 19; 13
16,64,0.34202,0.25,33; 16; 64; 70; 15; 13; 29; 83; 30; 37
24,63,0.46063,0.38095,62; 24; 63; 42; 70; 17; 64; 37; 74; 14
23,26,0.45426,0.88462,54; 23; 26; 59; 38; 10; 57; 85; 71; 39
9,10,0.24112,0.9,8; 9; 10; 41; 76; 36; 34; 16; 15; 65
41,48,0.86263,0.85417,16; 41; 48; 72; 24; 29; 6; 39; 5; 80
51,53,1.01131,0.96226,25; 51; 53; 62; 81; 70; 5; 52; 51; 8
64,70,0.92089,0.91429,9; 64; 70; 75; 21; 80; 59; 68; 76; 79
17,63,0.29803,0.26984,8; 17; 63; 44; 26; 9; 17; 68; 30; 48
52,64,0.88322,0.8125,54; 52; 64; 84; 45; 45; 28; 57; 27; 48
22,63,0.41618,0.34921,79; 22; 63; 51; 12; 30; 39; 76; 84; 23
21,63,0.37516,0.33333,33; 21; 63; 60; 75; 30; 36; 22; 30; 52
28,32,0.53647,0.875,13; 28; 32; 39; 30; 34; 40; 62; 81; 30
22,42,0.50955,0.52381,56; 22; 42; 39; 70; 62; 75; 33; 33; 58
25,26,0.51594,0.96154,55; 25; 26; 59; 47; 64; 61; 32; 37; 67
7,10,0.26458,0.7,28; 7; 10; 39; 16; 44; 52; 19; 69; 51
11,64,0.21555,0.17188,19; 11; 64; 24; 55; 68; 46; 85; 46; 38
32,48,0.59481,0.66667,65; 32; 48; 19; 80; 23; 71; 21; 20; 20
32,48,0.58754,0.66667,21; 32; 48; 54; 49; 80; 37; 26; 81; 15
37,77,0.62903,0.48052,75; 37; 77; 68; 78; 63; 82; 71; 73; 13
15,31,0.36028,0.48387,7; 15; 31; 57; 48; 14; 44; 37; 11; 24
47,78,0.83647,0.60256,13; 47; 78; 85; 18; 66; 50; 71; 39; 25
5,10,0.30034,0.5,8; 5; 10; 76; 13; 52; 12; 66; 73; 62
8,42,0.19178,0.19048,14; 8; 42; 26; 11; 28; 44; 21; 12; 31
20,49,0.39678,0.40816,70; 20; 49; 46; 24; 77; 68; 21; 11; 6
59,77,0.95072,0.76623,38; 59; 77; 9; 76; 42; 43; 29; 53; 58
59,63,0.89718,0.93651,43; 59; 63; 49; 71; 22; 28; 25; 56; 31
13,53,0.27439,0.24528,35; 13; 53; 66; 7; 82; 12; 14; 79; 27
21,49,0.44849,0.42857,50; 21; 49; 64; 21; 76; 13; 17; 77; 37
23,26,0.48055,0.88462,76; 23; 26; 37; 36; 14; 66; 9; 77; 43
50,53,0.95479,0.9434,18; 50; 53; 20; 79; 76; 20; 51; 78; 69
7,9,0.21787,0.77778,5; 7; 9; 40; 24; 8; 49; 5; 29; 48
9,10,0.28726,0.9,16; 9; 10; 39; 79; 79; 22; 60; 32; 34
23,77,0.44253,0.2987,8; 23; 77; 28; 59; 12; 32; 18; 34; 36
26,42,0.5391,0.61905,76; 26; 42; 31; 49; 65; 36; 80; 83; 65
12,42,0.27244,0.28571,6; 12; 42; 56; 17; 74; 71; 14; 71; 53
48,64,0.84477,0.75,52; 48; 64; 32; 27; 80; 63; 62; 55; 44
9,42,0.18913,0.21429,42; 9; 42; 72; 51; 75; 42; 84; 58; 13
31,82,0.54442,0.37805,18; 31; 82; 85; 77; 37; 50; 59; 52; 19
11,26,0.25626,0.42308,21; 11; 26; 50; 35; 85; 46; 48; 53; 33
58,63,0.91593,0.92063,44; 58; 63; 84; 38; 80; 70; 71; 56; 40
45,49,0.93825,0.91837,21; 45; 49; 12; 80; 39; 45; 49; 35; 28
19,48,0.37181,0.39583,81; 19; 48; 51; 25; 66; 46; 41; 7; 35
35,53,0.69933,0.66038,24; 35; 53; 37; 69; 63; 69; 42; 41; 37
67,75,0.90006,0.89333,14; 67; 75; 38; 57; 72; 43; 63; 11; 52
9,10,0.24554,0.9,34; 9; 10; 81; 45; 72; 15; 37; 37; 73
