ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
7,9,0.82302,0.77778,18; 7; 9; 42; 84; 6; 47; 78; 82; 56
76,77,0.71383,0.98701,43; 76; 77; 71; 11; 69; 29; 31; 23; 38
39,77,0.63698,0.50649,76; 39; 77; 17; 25; 25; 26; 71; 39; 61
10,19,0.60421,0.52632,34; 10; 19; 35; 28; 27; 10; 20; 78; 55
8,12,0.61896,0.66667,67; 8; 12; 60; 8; 24; 15; 15; 41; 7
8,9,0.87049,0.88889,55; 8; 9; 15; 18; 62; 39; 7; 7; 5
30,31,0.69301,0.96774,66; 30; 31; 52; 85; 40; 31; 14; 77; 58
51,77,0.51515,0.66234,18; 51; 77; 52; 10; 13; 23; 14; 80; 73
11,19,0.61784,0.57895,25; 11; 19; 56; 26; 79; 76; 47; 51; 23
22,44,0.64841,0.5,69; 22; 44; 57; 65; 60; 48; 39; 22; 76
8,12,0.65713,0.66667,44; 8; 12; 49; 27; 54; 40; 50; 49; 17
65,72,0.60252,0.90278,26; 65; 72; 82; 83; 66; 27; 7; 9; 62
5,6,0.70757,0.83333,69; 5; 6; 64; 67; 28; 47; 12; 71; 82
22,42,0.61285,0.52381,6; 22; 42; 19; 47; 70; 31; 54; 64; 85
17,19,0.78971,0.89474,44; 17; 19; 7; 41; 77; 11; 41; 75; 11
8,67,0.51805,0.1194,30; 8; 67; 51; 52; 52; 12; 72; 27; 26
13,15,0.84527,0.86667,64; 13; 15; 14; 34; 58; 68; 45; 39; 71
15,19,0.77108,0.78947,27; 15; 19; 47; 77; 11; 62; 18; 47; 41
57,58,0.62653,0.98276,13; 57; 58; 22; 5; 53; 24; 25; 16; 45
37,43,0.62696,0.86047,78; 37; 43; 49; 21; 7; 7; 50; 63; 39
41,42,0.59928,0.97619,17; 41; 42; 70; 40; 9; 54; 29; 56; 32
19,31,0.64477,0.6129,77; 19; 31; 70; 68; 7; 11; 75; 37; 22
5,9,0.58355,0.55556,23; 5; 9; 21; 47; 31; 32; 44; 62; 6
40,44,0.64475,0.90909,55; 40; 44; 40; 70; 38; 24; 79; 16; 76
55,58,0.66359,0.94828,41; 55; 58; 47; 80; 17; 38; 66; 6; 69
8,24,0.48192,0.33333,56; 8; 24; 81; 10; 52; 18; 59; 46; 66
49,67,0.65436,0.73134,7; 49; 67; 30; 40; 39; 28; 70; 20; 84
17,23,0.66305,0.73913,74; 17; 23; 54; 63; 78; 56; 55; 77; 63
29,77,0.63167,0.37662,72; 29; 77; 81; 66; 21; 12; 80; 51; 67
8,31,0.48601,0.25806,41; 8; 31; 63; 44; 73; 33; 28; 26; 76
60,72,0.64455,0.83333,26; 60; 72; 5; 61; 44; 6; 80; 36; 45
19,44,0.58346,0.43182,44; 19; 44; 61; 60; 41; 70; 27; 22; 84
5,23,0.3865,0.21739,47; 5; 23; 62; 79; 24; 40; 26; 38; 17
6,67,0.47781,0.08955,62; 6; 67; 8; 17; 23; 69; 59; 37; 39
