ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
21,30,0.25365,0.7,10; 12; 21; 30; 19; 8; 29; 25
34,46,0.13905,0.73913,8; 3; 34; 46; 11; 13; 18; 25
29,56,0.13219,0.51786,5; 4; 29; 56; 32; 26; 9; 26
16,42,0.25197,0.38095,13; 20; 16; 42; 22; 28; 18; 17
9,56,0.15744,0.16071,8; 12; 9; 56; 25; 30; 16; 20
8,55,0.14113,0.14545,17; 8; 8; 55; 15; 27; 22; 23
8,78,0.10142,0.10256,4; 4; 8; 78; 5; 19; 29; 6
17,24,0.27995,0.70833,14; 5; 17; 24; 17; 17; 19; 30
21,56,0.2056,0.375,3; 9; 21; 56; 18; 13; 30; 4
19,39,0.25203,0.48718,17; 4; 19; 39; 23; 9; 29; 16
8,41,0.18891,0.19512,13; 4; 8; 41; 26; 22; 19; 9
25,51,0.18424,0.4902,4; 3; 25; 51; 11; 29; 24; 17
18,50,0.2265,0.36,11; 11; 18; 50; 20; 23; 17; 20
23,33,0.24046,0.69697,7; 16; 23; 33; 8; 11; 31; 5
6,62,0.09668,0.09677,4; 9; 6; 62; 22; 19; 22; 31
14,37,0.25423,0.37838,11; 18; 14; 37; 5; 11; 28; 13
16,55,0.21925,0.29091,11; 5; 16; 55; 23; 12; 13; 7
12,46,0.2283,0.26087,9; 19; 12; 46; 15; 8; 16; 31
17,58,0.21523,0.2931,4; 6; 17; 58; 13; 28; 23; 12
8,31,0.22178,0.25806,3; 22; 8; 31; 5; 16; 12; 11
11,71,0.15608,0.15493,4; 4; 11; 71; 9; 28; 20; 20
10,51,0.18893,0.19608,10; 16; 10; 51; 19; 32; 19; 9
25,28,0.24447,0.89286,11; 18; 25; 28; 23; 32; 13; 20
16,38,0.24612,0.42105,9; 3; 16; 38; 9; 30; 26; 24
20,32,0.25756,0.625,10; 6; 20; 32; 15; 16; 21; 27
5,25,0.18808,0.2,31; 24; 5; 25; 12; 31; 25; 17
34,48,0.13213,0.70833,8; 5; 34; 48; 7; 6; 21; 19
22,42,0.20867,0.52381,12; 12; 22; 42; 6; 30; 7; 30
5,51,0.09581,0.09804,20; 9; 5; 51; 30; 32; 18; 15
8,80,0.10091,0.1,3; 3; 8; 80; 25; 24; 16; 15
30,48,0.15201,0.625,8; 10; 30; 48; 32; 24; 11; 26
29,41,0.1826,0.70732,9; 6; 29; 41; 13; 19; 10; 13
34,46,0.13602,0.73913,8; 3; 34; 46; 9; 9; 15; 4
7,44,0.16239,0.15909,11; 4; 7; 44; 17; 21; 16; 24
13,31,0.26891,0.41935,11; 5; 13; 31; 30; 9; 7; 7
25,51,0.17986,0.4902,10; 11; 25; 51; 14; 27; 22; 22
37,53,0.11003,0.69811,3; 3; 37; 53; 15; 26; 6; 24
12,19,0.28318,0.63158,6; 29; 12; 19; 16; 24; 26; 25
20,41,0.22498,0.4878,8; 4; 20; 41; 7; 7; 17; 15
13,25,0.25125,0.52,7; 14; 13; 25; 13; 6; 23; 18
10,25,0.2455,0.4,12; 19; 10; 25; 13; 8; 29; 18
5,57,0.09005,0.08772,15; 3; 5; 57; 17; 17; 8; 28
27,38,0.20161,0.71053,13; 3; 27; 38; 31; 16; 9; 18
21,59,0.20466,0.35593,4; 7; 21; 59; 26; 9; 27; 14
25,48,0.20643,0.52083,8; 9; 25; 48; 14; 28; 30; 11
20,27,0.25817,0.74074,24; 10; 20; 27; 17; 7; 17; 3
26,62,0.14617,0.41935,5; 3; 26; 62; 16; 12; 29; 10
20,32,0.24795,0.625,22; 23; 20; 32; 7; 18; 31; 5
17,24,0.27404,0.70833,18; 12; 17; 24; 21; 4; 14; 18
12,33,0.2566,0.36364,26; 4; 12; 33; 17; 6; 5; 23
5,25,0.20263,0.2,32; 26; 5; 25; 18; 28; 9; 13
16,40,0.24008,0.4,13; 5; 16; 40; 9; 24; 27; 12
9,35,0.22396,0.25714,27; 23; 9; 35; 8; 11; 26; 13
11,75,0.14249,0.14667,4; 3; 11; 75; 21; 18; 17; 11
41,46,0.11024,0.8913,4; 4; 41; 46; 20; 32; 12; 7
22,42,0.22098,0.52381,16; 11; 22; 42; 23; 3; 20; 29
21,53,0.20278,0.39623,3; 12; 21; 53; 28; 27; 14; 26
10,66,0.15314,0.15152,8; 6; 10; 66; 31; 26; 29; 5
6,40,0.14899,0.15,4; 16; 6; 40; 14; 12; 6; 22
14,35,0.25059,0.4,7; 3; 14; 35; 6; 31; 24; 4
39,50,0.112,0.78,3; 4; 39; 50; 28; 4; 20; 25
19,27,0.2703,0.7037,6; 8; 19; 27; 23; 20; 13; 19
6,70,0.08357,0.08571,9; 8; 6; 70; 11; 26; 22; 6
6,59,0.0999,0.10169,7; 4; 6; 59; 23; 13; 3; 28
17,59,0.22467,0.28814,5; 9; 17; 59; 21; 7; 30; 32
5,50,0.09949,0.1,20; 19; 5; 50; 3; 19; 3; 10
17,65,0.20166,0.26154,4; 4; 17; 65; 6; 15; 31; 13
31,35,0.19129,0.88571,5; 3; 31; 35; 17; 20; 29; 18
32,46,0.14951,0.69565,10; 10; 32; 46; 13; 10; 8; 11
6,62,0.09354,0.09677,11; 9; 6; 62; 19; 15; 10; 32
20,55,0.20751,0.36364,10; 9; 20; 55; 23; 28; 28; 17
5,14,0.23089,0.35714,8; 31; 5; 14; 12; 32; 10; 6
13,50,0.22713,0.26,15; 6; 13; 50; 6; 11; 8; 8
8,49,0.16058,0.16327,11; 17; 8; 49; 17; 29; 5; 20
5,25,0.19491,0.2,29; 5; 5; 25; 14; 24; 7; 11
8,40,0.19432,0.2,16; 19; 8; 40; 24; 8; 30; 11
6,21,0.23461,0.28571,35; 8; 6; 21; 29; 7; 6; 7
12,59,0.19403,0.20339,8; 10; 12; 59; 20; 7; 13; 3
14,37,0.26189,0.37838,17; 11; 14; 37; 9; 8; 18; 7
22,35,0.22885,0.62857,18; 16; 22; 35; 25; 3; 18; 17
35,50,0.1275,0.7,5; 5; 35; 50; 21; 10; 32; 13
25,51,0.17495,0.4902,4; 10; 25; 51; 28; 4; 22; 6
6,70,0.08716,0.08571,3; 5; 6; 70; 30; 12; 24; 17
21,27,0.26452,0.77778,14; 21; 21; 27; 14; 10; 10; 10
32,46,0.14479,0.69565,5; 4; 32; 46; 6; 7; 30; 32
16,23,0.26877,0.69565,28; 10; 16; 23; 28; 7; 15; 24
33,37,0.17468,0.89189,14; 13; 33; 37; 4; 30; 7; 24
30,43,0.16876,0.69767,7; 5; 30; 43; 14; 7; 32; 3
14,19,0.275,0.73684,5; 28; 14; 19; 17; 32; 7; 3
19,27,0.26717,0.7037,5; 11; 19; 27; 29; 5; 9; 8
25,65,0.16061,0.38462,3; 4; 25; 65; 9; 5; 4; 24
14,35,0.2559,0.4,19; 4; 14; 35; 15; 32; 31; 15
34,54,0.11663,0.62963,3; 3; 34; 54; 12; 14; 12; 32
32,46,0.14724,0.69565,8; 10; 32; 46; 23; 25; 4; 7
25,51,0.16977,0.4902,3; 10; 25; 51; 24; 23; 9; 17
9,55,0.16262,0.16364,16; 16; 9; 55; 11; 30; 26; 10
6,40,0.15401,0.15,25; 18; 6; 40; 31; 11; 6; 6
6,21,0.23,0.28571,16; 21; 6; 21; 8; 27; 23; 11
12,78,0.15573,0.15385,4; 3; 12; 78; 16; 14; 29; 9
10,26,0.24842,0.38462,8; 16; 10; 26; 23; 5; 12; 3
10,49,0.19882,0.20408,7; 3; 10; 49; 32; 22; 7; 17
18,63,0.21018,0.28571,7; 3; 18; 63; 12; 20; 9; 10
23,55,0.20238,0.41818,8; 5; 23; 55; 6; 27; 9; 3
21,27,0.26362,0.77778,3; 18; 21; 27; 5; 17; 6; 17
12,60,0.19092,0.2,8; 8; 12; 60; 9; 12; 31; 14
11,69,0.15718,0.15942,4; 3; 11; 69; 6; 9; 7; 17
39,44,0.12901,0.88636,4; 5; 39; 44; 14; 11; 31; 5
42,47,0.11678,0.89362,3; 4; 42; 47; 17; 20; 29; 21
25,62,0.15727,0.40323,3; 5; 25; 62; 30; 26; 16; 10
23,47,0.20252,0.48936,12; 10; 23; 47; 12; 15; 32; 21
9,44,0.19298,0.20455,7; 3; 9; 44; 10; 29; 25; 29
5,25,0.19172,0.2,17; 32; 5; 25; 9; 12; 24; 26
14,33,0.27077,0.42424,12; 10; 14; 33; 12; 22; 29; 15
17,27,0.26339,0.62963,14; 13; 17; 27; 19; 10; 17; 20
29,37,0.1923,0.78378,10; 8; 29; 37; 17; 12; 8; 32
7,46,0.15527,0.15217,18; 16; 7; 46; 16; 20; 9; 15
25,35,0.22232,0.71429,3; 9; 25; 35; 24; 12; 14; 19
28,36,0.19788,0.77778,16; 8; 28; 36; 7; 10; 12; 21
29,46,0.15535,0.63043,3; 8; 29; 46; 6; 23; 16; 12
35,50,0.12534,0.7,4; 5; 35; 50; 6; 18; 20; 19
26,35,0.21518,0.74286,10; 17; 26; 35; 12; 14; 14; 11
27,43,0.1895,0.62791,12; 14; 27; 43; 21; 5; 16; 3
20,53,0.21344,0.37736,4; 8; 20; 53; 30; 30; 19; 3
20,56,0.22481,0.35714,6; 11; 20; 56; 8; 10; 19; 18
6,59,0.09875,0.10169,12; 3; 6; 59; 30; 4; 15; 11
11,67,0.16208,0.16418,8; 3; 11; 67; 16; 12; 24; 22
8,28,0.23199,0.28571,29; 25; 8; 28; 13; 25; 29; 5
36,51,0.12012,0.70588,5; 5; 36; 51; 24; 11; 27; 7
5,14,0.22996,0.35714,16; 20; 5; 14; 26; 9; 6; 14
14,71,0.18824,0.19718,5; 3; 14; 71; 32; 24; 5; 15
19,39,0.2518,0.48718,14; 9; 19; 39; 30; 8; 19; 3
21,43,0.22732,0.48837,11; 3; 21; 43; 19; 12; 3; 25
11,68,0.15875,0.16176,6; 3; 11; 68; 29; 30; 3; 27
36,51,0.11774,0.70588,3; 3; 36; 51; 28; 16; 15; 6
30,42,0.16173,0.71429,11; 3; 30; 42; 20; 8; 31; 12
21,53,0.22027,0.39623,7; 5; 21; 53; 18; 23; 15; 27
16,31,0.26338,0.51613,12; 19; 16; 31; 19; 8; 18; 15
18,69,0.19673,0.26087,4; 3; 18; 69; 12; 27; 17; 11
6,39,0.15154,0.15385,12; 23; 6; 39; 18; 28; 9; 27
5,57,0.08729,0.08772,16; 12; 5; 57; 12; 24; 17; 19
24,34,0.22898,0.70588,6; 15; 24; 34; 22; 4; 5; 23
10,67,0.1448,0.14925,4; 9; 10; 67; 3; 11; 16; 29
18,50,0.24267,0.36,15; 5; 18; 50; 9; 27; 5; 31
10,25,0.2549,0.4,23; 18; 10; 25; 20; 27; 30; 7
10,28,0.24689,0.35714,15; 26; 10; 28; 19; 7; 19; 24
17,23,0.27389,0.73913,5; 6; 17; 23; 17; 12; 28; 16
7,47,0.14765,0.14894,9; 3; 7; 47; 24; 6; 5; 19
8,51,0.15094,0.15686,8; 16; 8; 51; 29; 7; 26; 3
32,43,0.15069,0.74419,7; 10; 32; 43; 23; 26; 7; 25
17,23,0.28116,0.73913,20; 4; 17; 23; 9; 5; 21; 23
29,56,0.14286,0.51786,4; 5; 29; 56; 4; 15; 25; 15
5,7,0.14818,0.71429,38; 11; 5; 7; 9; 17; 9; 11
18,63,0.21092,0.28571,8; 5; 18; 63; 28; 7; 8; 3
8,79,0.10194,0.10127,3; 4; 8; 79; 19; 7; 8; 10
17,59,0.21905,0.28814,3; 10; 17; 59; 17; 26; 21; 5
23,44,0.20965,0.52273,3; 4; 23; 44; 16; 30; 23; 28
13,64,0.19294,0.20312,10; 10; 13; 64; 28; 11; 9; 29
20,52,0.21249,0.38462,10; 4; 20; 52; 32; 6; 12; 9
