ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
27,58,0.46607,0.46552,15; 6; 17; 27; 9; 4; 5; 58
11,12,0.78785,0.91667,8; 28; 8; 11; 7; 21; 12; 12
5,15,0.34965,0.33333,18; 28; 3; 5; 13; 25; 12; 15
7,9,0.40959,0.77778,18; 11; 14; 7; 14; 11; 9; 9
62,67,0.9057,0.92537,7; 11; 12; 62; 6; 10; 8; 67
62,72,0.86569,0.86111,3; 7; 11; 62; 5; 5; 5; 72
17,42,0.42228,0.40476,25; 13; 19; 17; 10; 7; 11; 42
21,42,0.47373,0.5,4; 9; 5; 21; 3; 6; 11; 42
9,42,0.20987,0.21429,23; 4; 22; 9; 6; 11; 5; 42
37,44,0.82241,0.84091,13; 10; 13; 37; 4; 9; 15; 44
37,44,0.82844,0.84091,15; 11; 9; 37; 18; 15; 16; 44
18,44,0.40231,0.40909,21; 19; 23; 18; 3; 14; 11; 44
37,43,0.84906,0.86047,5; 8; 11; 37; 18; 15; 9; 43
61,72,0.80378,0.84722,4; 12; 10; 61; 5; 5; 6; 72
19,23,0.75488,0.82609,14; 17; 13; 19; 12; 9; 13; 23
8,9,0.37276,0.88889,8; 19; 19; 8; 12; 11; 13; 9
8,12,0.51238,0.66667,16; 16; 25; 8; 7; 20; 4; 12
11,12,0.73966,0.91667,26; 19; 9; 11; 7; 13; 9; 12
15,72,0.25948,0.20833,27; 7; 16; 15; 3; 5; 6; 72
51,72,0.68644,0.70833,8; 8; 6; 51; 4; 4; 4; 72
24,36,0.65345,0.66667,23; 6; 12; 24; 14; 10; 9; 36
5,6,0.21219,0.83333,17; 4; 22; 5; 9; 17; 26; 6
22,36,0.63031,0.61111,9; 21; 20; 22; 9; 15; 9; 36
5,43,0.1463,0.11628,9; 12; 20; 5; 12; 7; 17; 43
5,6,0.20302,0.83333,4; 28; 11; 5; 5; 17; 8; 6
18,19,0.82127,0.94737,19; 24; 14; 18; 12; 15; 5; 19
10,15,0.72891,0.66667,23; 28; 8; 10; 14; 21; 26; 15
5,12,0.36066,0.41667,29; 31; 8; 5; 25; 27; 23; 12
26,72,0.35898,0.36111,12; 22; 17; 26; 7; 4; 5; 72
21,43,0.49218,0.48837,6; 16; 16; 21; 7; 13; 3; 43
9,44,0.21619,0.20455,12; 5; 3; 9; 4; 12; 18; 44
54,77,0.70087,0.7013,4; 5; 11; 54; 5; 4; 4; 77
10,43,0.25704,0.23256,19; 7; 18; 10; 3; 12; 8; 43
10,12,0.68201,0.83333,7; 24; 14; 10; 15; 27; 6; 12
32,58,0.53947,0.55172,7; 15; 6; 32; 13; 5; 3; 58
7,44,0.17019,0.15909,29; 27; 11; 7; 11; 5; 17; 44
35,36,0.89688,0.97222,20; 9; 3; 35; 4; 9; 13; 36
9,19,0.56723,0.47368,12; 6; 17; 9; 26; 9; 24; 19
7,12,0.43074,0.58333,23; 10; 14; 7; 25; 26; 11; 12
11,12,0.80139,0.91667,17; 20; 19; 11; 12; 10; 20; 12
5,19,0.33553,0.26316,23; 7; 23; 5; 22; 18; 11; 19
