ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
14,15,0.54172,0.93333,82; 14; 15; 15; 28; 85; 31; 83; 55; 72
19,44,0.41379,0.43182,55; 19; 44; 54; 19; 82; 42; 67; 25; 61
16,24,0.62599,0.66667,7; 16; 24; 30; 24; 58; 9; 47; 58; 13
15,43,0.34148,0.34884,23; 15; 43; 20; 54; 71; 22; 8; 53; 72
11,19,0.48519,0.57895,69; 11; 19; 62; 83; 39; 6; 42; 36; 48
5,6,0.37358,0.83333,57; 5; 6; 76; 73; 38; 24; 20; 10; 24
9,77,0.17034,0.11688,61; 9; 77; 8; 43; 29; 37; 35; 50; 48
17,31,0.54269,0.54839,19; 17; 31; 37; 28; 79; 72; 15; 53; 68
37,42,0.84308,0.88095,20; 37; 42; 17; 53; 71; 42; 45; 74; 47
56,58,0.91246,0.96552,80; 56; 58; 19; 13; 11; 69; 7; 7; 21
9,12,0.39423,0.75,8; 9; 12; 59; 66; 34; 60; 83; 60; 60
33,43,0.74046,0.76744,50; 33; 43; 9; 25; 54; 25; 84; 43; 24
5,6,0.32412,0.83333,5; 5; 6; 5; 65; 48; 26; 57; 56; 46
17,72,0.29494,0.23611,70; 17; 72; 39; 80; 23; 76; 68; 66; 65
31,36,0.85079,0.86111,59; 31; 36; 46; 56; 50; 18; 66; 67; 80
27,44,0.60206,0.61364,55; 27; 44; 18; 78; 63; 80; 66; 50; 69
21,77,0.35323,0.27273,53; 21; 77; 64; 31; 28; 79; 51; 63; 37
35,36,0.91688,0.97222,63; 35; 36; 13; 32; 71; 65; 24; 75; 34
39,72,0.63976,0.54167,39; 39; 72; 70; 41; 10; 9; 26; 47; 55
34,44,0.73931,0.77273,83; 34; 44; 9; 19; 19; 66; 42; 72; 20
12,36,0.33355,0.33333,31; 12; 36; 49; 84; 63; 9; 42; 26; 49
35,43,0.78241,0.81395,74; 35; 43; 24; 85; 39; 22; 55; 19; 9
