ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
10,11,0.70633,0.90909,57; 10; 11; 78; 57; 32; 33; 44; 43; 72
46,50,0.91182,0.92,20; 46; 50; 34; 15; 58; 73; 26; 32; 18
9,11,0.717,0.81818,10; 9; 11; 68; 84; 12; 57; 74; 28; 11
6,11,0.50952,0.54545,85; 6; 11; 53; 6; 61; 9; 21; 65; 49
59,72,0.7983,0.81944,57; 59; 72; 66; 38; 67; 40; 27; 12; 12
6,62,0.13649,0.09677,78; 6; 62; 16; 8; 31; 71; 34; 63; 64
5,9,0.74489,0.55556,52; 5; 9; 36; 85; 20; 80; 54; 24; 24
11,20,0.5695,0.55,31; 11; 20; 72; 47; 50; 67; 61; 69; 77
41,50,0.76721,0.82,83; 41; 50; 75; 82; 51; 70; 61; 80; 48
18,28,0.60766,0.64286,49; 18; 28; 79; 27; 57; 52; 62; 51; 55
30,57,0.52727,0.52632,59; 30; 57; 73; 47; 52; 56; 24; 7; 40
18,45,0.37048,0.4,48; 18; 45; 66; 39; 74; 79; 39; 57; 66
15,20,0.71349,0.75,40; 15; 20; 55; 23; 14; 24; 48; 21; 23
5,9,0.7037,0.55556,50; 5; 9; 52; 55; 21; 24; 50; 58; 64
19,20,0.85431,0.95,47; 19; 20; 67; 58; 50; 11; 19; 38; 55
25,72,0.34651,0.34722,28; 25; 72; 37; 20; 55; 37; 83; 36; 53
25,40,0.62234,0.625,20; 25; 40; 83; 35; 63; 23; 5; 39; 25
19,40,0.46856,0.475,5; 19; 40; 48; 40; 44; 51; 73; 77; 48
8,9,0.74742,0.88889,67; 8; 9; 37; 59; 67; 66; 31; 59; 42
39,68,0.55589,0.57353,42; 39; 68; 12; 17; 76; 15; 34; 81; 43
33,57,0.56085,0.57895,59; 33; 57; 83; 74; 67; 32; 71; 16; 53
6,50,0.12984,0.12,76; 6; 50; 28; 11; 13; 17; 29; 41; 16
41,72,0.54646,0.56944,53; 41; 72; 9; 6; 9; 21; 11; 37; 27
10,20,0.48406,0.5,7; 10; 20; 56; 7; 40; 78; 45; 51; 54
8,9,0.70817,0.88889,16; 8; 9; 24; 32; 34; 19; 66; 54; 52
5,41,0.15998,0.12195,8; 5; 41; 73; 27; 77; 46; 85; 74; 8
15,45,0.32657,0.33333,45; 15; 45; 59; 52; 77; 60; 57; 58; 71
36,45,0.84225,0.8,75; 36; 45; 85; 65; 69; 62; 64; 69; 34
19,21,0.8819,0.90476,17; 19; 21; 72; 37; 16; 68; 7; 52; 73
10,28,0.37352,0.35714,26; 10; 28; 64; 37; 43; 66; 9; 17; 79
25,32,0.79805,0.78125,39; 25; 32; 40; 76; 28; 14; 74; 81; 77
10,11,0.77352,0.90909,37; 10; 11; 75; 6; 79; 8; 29; 8; 9
20,41,0.44251,0.4878,42; 20; 41; 22; 48; 32; 21; 60; 50; 54
68,72,0.93623,0.94444,24; 68; 72; 82; 47; 5; 29; 50; 40; 7
8,9,0.71273,0.88889,55; 8; 9; 30; 16; 39; 71; 17; 22; 25
47,58,0.80986,0.81034,40; 47; 58; 61; 16; 13; 38; 53; 18; 26
49,50,1.00532,0.98,21; 49; 50; 37; 17; 23; 54; 76; 60; 38
5,9,0.5603,0.55556,30; 5; 9; 59; 27; 61; 8; 20; 82; 74
22,41,0.53722,0.53659,60; 22; 41; 66; 5; 36; 34; 64; 60; 24
7,9,0.73521,0.77778,49; 7; 9; 29; 71; 41; 50; 7; 71; 8
9,40,0.23514,0.225,42; 9; 40; 61; 49; 68; 19; 11; 40; 51
17,28,0.58608,0.60714,77; 17; 28; 47; 45; 8; 7; 33; 27; 7
45,50,0.89211,0.9,51; 45; 50; 19; 67; 57; 32; 18; 35; 13
