ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
49,75,0.67312,0.65333,38; 49; 75; 78; 83; 72; 21; 53; 9; 46
12,85,0.16288,0.14118,5; 12; 85; 27; 67; 14; 27; 17; 28; 11
35,54,0.63436,0.64815,23; 35; 54; 7; 65; 51; 49; 64; 72; 8
8,49,0.21489,0.16327,57; 8; 49; 17; 53; 39; 85; 70; 77; 85
48,69,0.69088,0.69565,83; 48; 69; 60; 50; 48; 54; 43; 9; 51
42,58,0.69531,0.72414,30; 42; 58; 21; 54; 59; 41; 30; 12; 72
58,62,0.95968,0.93548,8; 58; 62; 82; 37; 45; 33; 55; 34; 66
47,64,0.76747,0.73438,54; 47; 64; 34; 45; 60; 43; 50; 21; 73
48,74,0.6456,0.64865,16; 48; 74; 8; 78; 72; 77; 44; 70; 78
54,83,0.65437,0.6506,39; 54; 83; 64; 7; 74; 76; 85; 84; 61
61,76,0.77897,0.80263,35; 61; 76; 20; 31; 27; 14; 41; 49; 64
66,81,0.80229,0.81481,34; 66; 81; 80; 60; 60; 14; 15; 59; 53
63,78,0.81153,0.80769,81; 63; 78; 9; 47; 79; 56; 72; 56; 48
53,81,0.65648,0.65432,47; 53; 81; 73; 73; 81; 63; 18; 76; 23
60,83,0.75826,0.72289,72; 60; 83; 61; 21; 43; 33; 33; 26; 13
65,81,0.82233,0.80247,78; 65; 81; 19; 44; 83; 57; 60; 41; 81
27,62,0.46082,0.43548,69; 27; 62; 11; 40; 42; 38; 28; 71; 26
39,48,0.8112,0.8125,26; 39; 48; 6; 81; 17; 74; 83; 50; 80
25,62,0.38373,0.40323,84; 25; 62; 42; 7; 43; 60; 46; 61; 12
27,70,0.39957,0.38571,41; 27; 70; 5; 62; 22; 39; 76; 85; 68
10,69,0.19215,0.14493,60; 10; 69; 7; 18; 36; 51; 6; 17; 23
37,60,0.63588,0.61667,14; 37; 60; 12; 68; 17; 17; 36; 19; 6
61,75,0.79305,0.81333,58; 61; 75; 71; 45; 74; 17; 44; 81; 57
32,46,0.68448,0.69565,15; 32; 46; 43; 50; 79; 26; 47; 73; 39
23,52,0.45353,0.44231,5; 23; 52; 78; 53; 44; 9; 13; 49; 13
14,20,0.63864,0.7,8; 14; 20; 25; 35; 59; 61; 73; 13; 38
37,51,0.73375,0.72549,37; 37; 51; 83; 36; 52; 44; 76; 73; 79
9,58,0.16062,0.15517,71; 9; 58; 47; 38; 12; 59; 33; 67; 17
10,69,0.15662,0.14493,53; 10; 69; 12; 76; 38; 5; 64; 16; 84
