ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
7,67,0.3818,0.10448,3; 7; 7; 67; 16; 23; 29; 22
12,67,0.32627,0.1791,7; 4; 12; 67; 30; 12; 31; 17
5,67,0.3005,0.07463,8; 4; 5; 67; 4; 7; 23; 29
40,44,0.88992,0.90909,3; 6; 40; 44; 10; 10; 29; 11
36,42,0.8561,0.85714,5; 10; 36; 42; 6; 10; 31; 5
12,77,0.52841,0.15584,3; 3; 12; 77; 32; 14; 23; 16
21,43,0.48838,0.48837,17; 16; 21; 43; 21; 8; 20; 14
10,36,0.30252,0.27778,23; 23; 10; 36; 9; 4; 13; 15
6,9,0.72908,0.66667,15; 13; 6; 9; 23; 16; 24; 12
13,72,0.46378,0.18056,4; 4; 13; 72; 13; 31; 28; 19
7,31,0.22848,0.22581,6; 20; 7; 31; 6; 3; 19; 29
8,15,0.5443,0.53333,18; 11; 8; 15; 22; 5; 16; 11
20,23,0.85196,0.86957,11; 10; 20; 23; 10; 12; 19; 6
26,44,0.575,0.59091,11; 10; 26; 44; 24; 22; 6; 10
7,19,0.36068,0.36842,20; 29; 7; 19; 16; 4; 30; 6
14,72,0.468,0.19444,4; 6; 14; 72; 20; 4; 17; 19
5,6,0.75488,0.83333,13; 33; 5; 6; 18; 29; 10; 3
5,6,0.60463,0.83333,23; 24; 5; 6; 30; 11; 12; 19
11,77,0.58557,0.14286,3; 5; 11; 77; 31; 5; 4; 30
8,15,0.49269,0.53333,11; 26; 8; 15; 26; 25; 23; 22
31,36,0.85868,0.86111,8; 8; 31; 36; 3; 20; 23; 23
10,23,0.4736,0.43478,24; 8; 10; 23; 32; 5; 18; 25
22,23,0.87043,0.95652,9; 13; 22; 23; 11; 10; 7; 4
21,67,0.46072,0.31343,5; 3; 21; 67; 14; 24; 18; 32
10,19,0.51288,0.52632,33; 9; 10; 19; 11; 30; 6; 19
18,67,0.43391,0.26866,3; 6; 18; 67; 10; 11; 13; 31
17,36,0.47214,0.47222,3; 10; 17; 36; 3; 15; 5; 9
8,15,0.52476,0.53333,3; 16; 8; 15; 27; 9; 9; 12
5,67,0.31708,0.07463,3; 4; 5; 67; 23; 6; 11; 14
9,31,0.29999,0.29032,28; 19; 9; 31; 7; 17; 29; 31
6,23,0.32146,0.26087,6; 30; 6; 23; 21; 22; 25; 6
5,6,0.62892,0.83333,3; 23; 5; 6; 18; 3; 25; 7
17,24,0.71438,0.70833,20; 10; 17; 24; 20; 20; 28; 5
5,6,0.7013,0.83333,6; 9; 5; 6; 16; 18; 20; 23
13,15,0.87526,0.86667,17; 11; 13; 15; 12; 15; 29; 21
12,43,0.30108,0.27907,3; 15; 12; 43; 14; 32; 25; 13
18,19,0.88731,0.94737,17; 23; 18; 19; 14; 31; 6; 19
16,23,0.70262,0.69565,24; 22; 16; 23; 32; 19; 23; 6
23,67,0.57063,0.34328,4; 3; 23; 67; 25; 32; 27; 12
