ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
11,50,0.3772,0.22,6; 5; 8; 11; 3; 13; 5; 50
6,7,0.82286,0.85714,20; 12; 29; 6; 25; 16; 7; 7
14,37,0.43724,0.37838,20; 4; 25; 14; 8; 20; 17; 37
6,14,0.40141,0.42857,25; 6; 26; 6; 6; 21; 13; 14
5,7,0.66739,0.71429,29; 30; 31; 5; 10; 21; 5; 7
28,35,0.81466,0.8,21; 20; 9; 28; 3; 20; 19; 35
33,56,0.61242,0.58929,4; 6; 4; 33; 11; 4; 5; 56
7,20,0.34441,0.35,10; 20; 26; 7; 17; 4; 8; 20
34,62,0.51545,0.54839,21; 10; 11; 34; 4; 12; 12; 62
45,72,0.60074,0.625,14; 9; 9; 45; 5; 4; 7; 72
24,56,0.48902,0.42857,14; 14; 24; 24; 11; 5; 14; 56
72,81,0.84552,0.88889,4; 6; 5; 72; 3; 4; 3; 81
18,30,0.64688,0.6,25; 7; 24; 18; 18; 12; 17; 30
10,14,0.75919,0.71429,12; 24; 22; 10; 23; 24; 25; 14
66,74,0.74736,0.89189,6; 6; 6; 66; 7; 5; 8; 74
56,62,0.66184,0.90323,3; 3; 9; 56; 8; 4; 10; 62
9,17,0.54423,0.52941,28; 7; 9; 9; 9; 21; 17; 17
6,7,0.80602,0.85714,14; 16; 17; 6; 23; 21; 10; 7
28,30,0.90094,0.93333,4; 8; 10; 28; 16; 18; 11; 30
45,56,0.65549,0.80357,15; 7; 4; 45; 12; 8; 9; 56
33,62,0.50747,0.53226,12; 4; 21; 33; 11; 5; 11; 62
29,48,0.70843,0.60417,9; 12; 7; 29; 16; 9; 8; 48
14,48,0.47754,0.29167,22; 9; 19; 14; 16; 11; 3; 48
12,14,0.75483,0.85714,16; 7; 27; 12; 11; 20; 6; 14
6,30,0.23707,0.2,15; 9; 12; 6; 19; 11; 8; 30
33,62,0.46677,0.53226,4; 8; 14; 33; 6; 8; 10; 62
22,72,0.2966,0.30556,3; 15; 24; 22; 6; 3; 7; 72
51,72,0.62261,0.70833,6; 8; 10; 51; 4; 7; 5; 72
10,48,0.3374,0.20833,16; 17; 28; 10; 3; 12; 15; 48
5,14,0.48707,0.35714,22; 30; 6; 5; 22; 4; 7; 14
5,50,0.34165,0.1,10; 29; 31; 5; 12; 3; 11; 50
33,62,0.46574,0.53226,13; 10; 5; 33; 10; 3; 8; 62
53,74,0.63725,0.71622,8; 8; 3; 53; 3; 5; 8; 74
33,62,0.48401,0.53226,15; 8; 4; 33; 5; 10; 6; 62
5,14,0.38344,0.35714,31; 24; 17; 5; 14; 3; 22; 14
9,17,0.57044,0.52941,23; 16; 16; 9; 15; 17; 19; 17
37,50,0.67331,0.74,4; 5; 17; 37; 15; 4; 15; 50
11,35,0.36041,0.31429,28; 11; 22; 11; 21; 15; 17; 35
21,50,0.51665,0.42,14; 3; 14; 21; 13; 9; 8; 50
17,62,0.34035,0.27419,5; 23; 6; 17; 11; 4; 10; 62
10,35,0.39932,0.28571,19; 10; 9; 10; 14; 21; 6; 35
30,35,0.9687,0.85714,14; 13; 12; 30; 10; 17; 17; 35
31,47,0.71095,0.65957,15; 5; 20; 31; 7; 10; 14; 47
6,7,0.80155,0.85714,21; 18; 10; 6; 18; 6; 21; 7
22,48,0.51579,0.45833,10; 7; 16; 22; 8; 7; 3; 48
44,48,0.71074,0.91667,5; 12; 16; 44; 11; 11; 15; 48
24,47,0.62656,0.51064,18; 20; 9; 24; 4; 7; 16; 47
16,30,0.54207,0.53333,12; 22; 5; 16; 5; 21; 22; 30
27,37,0.84007,0.72973,15; 9; 13; 27; 10; 16; 3; 37
60,62,0.68309,0.96774,11; 3; 11; 60; 4; 7; 9; 62
31,72,0.44984,0.43056,14; 10; 10; 31; 3; 6; 8; 72
34,37,1.01622,0.91892,3; 21; 9; 34; 19; 20; 14; 37
17,56,0.45623,0.30357,26; 13; 23; 17; 13; 11; 6; 56
31,50,0.61704,0.62,16; 22; 16; 31; 12; 5; 16; 50
5,7,0.77737,0.71429,4; 9; 20; 5; 24; 30; 24; 7
9,72,0.17885,0.125,10; 10; 11; 9; 7; 3; 3; 72
9,14,0.71591,0.64286,15; 15; 5; 9; 8; 16; 15; 14
8,14,0.59669,0.57143,4; 17; 18; 8; 27; 11; 16; 14
42,43,0.81986,0.97674,16; 15; 4; 42; 13; 18; 6; 43
12,20,0.6187,0.6,14; 13; 23; 12; 18; 7; 12; 20
5,7,0.74081,0.71429,20; 19; 16; 5; 29; 10; 10; 7
7,47,0.30276,0.14894,8; 17; 16; 7; 10; 5; 12; 47
9,74,0.18243,0.12162,24; 21; 15; 9; 7; 4; 8; 74
9,37,0.30656,0.24324,29; 20; 26; 9; 3; 15; 17; 37
59,81,0.70524,0.7284,8; 6; 3; 59; 4; 5; 3; 81
5,37,0.20142,0.13514,14; 9; 13; 5; 10; 18; 20; 37
24,48,0.63526,0.5,8; 22; 14; 24; 13; 11; 5; 48
8,14,0.63293,0.57143,23; 6; 28; 8; 22; 5; 12; 14
12,14,0.72047,0.85714,21; 18; 17; 12; 8; 26; 14; 14
7,20,0.397,0.35,14; 20; 10; 7; 20; 5; 3; 20
12,14,0.70028,0.85714,5; 13; 18; 12; 19; 14; 9; 14
25,30,0.83584,0.83333,3; 8; 3; 25; 8; 14; 16; 30
17,35,0.5418,0.48571,8; 3; 4; 17; 4; 21; 15; 35
18,50,0.55648,0.36,7; 4; 9; 18; 7; 11; 4; 50
22,72,0.34916,0.30556,8; 5; 14; 22; 3; 3; 6; 72
20,81,0.24136,0.24691,14; 12; 5; 20; 4; 4; 4; 81
80,81,0.93738,0.98765,5; 3; 4; 80; 5; 5; 3; 81
38,48,0.85506,0.79167,11; 6; 18; 38; 3; 10; 16; 48
10,20,0.5279,0.5,13; 19; 9; 10; 16; 17; 13; 20
36,48,0.69124,0.75,15; 4; 14; 36; 13; 15; 12; 48
44,62,0.58284,0.70968,10; 14; 4; 44; 4; 11; 11; 62
38,48,0.77945,0.79167,20; 6; 18; 38; 14; 8; 8; 48
23,50,0.57715,0.46,22; 21; 7; 23; 12; 9; 13; 50
40,56,0.65009,0.71429,17; 13; 10; 40; 3; 8; 10; 56
43,50,0.75116,0.86,9; 15; 13; 43; 12; 5; 8; 50
11,35,0.38635,0.31429,17; 6; 28; 11; 21; 19; 3; 35
16,20,0.718,0.8,9; 16; 25; 16; 17; 14; 23; 20
10,43,0.33751,0.23256,8; 13; 16; 10; 7; 12; 11; 43
8,47,0.29697,0.17021,21; 26; 3; 8; 4; 13; 15; 47
14,37,0.42982,0.37838,23; 3; 10; 14; 7; 8; 13; 37
14,17,0.6185,0.82353,23; 22; 24; 14; 8; 17; 9; 17
41,43,0.88927,0.95349,10; 17; 9; 41; 13; 8; 12; 43
9,17,0.54675,0.52941,23; 11; 18; 9; 17; 17; 4; 17
24,50,0.62721,0.48,11; 13; 19; 24; 10; 10; 13; 50
