ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
12,41,0.14295,0.29268,18; 8; 12; 41; 9; 5; 4; 10
28,57,0.10037,0.49123,4; 3; 28; 57; 30; 9; 31; 6
20,40,0.13385,0.5,18; 6; 20; 40; 23; 18; 15; 10
38,48,0.0975,0.79167,6; 3; 38; 48; 11; 9; 6; 22
21,69,0.1085,0.30435,4; 4; 21; 69; 31; 4; 4; 23
34,43,0.10952,0.7907,7; 8; 34; 43; 32; 20; 13; 10
31,37,0.1199,0.83784,12; 11; 31; 37; 31; 23; 24; 12
8,16,0.15176,0.5,9; 28; 8; 16; 16; 17; 17; 12
15,54,0.12405,0.27778,9; 7; 15; 54; 22; 22; 7; 27
12,51,0.13163,0.23529,11; 13; 12; 51; 8; 7; 5; 4
36,43,0.10578,0.83721,5; 3; 36; 43; 7; 3; 13; 24
17,53,0.12251,0.32075,3; 14; 17; 53; 25; 28; 31; 12
25,51,0.11284,0.4902,7; 10; 25; 51; 11; 22; 27; 27
26,33,0.1316,0.78788,9; 13; 26; 33; 29; 19; 11; 4
9,11,0.15541,0.81818,7; 30; 9; 11; 15; 18; 7; 23
21,64,0.10311,0.32812,6; 6; 21; 64; 30; 17; 15; 12
8,33,0.14569,0.24242,25; 26; 8; 33; 13; 15; 16; 5
21,37,0.13531,0.56757,7; 12; 21; 37; 3; 17; 16; 18
8,10,0.14872,0.8,27; 27; 8; 10; 14; 11; 24; 16
26,52,0.10591,0.5,5; 6; 26; 52; 23; 11; 5; 29
25,44,0.12045,0.56818,5; 9; 25; 44; 25; 27; 11; 14
14,17,0.14515,0.82353,12; 21; 14; 17; 7; 20; 5; 3
18,49,0.13072,0.36735,13; 9; 18; 49; 28; 3; 32; 8
20,70,0.09396,0.28571,3; 3; 20; 70; 18; 3; 29; 12
5,15,0.14242,0.33333,38; 17; 5; 15; 19; 20; 18; 22
16,35,0.14296,0.45714,9; 13; 16; 35; 7; 30; 28; 19
32,38,0.12041,0.84211,7; 13; 32; 38; 24; 26; 3; 22
31,37,0.11851,0.83784,8; 6; 31; 37; 22; 27; 4; 24
8,14,0.15275,0.57143,14; 32; 8; 14; 31; 25; 20; 15
8,27,0.14623,0.2963,4; 19; 8; 27; 26; 25; 5; 21
14,17,0.14528,0.82353,28; 32; 14; 17; 4; 8; 4; 9
22,28,0.14028,0.78571,7; 11; 22; 28; 10; 8; 29; 20
18,60,0.11588,0.3,4; 3; 18; 60; 17; 5; 30; 14
13,43,0.13421,0.30233,7; 11; 13; 43; 9; 14; 31; 11
18,32,0.14387,0.5625,16; 5; 18; 32; 25; 7; 5; 30
23,28,0.1383,0.82143,3; 7; 23; 28; 4; 12; 22; 7
6,20,0.13522,0.3,28; 11; 6; 20; 23; 24; 24; 25
18,37,0.13445,0.48649,19; 12; 18; 37; 18; 29; 17; 17
29,58,0.09241,0.5,5; 4; 29; 58; 30; 21; 27; 14
14,55,0.12948,0.25455,4; 3; 14; 55; 22; 13; 18; 11
36,45,0.10542,0.8,4; 3; 36; 45; 6; 24; 25; 14
11,14,0.14566,0.78571,13; 5; 11; 14; 11; 14; 5; 27
15,41,0.14187,0.36585,3; 15; 15; 41; 24; 13; 23; 19
30,60,0.09476,0.5,4; 4; 30; 60; 6; 3; 12; 17
15,51,0.12748,0.29412,5; 6; 15; 51; 15; 21; 18; 28
17,30,0.14068,0.56667,4; 4; 17; 30; 4; 32; 17; 22
8,25,0.14689,0.32,3; 12; 8; 25; 12; 15; 28; 7
27,54,0.10561,0.5,5; 7; 27; 54; 9; 18; 11; 20
9,38,0.1489,0.23684,3; 24; 9; 38; 19; 15; 11; 14
32,40,0.11582,0.8,7; 5; 32; 40; 24; 21; 23; 5
15,43,0.13431,0.34884,15; 10; 15; 43; 25; 19; 16; 24
21,37,0.13503,0.56757,19; 3; 21; 37; 13; 16; 12; 29
22,28,0.14003,0.78571,14; 19; 22; 28; 3; 12; 15; 3
14,46,0.13609,0.30435,12; 13; 14; 46; 30; 27; 27; 9
22,68,0.10169,0.32353,4; 3; 22; 68; 9; 12; 5; 22
16,19,0.14585,0.84211,9; 24; 16; 19; 4; 12; 15; 26
9,30,0.14462,0.3,9; 5; 9; 30; 11; 31; 17; 28
14,42,0.14063,0.33333,7; 9; 14; 42; 14; 27; 28; 7
31,54,0.09624,0.57407,4; 6; 31; 54; 17; 10; 19; 26
