ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
10,64,0.4268,0.15625,4; 5; 10; 64; 8; 26; 14; 32
10,49,0.29535,0.20408,7; 7; 10; 49; 8; 30; 14; 7
5,31,0.18284,0.16129,21; 20; 5; 31; 31; 15; 19; 16
12,26,0.53379,0.46154,24; 4; 12; 26; 16; 13; 4; 6
19,31,0.61591,0.6129,15; 4; 19; 31; 26; 17; 9; 32
5,10,0.44918,0.5,21; 3; 5; 10; 5; 30; 19; 5
29,32,0.88082,0.90625,7; 6; 29; 32; 5; 4; 6; 11
34,42,0.89233,0.80952,10; 11; 34; 42; 12; 22; 13; 14
11,26,0.43031,0.42308,23; 15; 11; 26; 23; 10; 26; 14
10,70,0.50546,0.14286,9; 3; 10; 70; 29; 10; 8; 5
8,9,0.71832,0.88889,31; 28; 8; 9; 11; 19; 10; 23
6,42,0.23084,0.14286,4; 13; 6; 42; 8; 5; 24; 6
6,75,0.56037,0.08,3; 6; 6; 75; 6; 10; 25; 7
36,48,0.9286,0.75,4; 6; 36; 48; 29; 5; 16; 32
6,75,0.59604,0.08,7; 8; 6; 75; 8; 29; 24; 14
12,78,0.59939,0.15385,4; 4; 12; 78; 7; 19; 14; 32
16,53,0.37498,0.30189,13; 5; 16; 53; 32; 13; 10; 30
5,75,0.63119,0.06667,7; 4; 5; 75; 9; 25; 21; 5
11,78,0.59543,0.14103,3; 4; 11; 78; 15; 14; 19; 6
5,82,0.66267,0.06098,5; 4; 5; 82; 22; 11; 28; 10
5,70,0.499,0.07143,8; 5; 5; 70; 4; 3; 20; 27
13,48,0.35112,0.27083,14; 8; 13; 48; 6; 23; 3; 25
27,63,0.76351,0.42857,3; 4; 27; 63; 20; 30; 6; 29
8,9,0.77052,0.88889,21; 5; 8; 9; 13; 3; 29; 6
19,64,0.47585,0.29688,3; 6; 19; 64; 17; 24; 23; 3
5,31,0.21676,0.16129,18; 3; 5; 31; 18; 29; 20; 6
10,70,0.55914,0.14286,5; 3; 10; 70; 29; 30; 31; 3
16,64,0.42584,0.25,6; 3; 16; 64; 17; 31; 20; 11
5,82,0.64579,0.06098,5; 3; 5; 82; 9; 11; 12; 24
5,32,0.24849,0.15625,25; 24; 5; 32; 32; 29; 5; 4
13,63,0.51404,0.20635,4; 3; 13; 63; 5; 31; 19; 5
10,77,0.56397,0.12987,5; 4; 10; 77; 17; 32; 11; 31
25,26,0.88942,0.96154,13; 8; 25; 26; 7; 14; 12; 31
8,82,0.72755,0.09756,3; 4; 8; 82; 18; 28; 8; 3
39,42,0.87486,0.92857,4; 3; 39; 42; 7; 32; 32; 4
22,48,0.61721,0.45833,9; 14; 22; 48; 13; 28; 14; 3
8,10,0.69794,0.8,14; 35; 8; 10; 23; 29; 15; 4
11,77,0.59591,0.14286,5; 3; 11; 77; 28; 3; 23; 19
17,53,0.4975,0.32075,6; 9; 17; 53; 6; 32; 12; 25
18,31,0.57121,0.58065,17; 4; 18; 31; 24; 19; 17; 17
5,78,0.69881,0.0641,7; 4; 5; 78; 4; 14; 8; 14
22,53,0.57729,0.41509,8; 8; 22; 53; 12; 13; 19; 25
12,77,0.59799,0.15584,3; 3; 12; 77; 32; 25; 4; 32
38,48,1.05896,0.79167,4; 3; 38; 48; 21; 8; 8; 26
23,63,0.60514,0.36508,3; 4; 23; 63; 16; 31; 27; 11
17,70,0.53248,0.24286,4; 4; 17; 70; 12; 10; 16; 28
8,9,0.88359,0.88889,14; 39; 8; 9; 3; 27; 25; 16
18,31,0.60235,0.58065,21; 14; 18; 31; 18; 11; 21; 10
10,42,0.22522,0.2381,18; 8; 10; 42; 24; 5; 30; 7
15,32,0.44349,0.46875,19; 10; 15; 32; 7; 25; 7; 32
11,75,0.52292,0.14667,6; 6; 11; 75; 19; 26; 7; 27
17,63,0.56993,0.26984,5; 3; 17; 63; 5; 29; 25; 22
20,26,0.90055,0.76923,10; 18; 20; 26; 22; 31; 10; 21
19,32,0.63225,0.59375,9; 22; 19; 32; 19; 22; 29; 4
12,77,0.49592,0.15584,4; 3; 12; 77; 4; 21; 19; 22
17,31,0.55059,0.54839,19; 8; 17; 31; 7; 32; 9; 18
13,26,0.47996,0.5,12; 8; 13; 26; 7; 9; 4; 32
8,64,0.48762,0.125,4; 9; 8; 64; 25; 9; 10; 30
18,31,0.59712,0.58065,7; 18; 18; 31; 18; 14; 11; 4
6,82,0.75486,0.07317,3; 5; 6; 82; 30; 11; 26; 17
18,64,0.38893,0.28125,6; 4; 18; 64; 31; 21; 22; 19
23,53,0.50584,0.43396,10; 8; 23; 53; 6; 10; 7; 26
7,26,0.29354,0.26923,6; 27; 7; 26; 21; 20; 23; 29
6,70,0.48585,0.08571,11; 6; 6; 70; 16; 8; 19; 24
5,75,0.65976,0.06667,9; 4; 5; 75; 29; 6; 28; 32
6,75,0.54572,0.08,5; 7; 6; 75; 17; 6; 28; 20
6,9,0.72757,0.66667,4; 23; 6; 9; 3; 21; 28; 28
20,42,0.51519,0.47619,3; 16; 20; 42; 5; 26; 19; 17
7,82,0.79677,0.08537,4; 4; 7; 82; 14; 9; 13; 31
14,63,0.4359,0.22222,3; 10; 14; 63; 4; 22; 23; 17
5,42,0.16589,0.11905,18; 15; 5; 42; 16; 27; 14; 31
7,26,0.27187,0.26923,5; 24; 7; 26; 31; 10; 23; 10
5,82,0.79211,0.06098,4; 5; 5; 82; 19; 29; 8; 10
5,77,0.59603,0.06494,5; 4; 5; 77; 25; 7; 9; 4
6,64,0.43196,0.09375,12; 13; 6; 64; 14; 21; 25; 16
6,64,0.57174,0.09375,11; 6; 6; 64; 3; 19; 19; 28
9,77,0.52817,0.11688,6; 5; 9; 77; 13; 5; 6; 27
27,63,0.83701,0.42857,4; 4; 27; 63; 16; 6; 12; 13
10,75,0.57506,0.13333,5; 3; 10; 75; 5; 29; 25; 29
7,75,0.6124,0.09333,3; 4; 7; 75; 5; 26; 14; 5
19,70,0.67282,0.27143,4; 4; 19; 70; 27; 15; 11; 11
19,32,0.59083,0.59375,23; 6; 19; 32; 26; 24; 29; 15
7,9,0.80942,0.77778,40; 39; 7; 9; 13; 4; 8; 21
28,31,0.86622,0.90323,6; 15; 28; 31; 17; 17; 22; 18
18,49,0.47415,0.36735,14; 13; 18; 49; 25; 9; 19; 7
8,53,0.2035,0.15094,15; 18; 8; 53; 24; 14; 6; 11
13,48,0.38539,0.27083,13; 7; 13; 48; 9; 30; 5; 16
9,70,0.51361,0.12857,5; 9; 9; 70; 6; 6; 29; 22
13,77,0.61412,0.16883,3; 4; 13; 77; 22; 3; 7; 7
6,82,0.70709,0.07317,5; 4; 6; 82; 14; 13; 12; 23
12,78,0.65205,0.15385,3; 4; 12; 78; 6; 12; 27; 9
10,64,0.41945,0.15625,4; 4; 10; 64; 14; 16; 29; 11
10,49,0.26417,0.20408,4; 12; 10; 49; 32; 14; 9; 27
19,63,0.51638,0.30159,8; 7; 19; 63; 13; 16; 8; 21
39,42,1.00191,0.92857,4; 4; 39; 42; 29; 13; 26; 16
5,78,0.62725,0.0641,7; 3; 5; 78; 25; 12; 26; 17
28,48,0.7809,0.58333,5; 7; 28; 48; 30; 14; 23; 6
15,75,0.68047,0.2,3; 4; 15; 75; 14; 19; 14; 25
7,26,0.23099,0.26923,27; 8; 7; 26; 25; 18; 13; 31
5,82,0.60344,0.06098,4; 5; 5; 82; 23; 27; 12; 15
9,53,0.43367,0.16981,11; 5; 9; 53; 20; 19; 23; 14
22,63,0.58523,0.34921,3; 5; 22; 63; 22; 26; 10; 8
8,10,0.79495,0.8,38; 19; 8; 10; 14; 15; 27; 10
