ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
20,52,0.15493,0.38462,30; 20; 52; 48; 22; 38; 43; 7; 76; 68
18,68,0.14836,0.26471,9; 18; 68; 26; 46; 19; 15; 53; 16; 55
31,74,0.13513,0.41892,5; 31; 74; 60; 73; 80; 33; 80; 7; 69
5,25,0.14515,0.2,57; 5; 25; 52; 39; 36; 78; 56; 18; 17
5,25,0.14552,0.2,35; 5; 25; 10; 73; 17; 32; 7; 64; 63
28,78,0.13673,0.35897,13; 28; 78; 9; 50; 78; 76; 26; 20; 24
14,19,0.16244,0.73684,84; 14; 19; 8; 80; 69; 63; 34; 33; 57
35,71,0.12823,0.49296,5; 35; 71; 78; 16; 38; 72; 55; 10; 75
58,78,0.09514,0.74359,52; 58; 78; 21; 64; 43; 24; 30; 81; 52
63,85,0.08613,0.74118,81; 63; 85; 21; 34; 58; 40; 79; 78; 58
10,34,0.15901,0.29412,58; 10; 34; 59; 11; 33; 62; 85; 26; 40
7,27,0.1543,0.25926,12; 7; 27; 55; 35; 35; 68; 28; 19; 48
22,31,0.15885,0.70968,30; 22; 31; 75; 85; 66; 21; 33; 54; 53
41,65,0.12731,0.63077,37; 41; 65; 26; 16; 24; 46; 52; 26; 34
76,85,0.08159,0.89412,45; 76; 85; 11; 5; 29; 59; 54; 38; 46
5,25,0.14124,0.2,50; 5; 25; 18; 27; 42; 21; 37; 30; 68
34,85,0.12991,0.4,74; 34; 85; 41; 27; 22; 59; 70; 38; 55
31,40,0.15451,0.775,16; 31; 40; 56; 24; 39; 17; 21; 5; 61
19,72,0.14374,0.26389,52; 19; 72; 71; 76; 15; 24; 81; 54; 16
11,69,0.14498,0.15942,69; 11; 69; 58; 68; 85; 29; 62; 21; 81
53,84,0.09394,0.63095,57; 53; 84; 17; 81; 14; 30; 16; 62; 73
10,25,0.16124,0.4,70; 10; 25; 7; 72; 84; 45; 60; 9; 42
17,24,0.16253,0.70833,26; 17; 24; 65; 54; 7; 64; 64; 83; 32
12,17,0.16498,0.70588,12; 12; 17; 40; 18; 7; 58; 23; 36; 77
15,42,0.15968,0.35714,18; 15; 42; 65; 35; 43; 77; 76; 66; 31
23,78,0.13712,0.29487,54; 23; 78; 17; 19; 46; 7; 14; 85; 77
27,43,0.15365,0.62791,68; 27; 43; 54; 10; 81; 20; 54; 20; 43
13,31,0.16097,0.41935,23; 13; 31; 72; 49; 68; 10; 40; 71; 39
18,68,0.14663,0.26471,34; 18; 68; 75; 51; 32; 32; 61; 78; 27
55,74,0.11033,0.74324,44; 55; 74; 35; 14; 63; 18; 66; 68; 22
45,64,0.12567,0.70312,41; 45; 64; 40; 45; 17; 9; 9; 13; 37
38,77,0.13164,0.49351,9; 38; 77; 61; 37; 24; 57; 64; 68; 19
41,79,0.10372,0.51899,53; 41; 79; 57; 61; 31; 54; 64; 20; 76
11,42,0.15982,0.2619,6; 11; 42; 27; 57; 50; 85; 69; 28; 51
10,49,0.15514,0.20408,52; 10; 49; 14; 39; 25; 43; 27; 76; 68
30,72,0.13319,0.41667,73; 30; 72; 42; 59; 17; 9; 80; 76; 36
39,75,0.12644,0.52,36; 39; 75; 75; 85; 43; 19; 6; 15; 27
39,56,0.14068,0.69643,39; 39; 56; 32; 17; 16; 12; 80; 9; 33
16,82,0.13428,0.19512,12; 16; 82; 34; 6; 85; 33; 57; 40; 69
62,79,0.09416,0.78481,10; 62; 79; 21; 49; 14; 54; 64; 19; 35
17,66,0.14835,0.25758,26; 17; 66; 23; 81; 25; 36; 22; 17; 32
28,40,0.15318,0.7,77; 28; 40; 61; 69; 25; 8; 54; 21; 82
76,85,0.07783,0.89412,29; 76; 85; 69; 41; 71; 27; 68; 42; 28
59,80,0.09438,0.7375,10; 59; 80; 48; 84; 51; 56; 52; 83; 23
12,77,0.13802,0.15584,13; 12; 77; 9; 85; 37; 6; 48; 26; 17
34,81,0.12138,0.41975,42; 34; 81; 20; 16; 63; 22; 63; 19; 26
