ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
13,41,0.32363,0.31707,7; 13; 73; 23; 69; 64; 41; 73; 73; 78
42,72,0.55873,0.58333,55; 42; 44; 22; 17; 36; 72; 75; 9; 47
62,72,0.83385,0.86111,84; 62; 26; 45; 52; 44; 72; 26; 31; 43
5,9,0.3221,0.55556,20; 5; 81; 65; 82; 55; 9; 71; 81; 54
8,41,0.20658,0.19512,56; 8; 6; 73; 7; 73; 41; 31; 68; 73
17,21,0.77082,0.80952,58; 17; 73; 51; 11; 53; 21; 21; 66; 59
8,57,0.15079,0.14035,63; 8; 84; 30; 39; 24; 57; 6; 64; 16
25,32,0.73215,0.78125,20; 25; 7; 45; 48; 76; 32; 36; 30; 82
9,11,0.49169,0.81818,42; 9; 68; 7; 70; 63; 11; 29; 80; 31
17,21,0.78002,0.80952,23; 17; 55; 40; 6; 51; 21; 28; 36; 64
12,28,0.43586,0.42857,35; 12; 18; 8; 84; 63; 28; 34; 18; 41
26,41,0.62899,0.63415,55; 26; 10; 61; 77; 6; 41; 32; 38; 53
43,58,0.75587,0.74138,74; 43; 25; 43; 44; 65; 58; 11; 5; 8
20,32,0.61665,0.625,50; 20; 58; 68; 69; 64; 32; 62; 75; 54
17,57,0.28257,0.29825,76; 17; 27; 34; 48; 56; 57; 81; 49; 10
15,20,0.85917,0.75,62; 15; 15; 55; 30; 70; 20; 10; 78; 35
31,41,0.7807,0.7561,58; 31; 6; 36; 15; 58; 41; 51; 6; 12
41,50,0.84315,0.82,51; 41; 58; 78; 49; 84; 50; 36; 51; 18
13,21,0.66422,0.61905,60; 13; 76; 19; 54; 9; 21; 66; 62; 77
14,58,0.24412,0.24138,82; 14; 31; 70; 53; 69; 58; 40; 32; 17
11,21,0.53847,0.52381,73; 11; 31; 28; 37; 74; 21; 11; 41; 41
25,28,0.79143,0.89286,23; 25; 69; 74; 66; 39; 28; 10; 61; 77
7,9,0.38359,0.77778,78; 7; 68; 85; 48; 46; 9; 11; 77; 64
34,50,0.71687,0.68,83; 34; 59; 15; 27; 36; 50; 64; 71; 51
30,62,0.48006,0.48387,72; 30; 36; 24; 6; 82; 62; 63; 47; 30
5,68,0.08647,0.07353,29; 5; 64; 58; 69; 49; 68; 16; 12; 55
20,40,0.45457,0.5,20; 20; 27; 40; 70; 46; 40; 83; 68; 70
