ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
16,17,0.92944,0.94118,76; 16; 48; 6; 31; 49; 17; 24; 14; 63
10,17,0.60619,0.58824,17; 10; 81; 64; 19; 57; 17; 9; 66; 26
7,14,0.50872,0.5,84; 7; 20; 58; 78; 58; 14; 40; 85; 55
6,35,0.21541,0.17143,71; 6; 74; 30; 35; 81; 35; 5; 29; 23
9,20,0.44584,0.45,37; 9; 77; 22; 40; 54; 20; 73; 45; 55
13,35,0.49245,0.37143,53; 13; 23; 44; 17; 84; 35; 12; 79; 65
30,62,0.83784,0.48387,38; 30; 9; 18; 79; 11; 62; 10; 28; 13
62,72,0.82864,0.86111,28; 62; 62; 27; 50; 27; 72; 6; 36; 85
24,74,0.82891,0.32432,52; 24; 44; 9; 20; 73; 74; 17; 42; 59
42,56,0.83567,0.75,29; 42; 72; 60; 48; 7; 56; 64; 16; 83
19,35,0.65625,0.54286,38; 19; 53; 31; 63; 13; 35; 13; 67; 23
38,62,0.85381,0.6129,24; 38; 19; 33; 66; 20; 62; 7; 24; 61
42,72,0.79707,0.58333,44; 42; 64; 67; 81; 77; 72; 9; 38; 65
35,50,0.8572,0.7,23; 35; 27; 40; 46; 11; 50; 46; 83; 45
6,62,0.25492,0.09677,40; 6; 74; 14; 10; 17; 62; 35; 34; 13
45,48,0.81679,0.9375,84; 45; 20; 37; 41; 85; 48; 8; 50; 39
24,35,0.91471,0.68571,83; 24; 59; 49; 80; 28; 35; 8; 36; 39
26,74,0.85386,0.35135,75; 26; 5; 78; 47; 34; 74; 64; 75; 26
9,43,0.31703,0.2093,7; 9; 82; 10; 10; 69; 43; 6; 44; 45
14,43,0.53561,0.32558,79; 14; 85; 57; 15; 19; 43; 26; 64; 81
15,47,0.52219,0.31915,79; 15; 54; 76; 19; 74; 47; 73; 30; 67
6,7,0.8056,0.85714,36; 6; 37; 7; 74; 28; 7; 62; 73; 29
10,48,0.38822,0.20833,31; 10; 19; 39; 20; 84; 48; 28; 84; 75
7,20,0.37329,0.35,28; 7; 31; 19; 17; 19; 20; 64; 8; 66
25,56,0.7965,0.44643,32; 25; 52; 31; 67; 26; 56; 81; 41; 42
22,35,0.78696,0.62857,72; 22; 80; 17; 84; 63; 35; 83; 6; 62
5,7,0.70733,0.71429,7; 5; 82; 53; 76; 61; 7; 55; 9; 77
31,62,0.85576,0.5,58; 31; 7; 81; 77; 69; 62; 10; 73; 78
12,56,0.50683,0.21429,65; 12; 20; 20; 75; 17; 56; 64; 62; 84
41,62,0.80737,0.66129,68; 41; 46; 74; 84; 58; 62; 53; 18; 83
