ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
7,36,0.38601,0.19444,54; 7; 36; 85; 27; 7; 6; 44; 77; 20
26,50,0.42746,0.52,49; 26; 50; 62; 76; 6; 82; 47; 35; 56
28,58,0.44147,0.48276,8; 28; 58; 55; 7; 39; 57; 66; 78; 70
6,31,0.38497,0.19355,21; 6; 31; 34; 53; 12; 62; 58; 83; 36
8,17,0.43354,0.47059,14; 8; 17; 15; 76; 24; 8; 77; 66; 65
54,74,0.89595,0.72973,53; 54; 74; 67; 82; 5; 52; 73; 35; 29
50,75,0.88726,0.66667,44; 50; 75; 24; 18; 83; 44; 52; 36; 24
29,62,0.42465,0.46774,9; 29; 62; 79; 70; 32; 56; 66; 15; 83
6,32,0.38356,0.1875,7; 6; 32; 5; 8; 71; 44; 22; 56; 72
20,39,0.42273,0.51282,72; 20; 39; 23; 73; 26; 27; 55; 33; 80
6,32,0.38182,0.1875,34; 6; 32; 46; 47; 57; 26; 51; 40; 30
8,27,0.38251,0.2963,12; 8; 27; 42; 44; 55; 74; 81; 71; 12
11,58,0.32479,0.18966,10; 11; 58; 15; 21; 80; 7; 70; 24; 67
23,75,0.37006,0.30667,5; 23; 75; 60; 69; 54; 26; 74; 82; 32
20,42,0.42266,0.47619,18; 20; 42; 37; 41; 84; 73; 55; 74; 50
30,52,0.42401,0.57692,35; 30; 52; 56; 22; 28; 72; 17; 13; 27
22,67,0.36469,0.32836,57; 22; 67; 26; 24; 6; 34; 36; 40; 67
15,49,0.36799,0.30612,84; 15; 49; 70; 44; 45; 53; 78; 76; 15
22,67,0.34384,0.32836,79; 22; 67; 6; 28; 60; 68; 26; 85; 35
38,52,0.86597,0.73077,30; 38; 52; 49; 64; 41; 25; 48; 78; 35
12,36,0.38875,0.33333,41; 12; 36; 49; 80; 46; 45; 22; 18; 63
24,79,0.36252,0.3038,56; 24; 79; 56; 57; 60; 56; 41; 37; 70
26,55,0.43035,0.47273,6; 26; 55; 10; 8; 5; 30; 37; 53; 57
12,79,0.33036,0.1519,24; 12; 79; 40; 64; 83; 66; 79; 83; 21
24,33,0.88641,0.72727,37; 24; 33; 40; 34; 43; 65; 5; 51; 65
34,67,0.44212,0.50746,52; 34; 67; 37; 73; 71; 67; 68; 53; 25
12,63,0.34348,0.19048,28; 12; 63; 5; 73; 20; 33; 25; 34; 60
18,35,0.43444,0.51429,63; 18; 35; 19; 13; 74; 32; 70; 61; 21
22,43,0.45881,0.51163,73; 22; 43; 51; 41; 83; 50; 80; 32; 33
12,18,0.79388,0.66667,34; 12; 18; 83; 72; 43; 85; 43; 73; 79
9,59,0.35501,0.15254,28; 9; 59; 18; 16; 25; 78; 67; 61; 12
17,54,0.37337,0.31481,37; 17; 54; 30; 9; 20; 8; 12; 37; 61
21,41,0.43061,0.5122,75; 21; 41; 74; 38; 74; 75; 70; 71; 24
