ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
12,35,0.38009,0.34286,12; 19; 12; 16; 35; 9; 5; 10
51,71,0.71736,0.71831,51; 4; 8; 4; 71; 5; 3; 3
5,55,0.27952,0.09091,5; 28; 23; 8; 55; 9; 14; 8
36,50,0.72631,0.72,36; 9; 10; 7; 50; 14; 4; 9
12,23,0.53081,0.52174,12; 10; 4; 25; 23; 18; 19; 12
68,74,0.92142,0.91892,68; 9; 9; 9; 74; 3; 5; 5
23,55,0.44167,0.41818,23; 9; 22; 3; 55; 10; 3; 6
6,18,0.51628,0.33333,6; 22; 12; 27; 18; 15; 24; 14
6,67,0.25377,0.08955,6; 5; 21; 9; 67; 9; 9; 6
7,79,0.23486,0.08861,7; 17; 7; 26; 79; 4; 5; 5
13,44,0.34196,0.29545,13; 9; 14; 10; 44; 16; 6; 4
32,62,0.53085,0.51613,32; 20; 10; 5; 62; 10; 10; 6
6,23,0.48155,0.26087,6; 15; 14; 14; 23; 24; 21; 10
11,74,0.32511,0.14865,11; 8; 21; 16; 74; 4; 3; 4
31,69,0.46093,0.44928,31; 18; 15; 11; 69; 5; 3; 3
53,56,0.95122,0.94643,53; 9; 6; 3; 56; 11; 14; 3
25,40,0.62337,0.625,25; 24; 3; 10; 40; 6; 4; 15
48,78,0.62012,0.61538,48; 7; 12; 9; 78; 6; 6; 3
8,24,0.44327,0.33333,8; 30; 22; 25; 24; 19; 14; 13
31,49,0.64375,0.63265,31; 4; 21; 7; 49; 11; 8; 7
55,69,0.78453,0.7971,55; 11; 12; 11; 69; 6; 8; 6
39,62,0.63357,0.62903,39; 8; 3; 3; 62; 11; 9; 12
20,76,0.32538,0.26316,20; 23; 15; 9; 76; 5; 3; 3
20,21,0.90247,0.95238,20; 21; 3; 6; 21; 5; 9; 4
31,49,0.63977,0.63265,31; 21; 15; 16; 49; 13; 9; 16
5,58,0.28275,0.08621,5; 25; 8; 3; 58; 5; 5; 4
13,21,0.62719,0.61905,13; 14; 26; 12; 21; 8; 19; 19
34,41,0.83869,0.82927,34; 7; 5; 19; 41; 7; 15; 10
19,56,0.36691,0.33929,19; 11; 4; 11; 56; 8; 3; 7
26,42,0.63399,0.61905,26; 22; 12; 11; 42; 4; 7; 17
28,66,0.44365,0.42424,28; 17; 10; 18; 66; 10; 5; 4
21,50,0.43477,0.42,21; 4; 13; 20; 50; 13; 4; 8
11,75,0.25035,0.14667,11; 23; 21; 19; 75; 5; 4; 3
11,42,0.31915,0.2619,11; 24; 24; 15; 42; 16; 5; 16
32,61,0.53986,0.52459,32; 18; 18; 17; 61; 10; 7; 8
19,23,0.84316,0.82609,19; 24; 6; 11; 23; 3; 6; 7
22,85,0.3169,0.25882,22; 9; 19; 13; 85; 4; 3; 4
8,53,0.27605,0.15094,8; 28; 26; 28; 53; 9; 3; 10
10,12,0.77775,0.83333,10; 4; 26; 27; 12; 6; 10; 20
14,70,0.26868,0.2,14; 4; 22; 19; 70; 9; 7; 8
18,70,0.32023,0.25714,18; 23; 26; 15; 70; 9; 3; 7
11,48,0.30213,0.22917,11; 9; 20; 21; 48; 10; 4; 13
48,60,0.79594,0.8,48; 7; 7; 11; 60; 12; 5; 10
10,30,0.38114,0.33333,10; 26; 16; 25; 30; 8; 7; 8
40,77,0.52893,0.51948,40; 17; 5; 8; 77; 3; 7; 5
17,27,0.63376,0.62963,17; 13; 6; 17; 27; 22; 17; 13
28,45,0.63733,0.62222,28; 17; 21; 21; 45; 4; 5; 9
7,46,0.29386,0.15217,7; 10; 18; 30; 46; 16; 7; 6
5,34,0.38497,0.14706,5; 13; 22; 20; 34; 15; 15; 20
73,77,0.95639,0.94805,73; 8; 5; 7; 77; 4; 5; 4
28,82,0.3816,0.34146,28; 4; 14; 6; 82; 3; 3; 5
49,53,0.92539,0.92453,49; 7; 15; 14; 53; 7; 12; 8
13,29,0.46751,0.44828,13; 3; 19; 25; 29; 15; 6; 10
5,55,0.27651,0.09091,5; 21; 14; 22; 55; 12; 6; 7
8,27,0.38811,0.2963,8; 8; 22; 19; 27; 8; 7; 7
13,21,0.6203,0.61905,13; 28; 12; 28; 21; 3; 6; 4
22,49,0.46911,0.44898,22; 7; 13; 12; 49; 8; 6; 6
17,56,0.33057,0.30357,17; 5; 13; 4; 56; 12; 12; 14
36,50,0.71767,0.72,36; 3; 10; 15; 50; 15; 8; 6
45,49,0.92269,0.91837,45; 11; 8; 10; 49; 15; 15; 14
30,58,0.5268,0.51724,30; 11; 20; 15; 58; 5; 10; 8
6,26,0.39722,0.23077,6; 13; 17; 6; 26; 9; 6; 14
37,83,0.46647,0.44578,37; 6; 18; 7; 83; 3; 3; 5
66,72,0.93402,0.91667,66; 3; 5; 4; 72; 8; 3; 3
21,64,0.38318,0.32812,21; 11; 17; 22; 64; 9; 6; 10
