ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
10,14,0.37986,0.71429,66; 10; 14; 29; 61; 5; 47; 65; 18; 30
32,84,0.33922,0.38095,5; 32; 84; 30; 60; 6; 29; 10; 38; 68
7,82,0.08767,0.08537,26; 7; 82; 12; 71; 46; 80; 8; 49; 15
7,24,0.29789,0.29167,41; 7; 24; 57; 51; 35; 73; 6; 80; 26
10,61,0.1685,0.16393,34; 10; 61; 75; 48; 71; 15; 77; 47; 10
12,79,0.15785,0.1519,61; 12; 79; 58; 35; 81; 76; 52; 21; 24
53,75,0.36915,0.70667,64; 53; 75; 5; 85; 36; 56; 78; 44; 75
13,85,0.15878,0.15294,55; 13; 85; 24; 18; 30; 45; 10; 65; 12
8,54,0.14871,0.14815,48; 8; 54; 51; 14; 77; 81; 28; 74; 80
25,40,0.44438,0.625,37; 25; 40; 38; 57; 21; 69; 32; 32; 16
22,58,0.35753,0.37931,10; 22; 58; 83; 45; 69; 25; 30; 12; 85
6,65,0.09394,0.09231,45; 6; 65; 8; 25; 71; 8; 18; 33; 33
28,40,0.45378,0.7,49; 28; 40; 10; 5; 37; 12; 47; 73; 38
5,52,0.09796,0.09615,11; 5; 52; 43; 38; 37; 31; 45; 56; 63
6,37,0.1642,0.16216,17; 6; 37; 44; 30; 47; 85; 7; 11; 9
27,38,0.46192,0.71053,54; 27; 38; 22; 11; 84; 36; 79; 27; 28
36,74,0.38193,0.48649,40; 36; 74; 17; 60; 70; 9; 20; 28; 20
9,58,0.15892,0.15517,47; 9; 58; 39; 82; 67; 41; 77; 13; 76
50,56,0.42422,0.89286,66; 50; 56; 73; 72; 41; 7; 61; 71; 69
48,54,0.42063,0.88889,42; 48; 54; 43; 36; 14; 68; 30; 45; 42
9,58,0.15928,0.15517,71; 9; 58; 13; 19; 51; 12; 24; 81; 69
14,33,0.38006,0.42424,11; 14; 33; 82; 49; 17; 74; 70; 64; 27
10,25,0.3735,0.4,35; 10; 25; 19; 13; 21; 75; 39; 26; 16
39,44,0.4423,0.88636,53; 39; 44; 11; 29; 11; 27; 13; 40; 75
37,71,0.38326,0.52113,68; 37; 71; 46; 23; 46; 42; 12; 20; 53
7,81,0.08802,0.08642,84; 7; 81; 64; 18; 66; 8; 64; 36; 79
31,81,0.33959,0.38272,24; 31; 81; 28; 16; 41; 61; 80; 39; 32
22,52,0.39041,0.42308,27; 22; 52; 79; 71; 44; 62; 15; 8; 10
12,46,0.25854,0.26087,80; 12; 46; 80; 34; 69; 52; 82; 13; 76
58,65,0.40221,0.89231,63; 58; 65; 82; 32; 57; 66; 65; 41; 15
20,52,0.36004,0.38462,13; 20; 52; 49; 71; 85; 9; 55; 6; 13
18,68,0.26944,0.26471,67; 18; 68; 20; 12; 61; 59; 78; 26; 40
31,74,0.36119,0.41892,85; 31; 74; 18; 25; 76; 21; 72; 43; 77
5,25,0.19954,0.2,30; 5; 25; 57; 32; 20; 47; 46; 79; 25
5,25,0.20378,0.2,52; 5; 25; 62; 83; 37; 80; 25; 8; 61
28,78,0.34417,0.35897,20; 28; 78; 10; 29; 29; 83; 34; 13; 17
14,19,0.43155,0.73684,20; 14; 19; 27; 54; 31; 33; 17; 60; 62
35,71,0.39014,0.49296,17; 35; 71; 54; 53; 82; 45; 58; 7; 71
58,78,0.33376,0.74359,12; 58; 78; 76; 11; 22; 18; 41; 74; 75
63,85,0.34279,0.74118,67; 63; 85; 57; 54; 37; 22; 29; 49; 55
10,34,0.30033,0.29412,9; 10; 34; 38; 85; 32; 33; 31; 14; 81
7,27,0.25913,0.25926,7; 7; 27; 37; 70; 67; 57; 18; 44; 41
22,31,0.44893,0.70968,20; 22; 31; 56; 67; 49; 80; 43; 27; 58
41,65,0.39534,0.63077,50; 41; 65; 72; 60; 17; 78; 9; 84; 46
76,85,0.34495,0.89412,30; 76; 85; 61; 23; 35; 12; 5; 73; 25
5,25,0.19852,0.2,15; 5; 25; 11; 52; 44; 16; 44; 33; 76
34,85,0.34092,0.4,41; 34; 85; 21; 27; 60; 18; 19; 20; 32
31,40,0.44148,0.775,45; 31; 40; 17; 37; 65; 12; 44; 46; 31
19,72,0.26499,0.26389,18; 19; 72; 80; 62; 84; 27; 23; 67; 78
11,69,0.16422,0.15942,47; 11; 69; 5; 10; 18; 50; 72; 25; 27
53,84,0.37076,0.63095,27; 53; 84; 60; 75; 9; 13; 69; 33; 16
10,25,0.36892,0.4,20; 10; 25; 53; 76; 36; 51; 66; 7; 30
17,24,0.42371,0.70833,31; 17; 24; 30; 84; 85; 7; 49; 51; 42
12,17,0.41063,0.70588,55; 12; 17; 65; 18; 45; 51; 43; 28; 73
15,42,0.35165,0.35714,84; 15; 42; 8; 13; 70; 42; 81; 55; 48
23,78,0.2951,0.29487,69; 23; 78; 18; 75; 49; 20; 64; 52; 21
27,43,0.4462,0.62791,15; 27; 43; 66; 19; 56; 62; 76; 78; 49
13,31,0.37827,0.41935,71; 13; 31; 44; 12; 43; 25; 26; 79; 16
18,68,0.26771,0.26471,78; 18; 68; 6; 68; 39; 49; 35; 37; 9
55,74,0.38119,0.74324,54; 55; 74; 20; 17; 67; 68; 12; 30; 31
45,64,0.39072,0.70312,12; 45; 64; 8; 43; 5; 36; 85; 21; 63
38,77,0.36973,0.49351,46; 38; 77; 8; 5; 41; 81; 18; 25; 6
41,79,0.37199,0.51899,14; 41; 79; 61; 54; 27; 85; 35; 21; 78
