ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
8,81,0.13723,0.09877,3; 3; 8; 81; 4; 6; 16; 29
11,13,0.33274,0.84615,11; 33; 11; 13; 15; 29; 32; 5
10,36,0.34941,0.27778,3; 18; 10; 36; 13; 4; 28; 13
6,17,0.25832,0.35294,10; 36; 6; 17; 7; 22; 12; 24
20,50,0.40802,0.4,11; 4; 20; 50; 5; 17; 4; 18
24,46,0.59648,0.52174,3; 7; 24; 46; 25; 25; 8; 11
7,13,0.20896,0.53846,11; 26; 7; 13; 31; 18; 23; 22
7,8,0.17632,0.875,12; 33; 7; 8; 32; 13; 23; 13
16,56,0.24227,0.28571,12; 10; 16; 56; 32; 3; 8; 25
7,10,0.23938,0.7,32; 39; 7; 10; 7; 5; 25; 3
10,17,0.36043,0.58824,22; 24; 10; 17; 28; 25; 27; 10
20,36,0.67644,0.55556,21; 18; 20; 36; 29; 20; 9; 16
6,13,0.19337,0.46154,21; 27; 6; 13; 25; 16; 28; 12
43,46,0.82392,0.93478,4; 4; 43; 46; 4; 28; 22; 22
19,31,0.74808,0.6129,3; 21; 19; 31; 31; 13; 25; 21
7,83,0.11667,0.08434,4; 4; 7; 83; 31; 12; 14; 10
7,83,0.11313,0.08434,3; 3; 7; 83; 28; 26; 6; 28
23,31,0.9288,0.74194,12; 10; 23; 31; 4; 30; 9; 23
19,46,0.44058,0.41304,14; 9; 19; 46; 28; 31; 8; 17
11,56,0.19029,0.19643,7; 7; 11; 56; 21; 19; 8; 17
5,83,0.08649,0.06024,4; 3; 5; 83; 3; 8; 15; 3
9,72,0.12324,0.125,4; 4; 9; 72; 12; 29; 29; 14
25,46,0.6074,0.54348,13; 7; 25; 46; 11; 10; 32; 7
5,8,0.18477,0.625,6; 33; 5; 8; 12; 27; 28; 22
5,8,0.16246,0.625,29; 10; 5; 8; 7; 24; 29; 13
18,36,0.70664,0.5,22; 12; 18; 36; 32; 3; 14; 32
5,13,0.21313,0.38462,6; 27; 5; 13; 8; 29; 21; 30
7,10,0.18541,0.7,12; 12; 7; 10; 26; 14; 24; 23
15,36,0.53614,0.41667,12; 3; 15; 36; 26; 14; 17; 28
6,56,0.12869,0.10714,16; 3; 6; 56; 21; 21; 14; 21
19,56,0.31657,0.33929,7; 8; 19; 56; 15; 21; 21; 29
19,36,0.64867,0.52778,5; 17; 19; 36; 6; 29; 9; 7
5,8,0.16894,0.625,35; 23; 5; 8; 16; 3; 21; 9
21,25,0.88627,0.84,22; 7; 21; 25; 9; 30; 24; 11
5,84,0.09879,0.05952,4; 3; 5; 84; 19; 15; 27; 24
6,83,0.10738,0.07229,3; 4; 6; 83; 20; 21; 11; 6
8,13,0.24913,0.61538,25; 38; 8; 13; 5; 17; 29; 24
7,81,0.10476,0.08642,5; 5; 7; 81; 26; 13; 28; 30
8,50,0.17813,0.16,6; 11; 8; 50; 4; 25; 28; 22
13,17,0.47055,0.76471,20; 4; 13; 17; 9; 9; 12; 32
18,56,0.30697,0.32143,8; 10; 18; 56; 25; 26; 11; 31
7,83,0.11816,0.08434,4; 3; 7; 83; 4; 29; 27; 21
20,31,0.8283,0.64516,7; 10; 20; 31; 15; 6; 27; 16
33,42,0.83872,0.78571,8; 7; 33; 42; 22; 10; 23; 26
8,56,0.14845,0.14286,7; 15; 8; 56; 27; 11; 7; 32
5,84,0.1171,0.05952,3; 4; 5; 84; 26; 22; 12; 13
7,81,0.10408,0.08642,5; 5; 7; 81; 23; 7; 21; 13
6,84,0.12071,0.07143,3; 4; 6; 84; 16; 22; 22; 30
24,56,0.42657,0.42857,6; 7; 24; 56; 5; 8; 11; 25
10,17,0.37278,0.58824,3; 8; 10; 17; 6; 4; 17; 28
17,72,0.22087,0.23611,3; 4; 17; 72; 4; 13; 31; 27
8,10,0.24507,0.8,25; 21; 8; 10; 4; 32; 31; 19
31,56,0.59228,0.55357,4; 5; 31; 56; 9; 12; 19; 3
6,83,0.09865,0.07229,3; 4; 6; 83; 31; 13; 19; 15
28,50,0.54588,0.56,4; 8; 28; 50; 21; 28; 22; 7
18,56,0.29326,0.32143,11; 11; 18; 56; 9; 8; 23; 29
11,31,0.40791,0.35484,26; 15; 11; 31; 10; 27; 17; 23
12,13,0.34107,0.92308,34; 18; 12; 13; 25; 15; 14; 5
5,84,0.09793,0.05952,3; 3; 5; 84; 10; 16; 9; 32
6,84,0.12037,0.07143,3; 4; 6; 84; 24; 5; 19; 30
6,84,0.11811,0.07143,4; 4; 6; 84; 22; 29; 4; 9
14,46,0.33401,0.30435,5; 7; 14; 46; 13; 23; 10; 8
26,56,0.43971,0.46429,4; 5; 26; 56; 20; 5; 21; 24
34,46,0.75357,0.73913,6; 6; 34; 46; 10; 7; 8; 27
6,81,0.08135,0.07407,5; 4; 6; 81; 14; 9; 16; 12
36,46,0.76406,0.78261,4; 4; 36; 46; 30; 12; 20; 12
6,36,0.20852,0.16667,28; 17; 6; 36; 8; 12; 15; 28
11,31,0.42757,0.35484,3; 28; 11; 31; 10; 20; 16; 20
8,81,0.12979,0.09877,3; 4; 8; 81; 30; 23; 19; 5
10,72,0.13336,0.13889,3; 6; 10; 72; 32; 19; 16; 3
22,31,0.90895,0.70968,12; 3; 22; 31; 3; 12; 30; 15
12,72,0.15233,0.16667,3; 7; 12; 72; 15; 9; 28; 31
31,46,0.70869,0.67391,6; 3; 31; 46; 26; 20; 8; 20
19,46,0.45936,0.41304,12; 13; 19; 46; 28; 28; 26; 8
7,83,0.13428,0.08434,4; 3; 7; 83; 7; 22; 18; 19
6,72,0.08357,0.08333,7; 7; 6; 72; 10; 4; 5; 28
23,46,0.54162,0.5,9; 14; 23; 46; 8; 13; 25; 32
6,8,0.17721,0.75,12; 22; 6; 8; 6; 15; 26; 30
21,50,0.47111,0.42,11; 9; 21; 50; 5; 20; 21; 19
13,56,0.20912,0.23214,14; 11; 13; 56; 22; 28; 25; 20
24,42,0.62541,0.57143,12; 16; 24; 42; 31; 19; 8; 20
6,36,0.23784,0.16667,18; 27; 6; 36; 21; 5; 19; 31
11,13,0.33363,0.84615,7; 13; 11; 13; 14; 8; 3; 25
16,72,0.20296,0.22222,3; 4; 16; 72; 31; 9; 29; 14
5,25,0.23994,0.2,3; 3; 5; 25; 3; 20; 6; 26
5,83,0.10258,0.06024,4; 3; 5; 83; 13; 8; 15; 18
15,17,0.47114,0.88235,30; 16; 15; 17; 4; 25; 24; 20
9,31,0.49401,0.29032,16; 20; 9; 31; 9; 11; 28; 9
12,46,0.27032,0.26087,13; 15; 12; 46; 16; 18; 15; 3
13,17,0.41469,0.76471,28; 10; 13; 17; 7; 3; 7; 9
28,36,0.92308,0.77778,7; 15; 28; 36; 8; 25; 7; 18
7,81,0.10896,0.08642,4; 3; 7; 81; 10; 14; 7; 13
8,36,0.28524,0.22222,20; 8; 8; 36; 9; 12; 24; 6
14,25,0.57558,0.56,14; 7; 14; 25; 20; 12; 8; 32
8,81,0.12729,0.09877,3; 4; 8; 81; 7; 3; 4; 3
35,36,0.90338,0.97222,3; 4; 35; 36; 14; 18; 29; 18
5,13,0.16973,0.38462,13; 26; 5; 13; 4; 20; 20; 17
9,10,0.24786,0.9,33; 38; 9; 10; 9; 14; 32; 22
12,56,0.20058,0.21429,4; 7; 12; 56; 3; 28; 15; 30
7,8,0.14599,0.875,31; 14; 7; 8; 9; 32; 10; 26
5,84,0.09946,0.05952,3; 3; 5; 84; 12; 24; 8; 8
9,13,0.31091,0.69231,9; 27; 9; 13; 27; 6; 31; 22
20,50,0.43048,0.4,12; 10; 20; 50; 24; 24; 8; 4
27,46,0.61922,0.58696,9; 11; 27; 46; 19; 19; 22; 7
9,56,0.16165,0.16071,6; 15; 9; 56; 22; 9; 32; 3
17,25,0.72338,0.68,10; 11; 17; 25; 21; 10; 11; 10
5,10,0.16923,0.5,4; 4; 5; 10; 3; 21; 5; 30
6,84,0.09763,0.07143,3; 3; 6; 84; 4; 24; 4; 18
15,56,0.25797,0.26786,8; 12; 15; 56; 6; 13; 31; 32
7,83,0.1083,0.08434,3; 3; 7; 83; 5; 20; 20; 20
30,56,0.5786,0.53571,4; 5; 30; 56; 5; 11; 10; 7
34,42,0.83176,0.80952,11; 3; 34; 42; 29; 31; 17; 20
13,50,0.27869,0.26,8; 14; 13; 50; 5; 19; 29; 27
9,81,0.13936,0.11111,4; 4; 9; 81; 23; 12; 9; 28
15,75,0.19988,0.2,4; 4; 15; 75; 28; 29; 21; 15
18,36,0.6526,0.5,16; 18; 18; 36; 3; 15; 20; 5
32,46,0.73195,0.69565,8; 8; 32; 46; 29; 13; 22; 6
11,13,0.32679,0.84615,20; 25; 11; 13; 31; 18; 19; 3
16,72,0.21505,0.22222,4; 5; 16; 72; 6; 14; 8; 28
39,42,0.8581,0.92857,4; 3; 39; 42; 9; 14; 7; 11
8,81,0.13147,0.09877,3; 3; 8; 81; 8; 14; 19; 8
20,42,0.62985,0.47619,11; 3; 20; 42; 4; 18; 28; 3
7,8,0.18087,0.875,8; 4; 7; 8; 20; 7; 18; 14
7,13,0.26909,0.53846,5; 9; 7; 13; 4; 23; 6; 17
6,83,0.10528,0.07229,3; 4; 6; 83; 17; 10; 17; 27
10,13,0.30012,0.76923,11; 16; 10; 13; 18; 20; 26; 25
5,75,0.1079,0.06667,3; 7; 5; 75; 23; 32; 10; 13
6,84,0.13167,0.07143,4; 3; 6; 84; 8; 5; 17; 5
7,42,0.20565,0.16667,21; 22; 7; 42; 30; 20; 17; 3
5,84,0.10674,0.05952,3; 3; 5; 84; 3; 3; 11; 26
21,36,0.76452,0.58333,12; 3; 21; 36; 13; 21; 19; 5
18,36,0.64193,0.5,14; 17; 18; 36; 6; 8; 31; 11
24,25,0.96319,0.96,16; 15; 24; 25; 21; 14; 6; 31
6,10,0.19089,0.6,32; 33; 6; 10; 8; 28; 6; 7
5,83,0.10826,0.06024,4; 4; 5; 83; 15; 7; 29; 12
7,17,0.24825,0.41176,34; 8; 7; 17; 22; 8; 11; 12
8,13,0.27602,0.61538,31; 6; 8; 13; 8; 26; 28; 6
7,83,0.12734,0.08434,4; 4; 7; 83; 10; 10; 26; 29
5,84,0.09785,0.05952,4; 3; 5; 84; 25; 32; 6; 26
6,8,0.18522,0.75,29; 18; 6; 8; 7; 10; 31; 16
12,17,0.44809,0.70588,23; 10; 12; 17; 22; 9; 18; 13
6,25,0.29834,0.24,3; 32; 6; 25; 4; 24; 20; 12
6,81,0.10122,0.07407,3; 5; 6; 81; 13; 29; 15; 7
6,84,0.11319,0.07143,4; 3; 6; 84; 10; 14; 4; 27
30,31,0.93689,0.96774,12; 17; 30; 31; 30; 18; 20; 16
5,84,0.10234,0.05952,3; 4; 5; 84; 7; 3; 15; 21
10,75,0.14096,0.13333,3; 4; 10; 75; 8; 31; 13; 29
6,42,0.16059,0.14286,19; 3; 6; 42; 23; 32; 27; 9
10,75,0.1312,0.13333,3; 5; 10; 75; 15; 17; 9; 15
15,72,0.19042,0.20833,4; 5; 15; 72; 21; 27; 20; 12
6,8,0.19273,0.75,7; 5; 6; 8; 26; 29; 4; 12
11,72,0.14424,0.15278,3; 7; 11; 72; 23; 9; 28; 11
9,75,0.11727,0.12,7; 3; 9; 75; 32; 10; 18; 6
7,31,0.24934,0.22581,16; 30; 7; 31; 28; 7; 8; 32
