ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
35,36,0.91885,0.97222,11; 35; 36; 66; 29; 64; 55; 48; 53; 27
7,9,0.75592,0.77778,67; 7; 9; 48; 10; 47; 8; 31; 28; 71
35,77,0.42479,0.45455,14; 35; 77; 82; 9; 38; 84; 81; 55; 78
41,43,0.94104,0.95349,49; 41; 43; 55; 31; 43; 55; 23; 64; 18
7,12,0.64849,0.58333,13; 7; 12; 16; 11; 11; 72; 7; 71; 60
13,19,0.67426,0.68421,75; 13; 19; 35; 84; 81; 13; 80; 41; 33
56,58,0.92,0.96552,8; 56; 58; 65; 63; 66; 76; 21; 23; 11
36,43,0.82369,0.83721,33; 36; 43; 70; 44; 35; 85; 54; 17; 26
5,6,0.76123,0.83333,49; 5; 6; 85; 33; 14; 68; 48; 69; 28
27,42,0.64892,0.64286,16; 27; 42; 73; 7; 64; 81; 73; 51; 82
6,12,0.55958,0.5,41; 6; 12; 8; 8; 26; 59; 24; 68; 77
5,19,0.47078,0.26316,41; 5; 19; 6; 7; 36; 33; 58; 47; 16
53,72,0.70691,0.73611,12; 53; 72; 39; 73; 13; 12; 40; 64; 54
5,19,0.45629,0.26316,35; 5; 19; 31; 37; 5; 68; 45; 28; 20
7,12,0.63988,0.58333,85; 7; 12; 59; 5; 45; 15; 17; 49; 54
17,19,0.82286,0.89474,7; 17; 19; 12; 55; 66; 75; 35; 11; 84
20,23,0.7941,0.86957,75; 20; 23; 14; 85; 59; 13; 38; 75; 60
11,12,0.84429,0.91667,10; 11; 12; 78; 81; 29; 34; 67; 10; 38
8,12,0.68722,0.66667,19; 8; 12; 44; 41; 50; 64; 50; 24; 18
20,58,0.31009,0.34483,34; 20; 58; 75; 60; 73; 8; 24; 30; 80
17,19,0.81428,0.89474,42; 17; 19; 64; 52; 31; 63; 43; 60; 83
7,43,0.19722,0.16279,58; 7; 43; 81; 28; 43; 31; 16; 55; 65
5,15,0.57732,0.33333,57; 5; 15; 81; 75; 34; 30; 44; 6; 32
15,31,0.48683,0.48387,79; 15; 31; 18; 43; 33; 9; 42; 77; 29
6,24,0.3971,0.25,77; 6; 24; 19; 61; 58; 33; 68; 56; 66
21,36,0.5797,0.58333,73; 21; 36; 74; 30; 84; 48; 73; 16; 29
8,15,0.59554,0.53333,30; 8; 15; 57; 75; 78; 43; 54; 47; 56
5,6,0.75796,0.83333,73; 5; 6; 53; 81; 54; 36; 49; 29; 57
19,42,0.43046,0.45238,12; 19; 42; 71; 38; 57; 34; 42; 79; 30
7,19,0.52181,0.36842,34; 7; 19; 23; 37; 75; 30; 5; 25; 64
