ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
48,52,0.88275,0.92308,48; 15; 3; 4; 52; 4; 11; 12
7,71,0.16038,0.09859,7; 6; 18; 24; 71; 4; 6; 6
5,51,0.18983,0.09804,5; 7; 23; 10; 51; 5; 9; 6
49,75,0.66706,0.65333,49; 15; 6; 7; 75; 5; 3; 7
71,76,0.9203,0.93421,71; 9; 6; 4; 76; 4; 7; 7
34,42,0.83839,0.80952,34; 8; 7; 19; 42; 10; 8; 6
22,34,0.58374,0.64706,22; 9; 3; 13; 34; 3; 11; 14
59,80,0.74208,0.7375,59; 5; 11; 9; 80; 3; 5; 3
57,61,0.85747,0.93443,57; 12; 6; 11; 61; 10; 7; 3
60,74,0.81538,0.81081,60; 8; 7; 9; 74; 7; 8; 7
5,48,0.18485,0.10417,5; 11; 23; 6; 48; 7; 14; 16
57,81,0.71554,0.7037,57; 13; 6; 9; 81; 3; 5; 3
25,64,0.37849,0.39062,25; 14; 15; 9; 64; 10; 6; 6
56,60,0.87953,0.93333,56; 4; 8; 10; 60; 12; 7; 3
23,25,0.81145,0.92,23; 25; 11; 23; 25; 15; 8; 18
51,70,0.806,0.72857,51; 11; 8; 3; 70; 9; 8; 7
54,74,0.77612,0.72973,54; 10; 13; 13; 74; 6; 8; 3
23,37,0.62873,0.62162,23; 16; 8; 5; 37; 17; 17; 18
76,81,0.93148,0.93827,76; 7; 5; 4; 81; 3; 5; 4
16,41,0.41853,0.39024,16; 18; 9; 18; 41; 15; 3; 7
16,49,0.31726,0.32653,16; 22; 25; 19; 49; 3; 10; 9
7,72,0.17805,0.09722,7; 26; 20; 6; 72; 3; 4; 7
7,44,0.20074,0.15909,7; 22; 6; 16; 44; 5; 5; 5
52,72,0.78808,0.72222,52; 15; 14; 6; 72; 3; 6; 5
74,80,0.898,0.925,74; 7; 6; 5; 80; 3; 6; 4
47,50,0.88602,0.94,47; 6; 7; 6; 50; 15; 12; 3
5,31,0.21446,0.16129,5; 30; 27; 14; 31; 20; 17; 6
51,79,0.67944,0.64557,51; 7; 11; 14; 79; 4; 4; 6
8,79,0.17081,0.10127,8; 6; 29; 28; 79; 3; 6; 3
28,64,0.44844,0.4375,28; 8; 21; 13; 64; 5; 3; 10
42,60,0.74102,0.7,42; 16; 17; 5; 60; 12; 3; 5
11,80,0.17359,0.1375,11; 5; 19; 3; 80; 3; 3; 4
