ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
11,50,0.21474,0.22,20; 11; 50; 11; 77; 19; 10; 30; 10; 46
6,7,0.82631,0.85714,35; 6; 7; 48; 16; 22; 49; 46; 69; 57
14,37,0.38281,0.37838,60; 14; 37; 21; 41; 8; 24; 76; 39; 81
6,14,0.45118,0.42857,33; 6; 14; 72; 47; 59; 82; 57; 65; 41
5,7,0.71458,0.71429,30; 5; 7; 75; 39; 5; 6; 8; 18; 71
28,35,0.77667,0.8,82; 28; 35; 79; 17; 78; 18; 84; 74; 34
33,56,0.57937,0.58929,61; 33; 56; 37; 42; 23; 55; 79; 22; 32
7,20,0.37382,0.35,40; 7; 20; 76; 52; 75; 36; 51; 29; 49
34,62,0.52298,0.54839,35; 34; 62; 82; 27; 58; 68; 32; 56; 82
45,72,0.61919,0.625,53; 45; 72; 56; 29; 79; 21; 65; 9; 79
24,56,0.39212,0.42857,25; 24; 56; 53; 20; 63; 76; 83; 67; 55
72,81,0.88595,0.88889,30; 72; 81; 58; 15; 66; 41; 44; 35; 62
18,30,0.59374,0.6,13; 18; 30; 9; 12; 16; 83; 42; 63; 74
10,14,0.74375,0.71429,59; 10; 14; 79; 74; 45; 69; 36; 76; 67
66,74,0.88767,0.89189,84; 66; 74; 41; 74; 78; 57; 48; 46; 36
56,62,0.88631,0.90323,60; 56; 62; 10; 26; 72; 31; 70; 59; 12
9,17,0.53001,0.52941,56; 9; 17; 29; 20; 11; 23; 82; 59; 31
6,7,0.85551,0.85714,16; 6; 7; 64; 25; 62; 15; 27; 74; 19
28,30,0.93533,0.93333,70; 28; 30; 42; 34; 30; 31; 74; 76; 55
45,56,0.77762,0.80357,59; 45; 56; 58; 49; 71; 39; 17; 45; 20
33,62,0.50346,0.53226,63; 33; 62; 63; 68; 15; 81; 7; 48; 14
29,48,0.58725,0.60417,66; 29; 48; 58; 8; 79; 80; 71; 59; 71
14,48,0.27982,0.29167,40; 14; 48; 10; 61; 61; 23; 48; 75; 13
12,14,0.86846,0.85714,6; 12; 14; 71; 49; 29; 46; 13; 24; 19
6,30,0.21576,0.2,46; 6; 30; 62; 45; 48; 15; 16; 72; 14
33,62,0.50258,0.53226,19; 33; 62; 23; 18; 28; 26; 49; 33; 76
22,72,0.30086,0.30556,6; 22; 72; 47; 26; 9; 28; 65; 80; 11
51,72,0.71504,0.70833,47; 51; 72; 34; 51; 53; 17; 22; 78; 47
10,48,0.20948,0.20833,56; 10; 48; 56; 59; 84; 60; 54; 5; 82
5,14,0.38967,0.35714,53; 5; 14; 33; 60; 79; 26; 71; 16; 34
5,50,0.12462,0.1,84; 5; 50; 83; 84; 72; 52; 68; 52; 38
33,62,0.51741,0.53226,22; 33; 62; 37; 45; 9; 48; 76; 41; 71
53,74,0.70749,0.71622,41; 53; 74; 36; 71; 8; 63; 14; 45; 8
33,62,0.50521,0.53226,48; 33; 62; 35; 35; 11; 61; 41; 56; 33
5,14,0.40664,0.35714,66; 5; 14; 54; 75; 31; 31; 50; 74; 17
9,17,0.51437,0.52941,48; 9; 17; 5; 13; 81; 12; 50; 32; 40
37,50,0.73763,0.74,17; 37; 50; 78; 19; 31; 17; 35; 79; 31
11,35,0.31207,0.31429,32; 11; 35; 69; 19; 18; 54; 59; 19; 85
21,50,0.40924,0.42,37; 21; 50; 13; 34; 18; 76; 19; 7; 73
17,62,0.25184,0.27419,30; 17; 62; 38; 43; 65; 42; 54; 28; 85
10,35,0.27959,0.28571,52; 10; 35; 45; 62; 67; 75; 20; 6; 25
30,35,0.85709,0.85714,14; 30; 35; 54; 8; 26; 30; 23; 14; 71
31,47,0.66177,0.65957,68; 31; 47; 79; 37; 71; 6; 73; 40; 29
