ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
53,72,0.7999,0.73611,4; 12; 15; 53; 8; 7; 4; 72
35,57,0.80639,0.61404,11; 17; 20; 35; 9; 10; 9; 57
6,9,0.66309,0.66667,29; 7; 4; 6; 28; 20; 3; 9
8,32,0.80613,0.25,19; 3; 13; 8; 15; 19; 21; 32
39,41,0.86432,0.95122,13; 3; 11; 39; 12; 15; 4; 41
8,9,0.89236,0.88889,3; 21; 22; 8; 19; 22; 16; 9
64,68,0.69162,0.94118,9; 10; 10; 64; 8; 3; 5; 68
19,40,0.76326,0.475,15; 24; 12; 19; 13; 5; 6; 40
34,62,0.7456,0.54839,5; 7; 18; 34; 6; 12; 11; 62
8,45,0.83646,0.17778,15; 16; 28; 8; 5; 8; 7; 45
18,28,0.7251,0.64286,9; 22; 9; 18; 23; 19; 21; 28
39,57,0.80857,0.68421,13; 19; 16; 39; 5; 4; 9; 57
26,28,0.84748,0.92857,13; 8; 14; 26; 7; 16; 11; 28
8,9,0.8937,0.88889,30; 28; 20; 8; 27; 18; 14; 9
46,58,0.76464,0.7931,11; 15; 7; 46; 8; 5; 7; 58
5,9,0.56305,0.55556,10; 23; 24; 5; 21; 18; 6; 9
18,45,0.6769,0.4,26; 19; 19; 18; 15; 8; 15; 45
7,11,0.6427,0.63636,3; 19; 22; 7; 20; 7; 3; 11
12,32,0.78779,0.375,28; 17; 27; 12; 8; 12; 5; 32
14,21,0.8442,0.66667,28; 19; 26; 14; 3; 14; 22; 21
8,9,0.84314,0.88889,19; 9; 16; 8; 26; 5; 24; 9
19,20,0.87372,0.95,21; 9; 9; 19; 11; 4; 18; 20
19,62,0.69536,0.30645,11; 26; 16; 19; 12; 8; 6; 62
10,40,0.89238,0.25,15; 18; 13; 10; 18; 16; 16; 40
24,41,0.80993,0.58537,19; 21; 16; 24; 16; 15; 12; 41
40,62,0.67532,0.64516,14; 13; 4; 40; 7; 3; 9; 62
10,11,0.90264,0.90909,4; 9; 8; 10; 7; 15; 9; 11
5,11,0.47585,0.45455,18; 22; 9; 5; 20; 27; 17; 11
11,28,0.84811,0.39286,7; 5; 23; 11; 9; 17; 18; 28
39,62,0.76616,0.62903,3; 4; 13; 39; 5; 9; 4; 62
6,41,0.61861,0.14634,26; 9; 9; 6; 19; 15; 4; 41
38,57,0.69279,0.66667,5; 20; 11; 38; 11; 5; 8; 57
47,52,0.76644,0.90385,6; 10; 5; 47; 8; 9; 8; 52
26,40,0.61199,0.65,8; 18; 13; 26; 9; 16; 13; 40
50,52,0.75792,0.96154,9; 15; 12; 50; 11; 6; 7; 52
28,58,0.81395,0.48276,13; 12; 19; 28; 8; 13; 8; 58
9,62,0.84324,0.14516,4; 13; 14; 9; 8; 8; 7; 62
29,32,0.78415,0.90625,18; 9; 17; 29; 18; 10; 9; 32
39,58,0.7734,0.67241,13; 19; 4; 39; 5; 6; 5; 58
48,57,0.74343,0.84211,9; 6; 13; 48; 5; 9; 9; 57
16,20,0.80174,0.8,6; 25; 23; 16; 7; 20; 18; 20
13,45,0.68378,0.28889,8; 7; 27; 13; 7; 16; 12; 45
24,28,0.83331,0.85714,7; 3; 5; 24; 4; 6; 20; 28
37,72,0.69565,0.51389,6; 12; 19; 37; 8; 5; 6; 72
15,45,0.68748,0.33333,22; 21; 24; 15; 11; 8; 6; 45
25,32,0.79987,0.78125,21; 9; 19; 25; 9; 21; 9; 32
28,40,0.72389,0.7,9; 9; 19; 28; 11; 8; 15; 40
