ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
27,36,0.75884,0.75,5; 15; 9; 27; 8; 13; 9; 36
27,84,0.62184,0.32143,7; 5; 17; 27; 4; 4; 4; 84
7,36,0.22959,0.19444,4; 6; 11; 7; 11; 11; 17; 36
18,46,0.40751,0.3913,3; 3; 5; 18; 7; 5; 6; 46
9,42,0.23789,0.21429,26; 5; 6; 9; 13; 11; 14; 42
51,75,0.85221,0.68,7; 15; 11; 51; 5; 4; 5; 75
72,81,0.70917,0.88889,8; 8; 8; 72; 3; 4; 3; 81
6,8,0.76971,0.75,14; 20; 8; 6; 6; 17; 21; 8
26,46,0.58501,0.56522,13; 6; 17; 26; 17; 7; 3; 46
10,56,0.23134,0.17857,18; 26; 20; 10; 13; 4; 13; 56
18,72,0.37736,0.25,25; 15; 5; 18; 6; 5; 3; 72
5,13,0.3901,0.38462,11; 3; 19; 5; 4; 18; 15; 13
14,46,0.34698,0.30435,11; 5; 8; 14; 8; 4; 12; 46
12,36,0.35133,0.33333,19; 11; 20; 12; 3; 14; 20; 36
39,84,0.72338,0.46429,8; 9; 6; 39; 3; 3; 4; 84
21,42,0.4912,0.5,10; 3; 11; 21; 12; 16; 6; 42
5,10,0.56545,0.5,22; 23; 6; 5; 19; 19; 11; 10
40,46,0.88117,0.86957,18; 17; 6; 40; 13; 11; 13; 46
41,81,0.7601,0.50617,18; 17; 3; 41; 3; 5; 5; 81
24,81,0.5548,0.2963,15; 6; 22; 24; 3; 5; 4; 81
16,50,0.35868,0.32,23; 24; 9; 16; 13; 8; 13; 50
7,8,0.79186,0.875,12; 14; 5; 7; 3; 26; 21; 8
66,84,0.74348,0.78571,3; 5; 6; 66; 4; 4; 4; 84
16,17,0.87475,0.94118,8; 18; 22; 16; 24; 5; 13; 17
8,17,0.46238,0.47059,14; 29; 3; 8; 27; 9; 23; 17
52,81,0.86596,0.64198,11; 5; 8; 52; 4; 4; 5; 81
7,81,0.19444,0.08642,28; 6; 6; 7; 3; 4; 4; 81
23,42,0.56287,0.54762,11; 4; 22; 23; 16; 14; 11; 42
42,46,0.89282,0.91304,16; 11; 17; 42; 16; 15; 17; 46
14,25,0.55878,0.56,28; 5; 27; 14; 19; 10; 7; 25
6,42,0.14038,0.14286,7; 11; 21; 6; 15; 6; 16; 42
7,8,0.77858,0.875,25; 19; 15; 7; 22; 15; 17; 8
23,25,0.90149,0.92,10; 16; 4; 23; 5; 23; 24; 25
9,17,0.50617,0.52941,13; 6; 24; 9; 22; 23; 21; 17
26,36,0.7156,0.72222,5; 3; 10; 26; 16; 18; 17; 36
48,56,0.88426,0.85714,13; 16; 14; 48; 9; 4; 12; 56
14,50,0.34603,0.28,9; 13; 18; 14; 12; 4; 5; 50
10,46,0.25672,0.21739,21; 18; 5; 10; 14; 9; 8; 46
17,56,0.39347,0.30357,10; 15; 27; 17; 8; 8; 11; 56
39,72,0.74231,0.54167,8; 8; 10; 39; 4; 8; 4; 72
6,17,0.34247,0.35294,5; 20; 23; 6; 21; 18; 19; 17
