ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
38,81,0.45432,0.46914,19; 12; 12; 38; 4; 5; 3; 81
55,63,0.88406,0.87302,5; 14; 7; 55; 5; 6; 8; 63
25,52,0.45552,0.48077,7; 23; 18; 25; 6; 13; 11; 52
33,57,0.53061,0.57895,5; 13; 9; 33; 12; 6; 8; 57
5,54,0.1768,0.09259,22; 15; 23; 5; 5; 13; 8; 54
35,68,0.46708,0.51471,4; 10; 6; 35; 9; 3; 9; 68
12,53,0.26367,0.22642,4; 10; 23; 12; 13; 5; 14; 53
33,69,0.45554,0.47826,3; 13; 16; 33; 5; 8; 6; 69
31,65,0.45772,0.47692,22; 22; 16; 31; 6; 7; 6; 65
46,79,0.47701,0.58228,6; 5; 7; 46; 5; 5; 5; 79
34,71,0.45623,0.47887,9; 19; 18; 34; 8; 8; 4; 71
9,61,0.16423,0.14754,22; 6; 16; 9; 8; 10; 5; 61
11,58,0.22711,0.18966,9; 8; 5; 11; 11; 12; 11; 58
24,81,0.42152,0.2963,5; 4; 16; 24; 4; 3; 5; 81
37,78,0.4545,0.47436,8; 17; 11; 37; 5; 3; 6; 78
32,68,0.45262,0.47059,11; 10; 14; 32; 4; 8; 6; 68
26,51,0.45776,0.5098,19; 10; 19; 26; 15; 10; 14; 51
21,64,0.43808,0.32812,15; 5; 24; 21; 5; 11; 8; 64
7,76,0.13233,0.09211,24; 20; 22; 7; 4; 4; 4; 76
18,58,0.43217,0.31034,12; 26; 4; 18; 4; 4; 6; 58
41,80,0.45361,0.5125,11; 15; 12; 41; 6; 5; 4; 80
62,64,0.96332,0.96875,6; 4; 6; 62; 11; 9; 7; 64
9,39,0.202,0.23077,3; 29; 15; 9; 18; 13; 15; 39
10,68,0.16957,0.14706,26; 17; 15; 10; 10; 10; 4; 68
31,53,0.6223,0.58491,9; 10; 20; 31; 6; 12; 12; 53
43,66,0.62593,0.65152,9; 11; 11; 43; 7; 7; 3; 66
14,42,0.43431,0.33333,11; 12; 17; 14; 9; 14; 13; 42
50,75,0.58453,0.66667,4; 12; 5; 50; 6; 4; 5; 75
38,73,0.46413,0.52055,17; 17; 7; 38; 8; 5; 5; 73
5,26,0.23656,0.19231,15; 11; 29; 5; 5; 3; 4; 26
6,31,0.18958,0.19355,29; 15; 6; 6; 8; 4; 3; 31
37,79,0.44742,0.46835,9; 7; 18; 37; 6; 4; 4; 79
12,52,0.22083,0.23077,10; 10; 25; 12; 4; 5; 3; 52
7,77,0.12964,0.09091,15; 29; 6; 7; 3; 4; 6; 77
36,37,0.89654,0.97297,8; 20; 15; 36; 20; 8; 9; 37
31,53,0.59116,0.58491,15; 18; 10; 31; 9; 3; 3; 53
36,75,0.45499,0.48,4; 13; 9; 36; 5; 5; 7; 75
6,20,0.4288,0.3,8; 11; 29; 6; 9; 5; 26; 20
73,75,0.97319,0.97333,4; 8; 3; 73; 5; 3; 4; 75
28,36,0.82804,0.77778,5; 3; 3; 28; 19; 14; 15; 36
28,85,0.44829,0.32941,14; 5; 15; 28; 4; 3; 4; 85
25,81,0.42859,0.30864,19; 14; 22; 25; 4; 5; 5; 81
16,70,0.30109,0.22857,7; 10; 20; 16; 8; 7; 8; 70
11,35,0.35784,0.31429,10; 11; 27; 11; 6; 10; 4; 35
7,79,0.1642,0.08861,22; 20; 21; 7; 5; 3; 5; 79
10,65,0.15042,0.15385,16; 22; 4; 10; 4; 7; 7; 65
23,77,0.41917,0.2987,19; 24; 24; 23; 6; 4; 4; 77
10,21,0.44308,0.47619,9; 12; 16; 10; 9; 15; 21; 21
12,39,0.31311,0.30769,3; 4; 15; 12; 10; 15; 10; 39
56,72,0.78787,0.77778,7; 13; 12; 56; 4; 7; 3; 72
32,33,0.92966,0.9697,12; 18; 16; 32; 12; 9; 13; 33
25,50,0.45383,0.5,12; 24; 17; 25; 9; 6; 7; 50
9,47,0.16299,0.19149,22; 20; 20; 9; 15; 10; 15; 47
34,72,0.44412,0.47222,6; 8; 19; 34; 3; 7; 5; 72
13,68,0.22319,0.19118,27; 6; 12; 13; 5; 3; 7; 68
43,74,0.47964,0.58108,8; 3; 10; 43; 4; 4; 3; 74
17,33,0.46775,0.51515,5; 4; 8; 17; 3; 20; 12; 33
34,71,0.45451,0.47887,9; 12; 13; 34; 8; 3; 5; 71
12,78,0.2311,0.15385,21; 14; 22; 12; 5; 6; 3; 78
36,46,0.84896,0.78261,12; 12; 20; 36; 5; 5; 7; 46
7,78,0.14972,0.08974,29; 19; 14; 7; 3; 6; 5; 78
15,64,0.25554,0.23438,24; 14; 24; 15; 7; 8; 6; 64
12,39,0.27955,0.30769,19; 18; 12; 12; 10; 6; 13; 39
22,73,0.38121,0.30137,24; 16; 21; 22; 4; 3; 5; 73
27,57,0.45429,0.47368,19; 9; 15; 27; 11; 11; 10; 57
35,45,0.74492,0.77778,14; 7; 10; 35; 16; 7; 9; 45
26,30,0.79115,0.86667,14; 14; 21; 26; 6; 19; 10; 30
15,49,0.34608,0.30612,11; 25; 11; 15; 13; 14; 4; 49
31,53,0.55714,0.58491,11; 14; 8; 31; 7; 5; 5; 53
19,26,0.74819,0.73077,19; 26; 12; 19; 9; 8; 24; 26
10,20,0.47759,0.5,13; 3; 28; 10; 6; 12; 5; 20
6,18,0.42306,0.33333,27; 12; 4; 6; 16; 12; 10; 18
34,66,0.46399,0.51515,16; 16; 15; 34; 4; 10; 4; 66
43,83,0.47028,0.51807,15; 14; 3; 43; 5; 3; 3; 83
7,82,0.1502,0.08537,23; 3; 6; 7; 4; 3; 3; 82
25,75,0.4315,0.33333,17; 22; 13; 25; 3; 3; 3; 75
29,60,0.45389,0.48333,12; 4; 22; 29; 4; 8; 9; 60
62,79,0.74359,0.78481,11; 5; 3; 62; 4; 3; 4; 79
26,52,0.46796,0.5,18; 10; 4; 26; 5; 4; 9; 52
28,42,0.66898,0.66667,22; 20; 22; 28; 8; 4; 16; 42
47,72,0.65235,0.65278,9; 9; 12; 47; 4; 4; 5; 72
66,76,0.85274,0.86842,7; 8; 3; 66; 3; 4; 7; 76
15,29,0.46973,0.51724,15; 19; 22; 15; 21; 21; 22; 29
75,77,0.93845,0.97403,6; 6; 6; 75; 5; 7; 5; 77
18,38,0.46718,0.47368,10; 21; 5; 18; 6; 7; 15; 38
