ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
67,77,0.83029,0.87013,6; 67; 34; 29; 74; 9; 77; 15; 33; 83
25,49,0.57659,0.5102,15; 25; 15; 83; 44; 55; 49; 17; 74; 82
25,70,0.61105,0.35714,62; 25; 6; 46; 23; 72; 70; 39; 16; 18
20,31,0.60675,0.64516,38; 20; 63; 53; 6; 72; 31; 64; 75; 37
21,31,0.67322,0.67742,75; 21; 29; 14; 69; 24; 31; 73; 41; 60
19,78,0.54205,0.24359,44; 19; 65; 16; 33; 61; 78; 71; 36; 15
5,63,0.16967,0.07937,49; 5; 27; 74; 66; 37; 63; 60; 68; 64
46,49,0.87436,0.93878,22; 46; 62; 30; 40; 7; 49; 6; 9; 40
16,31,0.50676,0.51613,67; 16; 47; 75; 39; 53; 31; 54; 34; 66
8,26,0.29553,0.30769,68; 8; 7; 58; 9; 22; 26; 31; 73; 61
14,32,0.42692,0.4375,47; 14; 66; 71; 20; 32; 32; 55; 46; 30
33,75,0.87469,0.44,25; 33; 18; 62; 36; 75; 75; 66; 46; 51
34,42,0.83557,0.80952,46; 34; 80; 42; 17; 83; 42; 23; 44; 17
5,9,0.58943,0.55556,82; 5; 55; 19; 79; 36; 9; 49; 35; 26
45,70,0.87791,0.64286,74; 45; 52; 18; 55; 19; 70; 84; 9; 30
5,49,0.14793,0.10204,74; 5; 64; 59; 33; 57; 49; 85; 58; 42
12,42,0.29993,0.28571,50; 12; 57; 41; 24; 38; 42; 10; 16; 62
8,9,0.82401,0.88889,48; 8; 49; 7; 66; 64; 9; 18; 54; 63
13,75,0.3948,0.17333,27; 13; 10; 73; 18; 70; 75; 34; 78; 85
25,31,0.80254,0.80645,31; 25; 80; 80; 6; 67; 31; 81; 69; 77
8,42,0.25229,0.19048,72; 8; 56; 82; 66; 21; 42; 81; 72; 33
7,9,0.82346,0.77778,85; 7; 23; 11; 52; 81; 9; 6; 48; 9
20,26,0.78331,0.76923,41; 20; 83; 58; 54; 81; 26; 74; 42; 44
16,53,0.41256,0.30189,49; 16; 57; 47; 49; 79; 53; 46; 57; 29
57,75,0.78127,0.76,56; 57; 64; 69; 83; 50; 75; 74; 77; 41
46,75,0.8775,0.61333,83; 46; 47; 30; 12; 48; 75; 37; 11; 56
21,53,0.50625,0.39623,50; 21; 47; 8; 82; 76; 53; 12; 7; 71
26,49,0.64041,0.53061,38; 26; 59; 39; 79; 59; 49; 33; 37; 58
25,63,0.55871,0.39683,78; 25; 59; 35; 57; 78; 63; 55; 68; 37
22,48,0.54577,0.45833,79; 22; 73; 56; 45; 65; 48; 85; 50; 61
34,48,0.87537,0.70833,49; 34; 29; 64; 76; 62; 48; 29; 35; 80
60,64,0.74389,0.9375,52; 60; 66; 83; 80; 18; 64; 46; 31; 28
18,48,0.45503,0.375,44; 18; 18; 22; 17; 82; 48; 35; 6; 79
8,31,0.24646,0.25806,23; 8; 30; 30; 19; 28; 31; 77; 26; 67
17,42,0.44696,0.40476,52; 17; 79; 18; 26; 48; 42; 33; 29; 50
62,64,0.82522,0.96875,58; 62; 35; 56; 28; 44; 64; 83; 14; 54
28,78,0.68375,0.35897,71; 28; 34; 18; 63; 12; 78; 67; 55; 59
76,78,0.83364,0.97436,33; 76; 68; 16; 77; 71; 78; 39; 77; 26
56,75,0.87127,0.74667,14; 56; 36; 31; 66; 44; 75; 73; 30; 63
23,31,0.75636,0.74194,78; 23; 23; 36; 7; 82; 31; 40; 14; 63
23,78,0.51031,0.29487,18; 23; 61; 81; 36; 59; 78; 59; 25; 14
19,49,0.46125,0.38776,79; 19; 73; 48; 24; 11; 49; 54; 69; 77
30,48,0.74878,0.625,85; 30; 72; 76; 21; 36; 48; 24; 62; 44
23,64,0.65169,0.35938,41; 23; 54; 19; 80; 46; 64; 27; 12; 19
48,49,0.83877,0.97959,34; 48; 19; 81; 44; 63; 49; 20; 68; 21
21,42,0.65214,0.5,23; 21; 11; 71; 5; 21; 42; 64; 36; 56
27,42,0.63837,0.64286,83; 27; 68; 70; 46; 37; 42; 5; 18; 60
7,31,0.22354,0.22581,41; 7; 43; 37; 38; 85; 31; 56; 62; 50
23,77,0.56534,0.2987,36; 23; 41; 48; 41; 76; 77; 80; 42; 63
