ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
36,37,0.82084,0.97297,36; 15; 20; 9; 37; 7; 15; 12
7,37,0.28278,0.18919,7; 5; 14; 6; 37; 14; 3; 13
35,81,0.42647,0.4321,35; 15; 10; 14; 81; 4; 5; 4
12,56,0.21799,0.21429,12; 10; 19; 4; 56; 9; 10; 9
15,56,0.29416,0.26786,15; 17; 20; 7; 56; 5; 4; 4
7,37,0.29357,0.18919,7; 15; 22; 4; 37; 11; 13; 9
63,72,0.87109,0.875,63; 9; 8; 5; 72; 3; 5; 4
35,48,0.73654,0.72917,35; 15; 3; 3; 48; 5; 8; 9
40,74,0.55411,0.54054,40; 6; 3; 17; 74; 3; 5; 7
16,17,0.75222,0.94118,16; 17; 7; 17; 17; 11; 24; 26
28,48,0.5789,0.58333,28; 14; 21; 10; 48; 12; 16; 16
19,56,0.35713,0.33929,19; 23; 10; 18; 56; 12; 10; 14
8,20,0.67339,0.4,8; 5; 15; 29; 20; 3; 9; 12
14,20,0.63766,0.7,14; 4; 3; 5; 20; 17; 4; 10
34,50,0.68608,0.68,34; 21; 16; 10; 50; 14; 12; 6
19,20,0.73891,0.95,19; 14; 26; 14; 20; 15; 20; 14
31,72,0.40938,0.43056,31; 20; 16; 10; 72; 7; 6; 8
8,30,0.42701,0.26667,8; 22; 27; 11; 30; 4; 14; 5
34,35,0.80234,0.97143,34; 10; 9; 20; 35; 19; 21; 6
6,7,0.82963,0.85714,6; 27; 11; 29; 7; 10; 7; 26
11,81,0.1446,0.1358,11; 17; 9; 10; 81; 4; 5; 5
24,81,0.29163,0.2963,24; 6; 15; 23; 81; 4; 5; 4
9,14,0.75169,0.64286,9; 10; 23; 16; 14; 10; 6; 12
12,14,0.76422,0.85714,12; 23; 28; 26; 14; 19; 12; 10
7,62,0.10075,0.1129,7; 5; 28; 28; 62; 3; 3; 6
14,35,0.44823,0.4,14; 19; 28; 5; 35; 12; 11; 20
5,7,0.83085,0.71429,5; 22; 9; 5; 7; 9; 9; 19
41,62,0.68269,0.66129,41; 6; 11; 10; 62; 11; 5; 11
33,47,0.7099,0.70213,33; 15; 10; 12; 47; 6; 7; 9
18,37,0.48482,0.48649,18; 23; 25; 23; 37; 15; 16; 16
48,72,0.66312,0.66667,48; 11; 7; 14; 72; 4; 3; 7
36,74,0.482,0.48649,36; 14; 12; 15; 74; 4; 3; 5
21,48,0.4371,0.4375,21; 13; 8; 23; 48; 9; 6; 14
6,30,0.41188,0.2,6; 27; 29; 13; 30; 22; 18; 5
17,20,0.72652,0.85,17; 10; 20; 10; 20; 23; 13; 26
