ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
12,67,0.20351,0.1791,8; 3; 12; 67; 26; 24; 29; 12
10,72,0.15533,0.13889,6; 4; 10; 72; 10; 20; 22; 21
5,6,0.71604,0.83333,32; 18; 5; 6; 28; 18; 29; 22
8,77,0.10306,0.1039,6; 4; 8; 77; 10; 22; 32; 10
13,24,0.59124,0.54167,14; 27; 13; 24; 23; 9; 31; 25
15,43,0.30831,0.34884,3; 7; 15; 43; 11; 22; 6; 7
35,43,0.84111,0.81395,4; 4; 35; 43; 23; 3; 5; 13
11,36,0.29999,0.30556,8; 6; 11; 36; 23; 31; 9; 25
5,9,0.56369,0.55556,27; 42; 5; 9; 14; 9; 6; 17
18,19,0.85506,0.94737,25; 22; 18; 19; 6; 5; 9; 13
8,72,0.12464,0.11111,5; 6; 8; 72; 5; 32; 12; 15
13,24,0.52684,0.54167,9; 5; 13; 24; 16; 28; 28; 21
6,9,0.62762,0.66667,27; 15; 6; 9; 30; 5; 6; 3
6,43,0.12796,0.13953,13; 21; 6; 43; 12; 19; 18; 17
7,9,0.75047,0.77778,7; 38; 7; 9; 15; 15; 22; 14
12,72,0.19614,0.16667,7; 7; 12; 72; 13; 14; 21; 3
9,77,0.1251,0.11688,5; 3; 9; 77; 13; 25; 25; 31
5,58,0.12565,0.08621,14; 3; 5; 58; 6; 4; 24; 19
12,58,0.19713,0.2069,14; 9; 12; 58; 10; 3; 24; 25
7,15,0.53849,0.46667,4; 6; 7; 15; 20; 17; 24; 9
18,19,0.88212,0.94737,4; 21; 18; 19; 14; 9; 26; 20
8,72,0.11538,0.11111,6; 4; 8; 72; 16; 18; 24; 18
27,43,0.59546,0.62791,13; 7; 27; 43; 28; 32; 11; 3
37,43,0.8089,0.86047,3; 8; 37; 43; 30; 19; 18; 24
22,24,0.86601,0.91667,16; 11; 22; 24; 10; 14; 9; 15
5,12,0.41862,0.41667,37; 34; 5; 12; 5; 13; 21; 20
5,6,0.61303,0.83333,7; 22; 5; 6; 19; 11; 26; 24
5,6,0.61697,0.83333,15; 12; 5; 6; 5; 9; 29; 29
42,44,0.93143,0.95455,3; 6; 42; 44; 29; 16; 30; 6
27,31,0.84779,0.87097,18; 14; 27; 31; 15; 9; 15; 18
5,15,0.33567,0.33333,25; 29; 5; 15; 28; 3; 16; 27
15,19,0.86515,0.78947,20; 24; 15; 19; 29; 32; 20; 15
29,31,0.94962,0.93548,9; 3; 29; 31; 22; 5; 18; 30
31,43,0.70733,0.72093,7; 9; 31; 43; 13; 21; 29; 10
5,6,0.67887,0.83333,23; 15; 5; 6; 8; 11; 5; 4
12,19,0.60748,0.63158,28; 10; 12; 19; 27; 19; 31; 5
9,43,0.22593,0.2093,18; 13; 9; 43; 27; 9; 30; 6
5,6,0.70485,0.83333,30; 23; 5; 6; 23; 18; 25; 24
17,19,0.9433,0.89474,8; 26; 17; 19; 9; 3; 32; 24
10,15,0.62848,0.66667,5; 4; 10; 15; 23; 11; 17; 18
