ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
12,35,0.35239,0.34286,63; 12; 35; 18; 21; 72; 40; 33; 57; 62
52,82,0.6134,0.63415,71; 52; 82; 46; 26; 51; 52; 54; 41; 42
15,76,0.23876,0.19737,19; 15; 76; 47; 58; 37; 79; 78; 64; 80
13,29,0.43135,0.44828,17; 13; 29; 13; 65; 29; 46; 21; 67; 34
60,72,0.84304,0.83333,25; 60; 72; 72; 8; 17; 29; 14; 21; 77
19,63,0.31605,0.30159,81; 19; 63; 9; 80; 25; 44; 63; 17; 83
20,58,0.32847,0.34483,8; 20; 58; 32; 39; 79; 41; 17; 48; 14
18,40,0.43719,0.45,49; 18; 40; 7; 52; 67; 35; 48; 66; 18
27,43,0.63795,0.62791,20; 27; 43; 37; 80; 24; 39; 61; 77; 33
10,68,0.16152,0.14706,68; 10; 68; 17; 80; 55; 19; 59; 38; 36
17,83,0.2279,0.20482,45; 17; 83; 47; 68; 69; 73; 48; 43; 58
60,72,0.82036,0.83333,67; 60; 72; 74; 40; 24; 14; 21; 85; 10
39,75,0.51895,0.52,22; 39; 75; 39; 28; 79; 38; 31; 64; 78
53,56,0.93793,0.94643,24; 53; 56; 21; 62; 6; 5; 15; 71; 75
16,48,0.34066,0.33333,63; 16; 48; 46; 43; 81; 60; 48; 17; 34
59,71,0.82942,0.83099,44; 59; 71; 44; 37; 28; 52; 83; 36; 16
19,72,0.29097,0.26389,26; 19; 72; 43; 81; 7; 78; 75; 80; 32
10,49,0.19592,0.20408,83; 10; 49; 6; 6; 26; 74; 15; 27; 6
24,38,0.63218,0.63158,7; 24; 38; 14; 77; 33; 24; 20; 52; 79
6,64,0.1029,0.09375,84; 6; 64; 33; 42; 5; 37; 5; 33; 32
57,69,0.84755,0.82609,56; 57; 69; 8; 24; 24; 46; 56; 76; 15
28,39,0.70164,0.71795,45; 28; 39; 76; 57; 28; 64; 77; 24; 31
16,47,0.34301,0.34043,53; 16; 47; 63; 66; 73; 55; 85; 5; 71
22,79,0.30151,0.27848,64; 22; 79; 14; 56; 78; 18; 13; 48; 25
16,80,0.22537,0.2,74; 16; 80; 23; 6; 12; 73; 44; 68; 19
37,39,0.95021,0.94872,78; 37; 39; 8; 39; 12; 25; 26; 76; 12
41,51,0.81688,0.80392,7; 41; 51; 35; 27; 10; 47; 42; 15; 79
42,81,0.51994,0.51852,9; 42; 81; 42; 28; 21; 27; 30; 39; 12
46,73,0.614,0.63014,77; 46; 73; 59; 51; 56; 73; 84; 13; 33
26,76,0.34354,0.34211,73; 26; 76; 38; 10; 59; 61; 30; 83; 84
12,15,0.81539,0.8,80; 12; 15; 65; 71; 15; 12; 5; 82; 78
24,79,0.31889,0.3038,41; 24; 79; 72; 44; 18; 65; 28; 55; 27
25,59,0.43311,0.42373,11; 25; 59; 77; 60; 83; 34; 67; 23; 59
46,64,0.70601,0.71875,27; 46; 64; 37; 36; 28; 72; 11; 77; 78
28,39,0.69562,0.71795,25; 28; 39; 66; 23; 34; 43; 28; 25; 61
17,50,0.34813,0.34,48; 17; 50; 45; 17; 33; 39; 17; 71; 85
7,82,0.09249,0.08537,35; 7; 82; 16; 72; 35; 66; 40; 69; 15
65,78,0.82052,0.83333,23; 65; 78; 45; 15; 40; 36; 45; 77; 68
19,68,0.28191,0.27941,8; 19; 68; 37; 84; 31; 25; 81; 67; 30
24,57,0.44286,0.42105,6; 24; 57; 64; 41; 31; 9; 70; 56; 30
6,20,0.35025,0.3,14; 6; 20; 46; 76; 17; 59; 30; 74; 54
12,36,0.35876,0.33333,17; 12; 36; 31; 16; 69; 34; 26; 54; 43
54,65,0.78554,0.83077,32; 54; 65; 19; 60; 55; 68; 64; 75; 51
54,59,0.92252,0.91525,36; 54; 59; 60; 17; 16; 63; 63; 16; 52
7,81,0.10034,0.08642,53; 7; 81; 69; 30; 63; 35; 10; 34; 11
9,32,0.27434,0.28125,24; 9; 32; 32; 61; 26; 78; 7; 72; 43
66,82,0.78911,0.80488,13; 66; 82; 64; 43; 45; 51; 64; 11; 62
46,73,0.62029,0.63014,45; 46; 73; 41; 16; 26; 59; 20; 79; 58
10,65,0.16899,0.15385,78; 10; 65; 33; 19; 81; 7; 8; 16; 72
12,81,0.1847,0.14815,55; 12; 81; 80; 66; 25; 13; 63; 20; 75
18,79,0.24796,0.22785,21; 18; 79; 33; 76; 13; 15; 76; 22; 27
73,79,0.91521,0.92405,11; 73; 79; 56; 72; 64; 37; 28; 47; 50
66,80,0.80532,0.825,39; 66; 80; 29; 77; 51; 47; 19; 25; 59
14,41,0.36445,0.34146,22; 14; 41; 37; 77; 38; 56; 79; 7; 65
39,75,0.50203,0.52,9; 39; 75; 82; 45; 40; 52; 51; 44; 44
36,38,0.88854,0.94737,5; 36; 38; 80; 64; 59; 71; 13; 20; 42
16,81,0.20801,0.19753,6; 16; 81; 8; 49; 44; 54; 14; 23; 27
26,77,0.32685,0.33766,34; 26; 77; 24; 80; 57; 41; 44; 17; 30
22,65,0.36362,0.33846,62; 22; 65; 73; 44; 79; 11; 56; 45; 54
25,56,0.45326,0.44643,10; 25; 56; 25; 68; 58; 53; 16; 79; 47
65,81,0.79134,0.80247,12; 65; 81; 68; 17; 66; 38; 10; 53; 53
21,69,0.30052,0.30435,82; 21; 69; 14; 15; 75; 79; 18; 31; 17
21,34,0.59587,0.61765,69; 21; 34; 5; 20; 49; 26; 83; 73; 78
9,35,0.23869,0.25714,80; 9; 35; 43; 80; 67; 56; 74; 79; 50
49,68,0.71563,0.72059,15; 49; 68; 26; 45; 29; 62; 46; 85; 60
6,66,0.12393,0.09091,21; 6; 66; 49; 84; 26; 35; 43; 27; 41
48,77,0.65973,0.62338,33; 48; 77; 50; 72; 53; 69; 82; 42; 73
22,53,0.42209,0.41509,25; 22; 53; 19; 32; 24; 56; 25; 56; 51
12,43,0.29127,0.27907,17; 12; 43; 6; 79; 24; 41; 49; 49; 58
60,83,0.73289,0.72289,54; 60; 83; 44; 71; 79; 63; 27; 38; 28
17,33,0.51021,0.51515,61; 17; 33; 9; 73; 7; 5; 10; 11; 27
35,84,0.40826,0.41667,39; 35; 84; 23; 36; 46; 21; 5; 33; 66
64,80,0.78762,0.8,36; 64; 80; 20; 61; 5; 20; 32; 17; 52
44,61,0.71882,0.72131,11; 44; 61; 81; 20; 15; 82; 61; 74; 85
57,79,0.69203,0.72152,62; 57; 79; 44; 82; 44; 30; 56; 56; 59
80,84,0.97466,0.95238,28; 80; 84; 17; 78; 5; 55; 56; 19; 35
21,63,0.31605,0.33333,65; 21; 63; 57; 68; 15; 59; 46; 18; 33
12,61,0.19862,0.19672,34; 12; 61; 76; 66; 64; 79; 73; 64; 70
13,65,0.20213,0.2,63; 13; 65; 82; 32; 35; 47; 44; 44; 82
24,39,0.60066,0.61538,70; 24; 39; 7; 78; 27; 64; 76; 58; 72
20,67,0.30072,0.29851,34; 20; 67; 35; 69; 63; 60; 83; 63; 75
59,71,0.82818,0.83099,83; 59; 71; 29; 50; 79; 70; 38; 42; 52
38,84,0.46584,0.45238,15; 38; 84; 7; 7; 9; 58; 14; 27; 46
54,75,0.71346,0.72,30; 54; 75; 83; 26; 28; 12; 54; 28; 30
80,84,0.97189,0.95238,82; 80; 84; 53; 38; 65; 66; 16; 38; 20
16,20,0.82353,0.8,17; 16; 20; 24; 72; 51; 30; 57; 67; 56
35,42,0.81908,0.83333,19; 35; 42; 83; 67; 22; 41; 22; 35; 14
10,44,0.22853,0.22727,21; 10; 44; 26; 79; 73; 68; 63; 72; 15
10,39,0.27165,0.25641,30; 10; 39; 79; 9; 25; 37; 54; 69; 46
61,64,0.9502,0.95312,19; 61; 64; 73; 74; 75; 27; 72; 40; 79
25,76,0.32123,0.32895,28; 25; 76; 71; 31; 58; 21; 44; 23; 66
8,35,0.24586,0.22857,29; 8; 35; 7; 50; 43; 49; 47; 55; 53
10,67,0.14736,0.14925,16; 10; 67; 75; 82; 69; 40; 64; 7; 47
14,33,0.44192,0.42424,30; 14; 33; 19; 64; 50; 65; 53; 79; 37
25,56,0.44972,0.44643,75; 25; 56; 18; 76; 5; 62; 44; 76; 25
33,78,0.4024,0.42308,44; 33; 78; 16; 80; 44; 47; 36; 40; 49
16,82,0.23051,0.19512,9; 16; 82; 72; 73; 6; 81; 37; 12; 42
31,49,0.61951,0.63265,32; 31; 49; 50; 64; 52; 43; 77; 13; 26
25,48,0.53192,0.52083,12; 25; 48; 33; 49; 84; 85; 82; 83; 40
12,80,0.15372,0.15,54; 12; 80; 28; 8; 77; 32; 62; 66; 48
19,57,0.30389,0.33333,34; 19; 57; 5; 72; 49; 61; 72; 14; 59
71,77,0.90876,0.92208,69; 71; 77; 43; 70; 30; 18; 46; 80; 41
22,66,0.36623,0.33333,49; 22; 66; 7; 60; 29; 47; 81; 65; 47
24,39,0.62905,0.61538,44; 24; 39; 23; 82; 58; 70; 48; 29; 84
35,83,0.42166,0.42169,55; 35; 83; 41; 81; 78; 30; 79; 85; 14
38,84,0.47308,0.45238,83; 38; 84; 20; 34; 78; 81; 53; 80; 57
73,79,0.90829,0.92405,26; 73; 79; 34; 31; 34; 47; 11; 44; 5
10,36,0.28499,0.27778,76; 10; 36; 13; 73; 60; 18; 11; 77; 54
14,33,0.43554,0.42424,39; 14; 33; 13; 17; 26; 34; 23; 9; 35
12,79,0.1757,0.1519,50; 12; 79; 78; 38; 37; 53; 55; 83; 46
34,81,0.44496,0.41975,53; 34; 81; 71; 78; 66; 76; 29; 66; 8
10,50,0.21395,0.2,63; 10; 50; 59; 77; 60; 70; 33; 77; 22
15,64,0.25641,0.23438,21; 15; 64; 33; 65; 64; 16; 15; 64; 72
24,81,0.31075,0.2963,6; 24; 81; 6; 75; 58; 18; 32; 11; 42
15,65,0.24267,0.23077,72; 15; 65; 54; 17; 12; 64; 71; 69; 72
9,46,0.21142,0.19565,65; 9; 46; 78; 32; 9; 15; 7; 56; 41
43,69,0.59464,0.62319,77; 43; 69; 18; 39; 17; 36; 43; 74; 7
12,61,0.21562,0.19672,23; 12; 61; 51; 24; 82; 49; 85; 70; 78
43,82,0.52388,0.52439,26; 43; 82; 40; 60; 32; 60; 50; 66; 80
10,16,0.56536,0.625,16; 10; 16; 74; 47; 81; 27; 12; 59; 85
11,33,0.31272,0.33333,53; 11; 33; 20; 27; 33; 7; 38; 41; 50
18,43,0.40221,0.4186,41; 18; 43; 39; 27; 44; 16; 18; 75; 68
76,83,0.91637,0.91566,43; 76; 83; 85; 78; 26; 40; 22; 84; 17
10,66,0.15957,0.15152,40; 10; 66; 75; 17; 32; 24; 19; 68; 44
22,53,0.42772,0.41509,33; 22; 53; 38; 26; 84; 15; 21; 11; 15
37,39,0.93304,0.94872,26; 37; 39; 78; 65; 26; 74; 21; 75; 85
33,79,0.44229,0.41772,19; 33; 79; 15; 38; 29; 44; 76; 51; 62
7,27,0.28241,0.25926,19; 7; 27; 47; 70; 24; 31; 50; 41; 82
18,53,0.30957,0.33962,45; 18; 53; 74; 56; 20; 66; 50; 37; 29
26,62,0.40905,0.41935,20; 26; 62; 47; 58; 50; 47; 38; 84; 26
9,34,0.28936,0.26471,61; 9; 34; 5; 74; 14; 56; 82; 55; 55
13,44,0.3049,0.29545,49; 13; 44; 41; 56; 74; 82; 40; 73; 53
18,65,0.27709,0.27692,46; 18; 65; 61; 41; 80; 44; 50; 14; 40
49,61,0.80145,0.80328,31; 49; 61; 75; 77; 23; 30; 33; 11; 68
14,60,0.24928,0.23333,10; 14; 60; 37; 25; 70; 47; 34; 81; 84
24,29,0.8902,0.82759,14; 24; 29; 57; 41; 17; 50; 12; 50; 58
7,47,0.15019,0.14894,67; 7; 47; 74; 40; 72; 77; 25; 73; 64
5,33,0.16076,0.15152,61; 5; 33; 27; 44; 42; 83; 77; 26; 6
12,47,0.26698,0.25532,19; 12; 47; 9; 79; 42; 65; 61; 44; 44
13,44,0.27429,0.29545,40; 13; 44; 40; 31; 64; 25; 38; 56; 18
37,83,0.44382,0.44578,26; 37; 83; 69; 13; 82; 70; 5; 48; 47
7,77,0.118,0.09091,20; 7; 77; 66; 31; 58; 20; 42; 6; 34
67,73,0.93942,0.91781,25; 67; 73; 31; 25; 71; 33; 46; 76; 46
37,83,0.44271,0.44578,30; 37; 83; 41; 5; 47; 58; 68; 49; 76
43,83,0.53278,0.51807,10; 43; 83; 44; 58; 65; 82; 50; 28; 44
5,58,0.09645,0.08621,70; 5; 58; 84; 43; 67; 43; 18; 54; 27
34,47,0.75262,0.7234,81; 34; 47; 28; 9; 53; 26; 72; 73; 84
14,62,0.23953,0.22581,32; 14; 62; 60; 42; 72; 79; 36; 28; 5
52,65,0.80337,0.8,27; 52; 65; 76; 61; 39; 71; 5; 28; 42
15,75,0.2232,0.2,7; 15; 75; 79; 21; 43; 28; 32; 47; 39
27,52,0.49528,0.51923,42; 27; 52; 35; 73; 14; 42; 66; 23; 84
19,81,0.25562,0.23457,63; 19; 81; 31; 67; 40; 13; 43; 76; 62
20,21,0.88017,0.95238,24; 20; 21; 38; 29; 50; 18; 35; 10; 48
20,59,0.33467,0.33898,29; 20; 59; 79; 37; 71; 35; 84; 58; 55
12,43,0.2625,0.27907,5; 12; 43; 55; 31; 20; 79; 76; 40; 34
37,60,0.60559,0.61667,81; 37; 60; 53; 36; 27; 6; 23; 63; 62
