ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
8,40,0.2067,0.2,8; 30; 10; 21; 40; 8; 13; 17
17,59,0.28778,0.28814,17; 17; 15; 22; 59; 6; 9; 13
27,75,0.35495,0.36,27; 5; 14; 6; 75; 5; 7; 4
74,83,0.86073,0.89157,74; 7; 7; 7; 83; 4; 3; 5
7,71,0.10236,0.09859,7; 14; 5; 5; 71; 3; 3; 5
29,77,0.38599,0.37662,29; 22; 18; 17; 77; 5; 3; 4
42,57,0.72476,0.73684,42; 3; 12; 13; 57; 4; 3; 8
50,79,0.61659,0.63291,50; 4; 15; 15; 79; 3; 3; 3
12,46,0.25614,0.26087,12; 23; 8; 16; 46; 11; 5; 3
17,59,0.27816,0.28814,17; 18; 7; 6; 59; 7; 3; 8
44,84,0.51795,0.52381,44; 13; 7; 18; 84; 3; 4; 4
5,52,0.12478,0.09615,5; 10; 28; 3; 52; 10; 9; 10
18,70,0.26095,0.25714,18; 9; 13; 26; 70; 4; 5; 8
22,52,0.40758,0.42308,22; 3; 11; 10; 52; 13; 10; 9
8,83,0.09638,0.09639,8; 20; 20; 29; 83; 5; 4; 5
8,31,0.26781,0.25806,8; 13; 8; 23; 31; 11; 5; 5
6,23,0.27239,0.26087,6; 11; 6; 3; 23; 12; 9; 15
38,49,0.7555,0.77551,38; 10; 8; 18; 49; 4; 12; 6
10,16,0.57814,0.625,10; 16; 26; 14; 16; 16; 8; 21
50,80,0.61097,0.625,50; 5; 3; 7; 80; 6; 3; 4
45,64,0.67522,0.70312,45; 3; 3; 3; 64; 10; 3; 3
21,53,0.40046,0.39623,21; 8; 20; 22; 53; 5; 6; 11
50,71,0.67638,0.70423,50; 14; 7; 8; 71; 3; 6; 3
14,49,0.28743,0.28571,14; 14; 28; 17; 49; 6; 9; 10
30,71,0.4289,0.42254,30; 20; 14; 19; 71; 6; 5; 4
37,52,0.69019,0.71154,37; 6; 18; 12; 52; 15; 9; 9
68,76,0.86276,0.89474,68; 9; 5; 7; 76; 6; 5; 7
