ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
33,45,0.11793,0.73333,34; 33; 36; 9; 63; 41; 45; 30; 73; 26
7,37,0.1189,0.18919,22; 7; 57; 73; 43; 20; 37; 76; 76; 78
11,72,0.0997,0.15278,19; 11; 58; 44; 52; 43; 72; 33; 21; 79
37,55,0.11663,0.67273,73; 37; 67; 76; 41; 15; 55; 42; 51; 61
59,76,0.08885,0.77632,42; 59; 63; 27; 85; 79; 76; 42; 26; 51
28,29,0.11814,0.96552,20; 28; 45; 22; 38; 84; 29; 8; 79; 55
18,79,0.09318,0.22785,74; 18; 19; 83; 62; 18; 79; 18; 19; 59
18,35,0.12146,0.51429,60; 18; 5; 36; 67; 33; 35; 25; 64; 30
40,83,0.08744,0.48193,75; 40; 43; 68; 42; 38; 83; 73; 10; 35
22,42,0.11512,0.52381,38; 22; 54; 15; 19; 20; 42; 54; 21; 61
52,71,0.1036,0.73239,64; 52; 23; 8; 6; 72; 71; 36; 83; 80
36,76,0.09529,0.47368,47; 36; 42; 15; 52; 34; 76; 47; 63; 36
41,56,0.11555,0.73214,53; 41; 7; 21; 37; 8; 56; 67; 5; 17
41,63,0.10845,0.65079,40; 41; 47; 50; 35; 83; 63; 71; 65; 45
29,50,0.11727,0.58,25; 29; 13; 6; 7; 62; 50; 80; 29; 36
26,45,0.11653,0.57778,33; 26; 43; 33; 84; 84; 45; 82; 75; 57
18,80,0.08638,0.225,9; 18; 41; 73; 53; 68; 80; 49; 21; 12
13,57,0.11052,0.22807,23; 13; 44; 47; 78; 81; 57; 82; 13; 54
13,68,0.09906,0.19118,13; 13; 21; 53; 84; 49; 68; 74; 15; 33
27,82,0.09037,0.32927,85; 27; 26; 65; 39; 75; 82; 12; 71; 64
16,24,0.11349,0.66667,31; 16; 5; 56; 10; 34; 24; 59; 30; 65
15,65,0.10393,0.23077,84; 15; 55; 52; 19; 26; 65; 78; 12; 34
16,51,0.11972,0.31373,12; 16; 45; 52; 50; 37; 51; 29; 29; 19
22,70,0.10335,0.31429,17; 22; 77; 19; 29; 14; 70; 79; 65; 53
35,36,0.12016,0.97222,26; 35; 8; 12; 78; 80; 36; 30; 47; 58
25,43,0.11649,0.5814,55; 25; 69; 27; 10; 40; 43; 36; 9; 68
66,76,0.08414,0.86842,71; 66; 66; 37; 24; 9; 76; 61; 9; 81
39,60,0.1102,0.65,49; 39; 66; 77; 77; 49; 60; 62; 30; 69
73,75,0.07876,0.97333,8; 73; 58; 74; 8; 32; 75; 31; 49; 39
42,54,0.12298,0.77778,47; 42; 33; 74; 84; 74; 54; 22; 6; 51
62,64,0.09758,0.96875,33; 62; 41; 17; 39; 33; 64; 23; 72; 15
22,72,0.09449,0.30556,31; 22; 13; 18; 67; 20; 72; 41; 42; 62
13,26,0.11788,0.5,15; 13; 31; 41; 44; 65; 26; 37; 57; 78
8,27,0.11947,0.2963,8; 8; 46; 58; 7; 61; 27; 60; 63; 51
22,71,0.09802,0.30986,74; 22; 46; 42; 57; 28; 71; 29; 61; 68
71,82,0.07701,0.86585,65; 71; 48; 57; 18; 66; 82; 83; 70; 37
60,77,0.09054,0.77922,58; 60; 9; 47; 51; 55; 77; 75; 82; 77
13,44,0.11789,0.29545,68; 13; 83; 79; 49; 31; 44; 30; 80; 42
68,78,0.08217,0.87179,43; 68; 68; 34; 7; 52; 78; 6; 42; 57
12,82,0.09102,0.14634,81; 12; 42; 20; 40; 11; 82; 8; 35; 29
52,80,0.09089,0.65,33; 52; 53; 41; 14; 47; 80; 12; 20; 9
71,73,0.08393,0.9726,66; 71; 19; 85; 64; 21; 73; 45; 65; 6
9,48,0.12173,0.1875,52; 9; 5; 23; 15; 75; 48; 56; 27; 39
8,17,0.12029,0.47059,51; 8; 74; 32; 68; 47; 17; 17; 65; 85
10,67,0.11062,0.14925,49; 10; 9; 33; 84; 82; 67; 44; 68; 53
60,62,0.10405,0.96774,54; 60; 40; 33; 18; 10; 62; 75; 30; 82
26,45,0.12027,0.57778,45; 26; 26; 50; 6; 19; 45; 21; 73; 51
27,53,0.11798,0.50943,56; 27; 8; 66; 40; 24; 53; 75; 60; 81
59,61,0.10264,0.96721,27; 59; 29; 11; 5; 12; 61; 30; 52; 84
28,60,0.1133,0.46667,43; 28; 32; 50; 82; 22; 60; 37; 14; 83
10,21,0.11981,0.47619,59; 10; 70; 17; 83; 66; 21; 67; 57; 45
21,41,0.12132,0.5122,66; 21; 20; 25; 9; 77; 41; 67; 85; 66
39,60,0.11342,0.65,51; 39; 8; 30; 74; 21; 60; 65; 66; 57
5,58,0.08277,0.08621,67; 5; 66; 20; 44; 49; 58; 84; 73; 17
21,27,0.11295,0.77778,78; 21; 43; 53; 68; 35; 27; 5; 74; 25
33,64,0.10695,0.51562,49; 33; 55; 42; 9; 62; 64; 9; 26; 54
31,53,0.11203,0.58491,37; 31; 79; 67; 36; 30; 53; 40; 27; 67
19,62,0.10927,0.30645,35; 19; 56; 77; 25; 23; 62; 85; 44; 83
40,77,0.09755,0.51948,27; 40; 83; 34; 36; 77; 77; 35; 69; 29
