ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
7,31,0.22321,0.22581,20; 27; 7; 31; 14; 24; 3; 18
18,48,0.37468,0.375,11; 10; 18; 48; 19; 4; 28; 10
7,9,0.75023,0.77778,9; 22; 7; 9; 17; 7; 10; 4
5,9,0.67071,0.55556,37; 24; 5; 9; 4; 27; 10; 18
27,63,0.41545,0.42857,4; 4; 27; 63; 7; 24; 8; 23
31,48,0.65813,0.64583,3; 7; 31; 48; 23; 9; 27; 27
5,77,0.06533,0.06494,8; 6; 5; 77; 13; 21; 18; 23
7,82,0.08969,0.08537,4; 3; 7; 82; 30; 23; 18; 9
8,9,0.66708,0.88889,18; 15; 8; 9; 22; 14; 26; 3
41,48,0.85656,0.85417,4; 3; 41; 48; 26; 8; 31; 31
19,26,0.70808,0.73077,25; 6; 19; 26; 23; 3; 6; 9
9,10,0.65775,0.9,22; 22; 9; 10; 20; 9; 10; 5
5,31,0.16655,0.16129,14; 19; 5; 31; 3; 24; 27; 6
10,70,0.14798,0.14286,4; 5; 10; 70; 11; 29; 11; 27
16,64,0.24912,0.25,7; 4; 16; 64; 32; 10; 22; 13
5,82,0.06581,0.06098,4; 5; 5; 82; 19; 27; 10; 22
5,32,0.15721,0.15625,11; 29; 5; 32; 26; 7; 22; 26
13,63,0.20274,0.20635,8; 5; 13; 63; 7; 4; 20; 27
10,77,0.12616,0.12987,3; 4; 10; 77; 21; 16; 10; 4
25,26,0.93022,0.96154,23; 10; 25; 26; 22; 17; 11; 21
8,82,0.10013,0.09756,4; 4; 8; 82; 29; 13; 24; 18
39,42,0.904,0.92857,7; 5; 39; 42; 26; 3; 18; 28
22,48,0.44982,0.45833,4; 4; 22; 48; 27; 13; 11; 31
8,10,0.67219,0.8,26; 37; 8; 10; 31; 8; 19; 6
11,77,0.16121,0.14286,5; 3; 11; 77; 4; 12; 3; 16
17,53,0.33364,0.32075,7; 12; 17; 53; 13; 23; 16; 12
18,31,0.56369,0.58065,21; 17; 18; 31; 22; 26; 27; 3
5,78,0.05923,0.0641,4; 6; 5; 78; 26; 14; 5; 20
22,53,0.42191,0.41509,10; 11; 22; 53; 22; 11; 5; 10
12,77,0.16633,0.15584,3; 4; 12; 77; 23; 12; 23; 11
38,48,0.79828,0.79167,3; 4; 38; 48; 13; 9; 29; 18
23,63,0.36958,0.36508,3; 3; 23; 63; 26; 6; 7; 22
17,70,0.25127,0.24286,3; 4; 17; 70; 31; 14; 25; 19
8,9,0.61882,0.88889,30; 35; 8; 9; 12; 32; 8; 29
18,31,0.57117,0.58065,18; 24; 18; 31; 16; 5; 19; 17
10,42,0.23574,0.2381,20; 10; 10; 42; 4; 9; 6; 10
15,32,0.46823,0.46875,3; 7; 15; 32; 7; 13; 21; 16
11,75,0.14508,0.14667,4; 6; 11; 75; 29; 11; 25; 28
17,63,0.261,0.26984,6; 7; 17; 63; 20; 17; 18; 7
20,26,0.79218,0.76923,10; 10; 20; 26; 3; 9; 5; 25
19,32,0.59022,0.59375,12; 19; 19; 32; 11; 26; 24; 27
12,77,0.16044,0.15584,4; 4; 12; 77; 29; 29; 8; 18
17,31,0.54237,0.54839,5; 7; 17; 31; 19; 4; 8; 15
13,26,0.51904,0.5,27; 14; 13; 26; 11; 8; 24; 7
8,64,0.13412,0.125,4; 4; 8; 64; 12; 12; 32; 10
