ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
23,81,0.45877,0.28395,23; 9; 13; 19; 81; 4; 4; 4
22,75,0.53728,0.29333,22; 13; 18; 9; 75; 4; 5; 7
15,63,0.50189,0.2381,15; 26; 12; 15; 63; 3; 11; 4
7,28,0.52061,0.25,7; 19; 22; 26; 28; 7; 4; 8
20,36,0.55252,0.55556,20; 12; 12; 11; 36; 15; 10; 8
33,66,0.52569,0.5,33; 9; 7; 17; 66; 8; 6; 5
14,44,0.53277,0.31818,14; 12; 24; 26; 44; 15; 4; 13
25,72,0.43038,0.34722,25; 18; 9; 10; 72; 8; 4; 4
49,61,0.58856,0.80328,49; 5; 5; 16; 61; 7; 8; 8
39,84,0.47696,0.46429,39; 9; 19; 11; 84; 4; 4; 4
70,83,0.95833,0.84337,70; 6; 9; 4; 83; 5; 3; 3
19,58,0.53318,0.32759,19; 13; 6; 5; 58; 8; 4; 8
32,37,0.48315,0.86486,32; 13; 13; 6; 37; 5; 12; 19
11,22,0.53555,0.5,11; 27; 18; 9; 22; 3; 17; 22
19,58,0.55376,0.32759,19; 3; 10; 26; 58; 4; 10; 10
5,9,0.50659,0.55556,5; 28; 24; 24; 9; 7; 3; 29
23,70,0.49119,0.32857,23; 21; 25; 18; 70; 5; 7; 3
10,27,0.54631,0.37037,10; 7; 26; 24; 27; 23; 3; 22
58,69,0.88175,0.84058,58; 9; 12; 6; 69; 4; 6; 7
16,53,0.53918,0.30189,16; 21; 6; 5; 53; 13; 8; 6
9,11,0.53547,0.81818,9; 13; 28; 27; 11; 17; 24; 25
27,55,0.55632,0.49091,27; 23; 4; 19; 55; 11; 5; 11
20,81,0.44311,0.24691,20; 11; 3; 20; 81; 4; 3; 3
25,77,0.49192,0.32468,25; 10; 9; 24; 77; 3; 6; 4
21,42,0.51572,0.5,21; 6; 4; 9; 42; 5; 12; 18
17,58,0.52144,0.2931,17; 20; 20; 16; 58; 12; 12; 7
36,73,0.56046,0.49315,36; 8; 7; 20; 73; 5; 3; 4
26,82,0.49831,0.31707,26; 21; 5; 23; 82; 4; 4; 4
14,25,0.55971,0.56,14; 20; 20; 22; 25; 5; 18; 5
17,48,0.52942,0.35417,17; 3; 6; 25; 48; 6; 15; 4
13,37,0.51135,0.35135,13; 18; 25; 20; 37; 17; 16; 4
18,63,0.48291,0.28571,18; 21; 16; 20; 63; 11; 8; 3
39,80,0.46978,0.4875,39; 6; 10; 12; 80; 6; 4; 3
26,52,0.54407,0.5,26; 23; 13; 6; 52; 8; 14; 7
23,62,0.48238,0.37097,23; 6; 7; 7; 62; 5; 4; 11
16,57,0.50705,0.2807,16; 9; 7; 21; 57; 4; 6; 7
29,51,0.51319,0.56863,29; 19; 8; 20; 51; 6; 11; 5
15,27,0.51918,0.55556,15; 9; 5; 22; 27; 7; 14; 8
23,83,0.51993,0.27711,23; 4; 25; 19; 83; 5; 5; 5
67,82,0.97917,0.81707,67; 6; 6; 8; 82; 3; 5; 5
15,27,0.5286,0.55556,15; 27; 26; 16; 27; 20; 6; 18
30,60,0.54173,0.5,30; 4; 3; 16; 60; 9; 8; 5
25,77,0.47858,0.32468,25; 9; 15; 14; 77; 5; 7; 3
14,42,0.49743,0.33333,14; 22; 7; 5; 42; 12; 14; 9
25,67,0.49956,0.37313,25; 8; 4; 4; 67; 9; 9; 8
16,68,0.25307,0.23529,16; 9; 6; 9; 68; 9; 8; 6
22,39,0.49805,0.5641,22; 14; 22; 4; 39; 13; 8; 10
36,43,0.50813,0.83721,36; 20; 5; 18; 43; 9; 9; 17
56,68,0.73815,0.82353,56; 4; 9; 10; 68; 6; 9; 9
25,54,0.49268,0.46296,25; 11; 6; 20; 54; 7; 8; 8
22,75,0.44934,0.29333,22; 8; 6; 22; 75; 6; 7; 6
11,40,0.53716,0.275,11; 10; 8; 8; 40; 5; 7; 11
18,63,0.5322,0.28571,18; 3; 23; 19; 63; 10; 3; 6
