ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
33,72,0.44805,0.45833,41; 33; 72; 60; 20; 41; 18; 50; 20; 79
42,74,0.55612,0.56757,28; 42; 74; 55; 46; 39; 17; 24; 53; 84
63,75,0.51305,0.84,54; 63; 75; 69; 11; 11; 36; 19; 32; 84
44,51,0.63822,0.86275,19; 44; 51; 54; 38; 39; 12; 58; 62; 74
14,17,0.50964,0.82353,81; 14; 17; 74; 61; 43; 9; 14; 52; 31
23,72,0.32002,0.31944,10; 23; 72; 54; 40; 36; 36; 41; 45; 57
50,58,0.56591,0.86207,37; 50; 58; 14; 78; 50; 72; 71; 71; 30
7,20,0.36279,0.35,33; 7; 20; 79; 80; 70; 61; 81; 67; 81
18,71,0.24206,0.25352,61; 18; 71; 68; 72; 58; 33; 14; 70; 37
31,68,0.44856,0.45588,79; 31; 68; 17; 76; 49; 66; 82; 77; 85
11,34,0.32302,0.32353,45; 11; 34; 81; 75; 80; 17; 78; 25; 84
20,83,0.22978,0.24096,58; 20; 83; 50; 79; 15; 61; 85; 15; 28
12,36,0.31908,0.33333,15; 12; 36; 79; 67; 55; 67; 79; 6; 8
25,67,0.35244,0.37313,51; 25; 67; 77; 7; 35; 51; 85; 17; 45
36,43,0.61886,0.83721,22; 36; 43; 84; 75; 31; 17; 19; 60; 60
9,38,0.24387,0.23684,39; 9; 38; 16; 80; 22; 20; 15; 37; 65
45,81,0.5168,0.55556,53; 45; 81; 9; 51; 22; 48; 41; 12; 65
19,76,0.25237,0.25,38; 19; 76; 61; 56; 79; 70; 78; 5; 70
23,71,0.32311,0.32394,54; 23; 71; 83; 66; 78; 58; 75; 61; 30
38,45,0.63559,0.84444,7; 38; 45; 9; 24; 34; 37; 71; 5; 54
20,41,0.47944,0.4878,27; 20; 41; 50; 11; 45; 72; 11; 25; 78
31,55,0.52987,0.56364,6; 31; 55; 23; 75; 29; 28; 20; 20; 64
16,28,0.52278,0.57143,6; 16; 28; 27; 51; 47; 65; 68; 75; 12
31,68,0.45277,0.45588,37; 31; 68; 6; 35; 46; 41; 67; 77; 65
17,70,0.23817,0.24286,28; 17; 70; 82; 68; 46; 13; 13; 55; 57
33,42,0.63854,0.78571,81; 33; 42; 43; 17; 36; 85; 11; 70; 11
27,84,0.33676,0.32143,85; 27; 84; 63; 56; 23; 76; 43; 63; 13
41,50,0.61323,0.82,61; 41; 50; 21; 16; 7; 60; 81; 10; 34
62,78,0.54658,0.79487,80; 62; 78; 38; 46; 28; 79; 76; 65; 40
15,63,0.23087,0.2381,58; 15; 63; 72; 82; 38; 72; 32; 51; 7
46,81,0.51355,0.5679,42; 46; 81; 71; 73; 39; 19; 7; 85; 41
29,83,0.33657,0.3494,67; 29; 83; 61; 79; 8; 11; 62; 39; 68
11,30,0.37722,0.36667,18; 11; 30; 9; 7; 66; 58; 50; 70; 27
9,31,0.28673,0.29032,64; 9; 31; 21; 36; 49; 14; 64; 12; 21
5,17,0.31356,0.29412,82; 5; 17; 5; 35; 8; 79; 22; 26; 35
27,81,0.33572,0.33333,31; 27; 81; 80; 25; 42; 56; 30; 70; 12
17,70,0.23588,0.24286,32; 17; 70; 70; 30; 62; 7; 49; 11; 57
24,52,0.4521,0.46154,40; 24; 52; 76; 40; 26; 79; 41; 41; 74
22,62,0.34642,0.35484,20; 22; 62; 68; 29; 42; 17; 35; 82; 73
21,42,0.48056,0.5,13; 21; 42; 43; 37; 61; 82; 81; 64; 66
16,54,0.28242,0.2963,69; 16; 54; 80; 35; 64; 7; 51; 82; 40
12,26,0.43926,0.46154,56; 12; 26; 32; 83; 21; 53; 79; 64; 8
21,43,0.47486,0.48837,25; 21; 43; 33; 57; 20; 28; 16; 45; 15
13,51,0.256,0.2549,15; 13; 51; 61; 38; 65; 24; 82; 20; 36
19,65,0.28997,0.29231,77; 19; 65; 55; 11; 49; 67; 45; 9; 65
12,15,0.52819,0.8,9; 12; 15; 21; 64; 45; 83; 17; 52; 68
28,35,0.56065,0.8,41; 28; 35; 51; 11; 55; 82; 72; 13; 35
26,78,0.33096,0.33333,50; 26; 78; 55; 38; 35; 16; 5; 12; 33
17,69,0.24315,0.24638,74; 17; 69; 82; 43; 53; 37; 58; 37; 19
21,84,0.2394,0.25,43; 21; 84; 6; 5; 72; 14; 81; 47; 73
25,77,0.327,0.32468,30; 25; 77; 19; 80; 38; 11; 29; 71; 11
36,63,0.55232,0.57143,68; 36; 63; 33; 68; 15; 65; 50; 43; 42
22,75,0.28548,0.29333,52; 22; 75; 49; 18; 68; 74; 23; 85; 47
22,66,0.30577,0.33333,61; 22; 66; 37; 10; 73; 81; 23; 42; 68
21,74,0.26957,0.28378,81; 21; 74; 41; 71; 22; 56; 65; 61; 81
9,16,0.55506,0.5625,7; 9; 16; 17; 13; 60; 60; 8; 59; 49
17,59,0.29171,0.28814,60; 17; 59; 65; 41; 26; 36; 40; 58; 54
35,61,0.55643,0.57377,71; 35; 61; 48; 74; 76; 21; 25; 34; 14
49,61,0.61759,0.80328,64; 49; 61; 69; 11; 43; 16; 40; 5; 76
49,61,0.61156,0.80328,70; 49; 61; 57; 13; 51; 40; 43; 38; 14
22,77,0.29112,0.28571,9; 22; 77; 75; 85; 26; 43; 49; 30; 18
57,68,0.5716,0.83824,51; 57; 68; 12; 64; 84; 37; 51; 81; 22
15,27,0.53887,0.55556,28; 15; 27; 16; 39; 73; 85; 43; 37; 38
14,47,0.29634,0.29787,59; 14; 47; 47; 55; 83; 11; 74; 53; 69
21,65,0.31012,0.32308,48; 21; 65; 39; 79; 77; 61; 73; 14; 49
18,52,0.34759,0.34615,37; 18; 52; 14; 60; 83; 30; 61; 13; 59
40,82,0.48068,0.4878,73; 40; 82; 5; 48; 41; 15; 72; 6; 26
18,72,0.26032,0.25,37; 18; 72; 13; 15; 79; 56; 85; 37; 50
27,33,0.58592,0.81818,24; 27; 33; 18; 11; 56; 77; 31; 58; 24
15,62,0.22374,0.24194,67; 15; 62; 84; 68; 9; 28; 84; 7; 27
24,28,0.56058,0.85714,25; 24; 28; 32; 73; 15; 77; 14; 85; 68
35,44,0.64089,0.79545,60; 35; 44; 22; 8; 41; 24; 57; 82; 75
40,50,0.64196,0.8,17; 40; 50; 49; 27; 22; 50; 24; 17; 6
36,43,0.63966,0.83721,10; 36; 43; 30; 16; 36; 57; 18; 84; 14
65,82,0.50825,0.79268,81; 65; 82; 49; 51; 5; 62; 83; 44; 40
23,47,0.47569,0.48936,30; 23; 47; 67; 42; 55; 83; 56; 65; 71
41,83,0.47796,0.49398,70; 41; 83; 27; 23; 8; 32; 10; 12; 28
38,78,0.49986,0.48718,5; 38; 78; 73; 72; 85; 12; 7; 77; 35
12,36,0.33434,0.33333,26; 12; 36; 12; 23; 12; 35; 48; 52; 78
