ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
21,47,0.42383,0.44681,39; 21; 47; 20; 22; 24; 78; 9; 5; 16
17,61,0.29635,0.27869,13; 17; 61; 81; 70; 34; 47; 70; 59; 36
17,60,0.28016,0.28333,76; 17; 60; 5; 17; 70; 72; 9; 67; 8
7,48,0.16974,0.14583,49; 7; 48; 80; 18; 25; 33; 26; 50; 62
63,79,0.78204,0.79747,72; 63; 79; 47; 41; 36; 48; 20; 31; 84
5,56,0.08511,0.08929,21; 5; 56; 51; 78; 15; 10; 59; 74; 75
12,79,0.15769,0.1519,61; 12; 79; 40; 43; 71; 68; 77; 81; 20
42,68,0.60002,0.61765,76; 42; 68; 34; 75; 79; 57; 51; 73; 48
22,49,0.43546,0.44898,11; 22; 49; 66; 9; 75; 25; 32; 19; 46
27,65,0.45299,0.41538,51; 27; 65; 47; 32; 21; 47; 41; 64; 49
36,45,0.8187,0.8,30; 36; 45; 13; 50; 52; 25; 73; 73; 69
69,75,0.86589,0.92,35; 69; 75; 8; 78; 47; 33; 9; 72; 8
18,65,0.28861,0.27692,74; 18; 65; 46; 54; 31; 16; 75; 39; 47
26,77,0.32265,0.33766,66; 26; 77; 81; 64; 35; 21; 14; 51; 64
12,78,0.16578,0.15385,59; 12; 78; 73; 67; 43; 53; 59; 71; 37
13,39,0.28491,0.33333,67; 13; 39; 84; 6; 61; 26; 79; 48; 61
12,36,0.29687,0.33333,47; 12; 36; 62; 49; 81; 44; 21; 70; 53
7,74,0.11545,0.09459,33; 7; 74; 56; 44; 58; 79; 83; 61; 24
47,51,0.91603,0.92157,67; 47; 51; 54; 45; 29; 18; 60; 8; 15
5,19,0.29755,0.26316,62; 5; 19; 71; 34; 20; 53; 75; 34; 9
20,48,0.40353,0.41667,43; 20; 48; 37; 64; 63; 78; 40; 79; 20
13,50,0.22315,0.26,11; 13; 50; 76; 82; 50; 24; 26; 63; 65
8,19,0.41848,0.42105,11; 8; 19; 59; 26; 79; 82; 24; 83; 63
34,55,0.60055,0.61818,18; 34; 55; 33; 27; 66; 80; 16; 28; 59
22,42,0.52695,0.52381,73; 22; 42; 39; 84; 50; 16; 33; 22; 16
6,68,0.10223,0.08824,43; 6; 68; 69; 45; 25; 11; 24; 19; 8
14,31,0.45181,0.45161,8; 14; 31; 73; 15; 57; 36; 59; 61; 32
8,35,0.20208,0.22857,58; 8; 35; 48; 20; 80; 21; 65; 36; 55
22,84,0.28314,0.2619,11; 22; 84; 41; 32; 55; 81; 32; 24; 71
12,61,0.19513,0.19672,79; 12; 61; 15; 75; 83; 58; 56; 34; 33
44,48,0.92735,0.91667,55; 44; 48; 19; 21; 21; 14; 70; 7; 34
8,27,0.24071,0.2963,81; 8; 27; 10; 10; 48; 8; 65; 53; 56
38,53,0.71595,0.71698,84; 38; 53; 73; 79; 25; 55; 85; 63; 65
23,68,0.37239,0.33824,27; 23; 68; 54; 78; 49; 46; 77; 46; 64
11,39,0.28943,0.28205,56; 11; 39; 56; 6; 36; 26; 51; 70; 47
43,82,0.51215,0.52439,5; 43; 82; 33; 75; 52; 22; 18; 49; 11
18,79,0.20295,0.22785,23; 18; 79; 39; 76; 84; 47; 64; 72; 17
