ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
50,81,0.61265,0.61728,26; 50; 81; 13; 30; 5; 58; 55; 38; 77
19,25,0.74293,0.76,58; 19; 25; 68; 17; 47; 30; 46; 68; 15
18,50,0.32812,0.36,30; 18; 50; 22; 51; 63; 85; 10; 22; 9
10,25,0.42319,0.4,79; 10; 25; 67; 33; 33; 7; 29; 36; 45
32,56,0.57376,0.57143,82; 32; 56; 39; 41; 44; 27; 23; 62; 8
11,13,0.81994,0.84615,7; 11; 13; 67; 60; 60; 8; 54; 30; 45
6,10,0.61427,0.6,35; 6; 10; 16; 62; 54; 34; 26; 68; 82
17,25,0.65137,0.68,10; 17; 25; 15; 12; 16; 20; 48; 35; 78
37,56,0.63831,0.66071,36; 37; 56; 30; 37; 56; 62; 5; 14; 55
9,50,0.18094,0.18,11; 9; 50; 76; 20; 8; 82; 80; 81; 35
6,13,0.48154,0.46154,56; 6; 13; 41; 54; 16; 26; 81; 27; 58
24,75,0.3173,0.32,50; 24; 75; 53; 67; 67; 43; 47; 22; 28
27,75,0.35383,0.36,64; 27; 75; 62; 55; 51; 31; 77; 41; 8
33,42,0.74937,0.78571,20; 33; 42; 17; 52; 21; 18; 11; 36; 53
16,83,0.20665,0.19277,28; 16; 83; 43; 65; 25; 20; 80; 25; 51
8,17,0.43949,0.47059,32; 8; 17; 49; 79; 84; 73; 81; 73; 48
22,72,0.30594,0.30556,72; 22; 72; 7; 36; 7; 48; 25; 52; 54
29,84,0.35942,0.34524,74; 29; 84; 34; 45; 53; 68; 64; 18; 69
12,81,0.14647,0.14815,69; 12; 81; 33; 58; 12; 76; 27; 16; 9
12,13,0.8378,0.92308,82; 12; 13; 49; 21; 40; 24; 13; 29; 17
55,83,0.65979,0.66265,63; 55; 83; 71; 14; 6; 62; 73; 64; 78
20,42,0.484,0.47619,81; 20; 42; 55; 28; 45; 6; 5; 35; 62
34,50,0.64296,0.68,5; 34; 50; 40; 64; 27; 40; 76; 13; 67
27,31,0.86384,0.87097,50; 27; 31; 38; 31; 5; 74; 32; 73; 62
