ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
35,54,0.58787,0.64815,77; 35; 58; 16; 8; 23; 54; 83; 33; 44
48,55,0.60986,0.87273,60; 48; 10; 35; 57; 84; 55; 41; 68; 71
69,79,0.39132,0.87342,21; 69; 59; 59; 36; 31; 79; 85; 9; 53
53,81,0.46286,0.65432,30; 53; 74; 63; 35; 75; 81; 31; 42; 29
15,49,0.30806,0.30612,68; 15; 83; 73; 57; 69; 49; 19; 61; 12
23,70,0.32446,0.32857,40; 23; 78; 66; 56; 72; 70; 32; 39; 54
26,54,0.47076,0.48148,54; 26; 15; 25; 10; 71; 54; 81; 7; 64
14,28,0.46125,0.5,56; 14; 40; 61; 45; 69; 28; 6; 78; 57
33,65,0.50041,0.50769,40; 33; 84; 69; 23; 77; 65; 83; 13; 55
17,55,0.30255,0.30909,55; 17; 57; 32; 15; 22; 55; 25; 22; 44
15,50,0.29857,0.3,69; 15; 82; 14; 20; 12; 50; 62; 67; 66
43,64,0.5666,0.67188,26; 43; 72; 43; 47; 73; 64; 15; 70; 29
6,64,0.09301,0.09375,39; 6; 28; 47; 84; 25; 64; 73; 38; 14
38,52,0.63718,0.73077,38; 38; 23; 50; 42; 19; 52; 79; 11; 6
62,79,0.3951,0.78481,40; 62; 53; 41; 50; 67; 79; 10; 49; 74
55,75,0.46333,0.73333,57; 55; 50; 21; 18; 57; 75; 43; 34; 75
7,46,0.14953,0.15217,25; 7; 38; 47; 85; 7; 46; 27; 21; 25
10,30,0.33024,0.33333,64; 10; 77; 38; 34; 59; 30; 60; 14; 16
30,52,0.55341,0.57692,73; 30; 84; 43; 38; 83; 52; 64; 29; 26
33,66,0.47749,0.5,38; 33; 13; 19; 35; 47; 66; 40; 34; 7
70,72,0.40865,0.97222,44; 70; 68; 31; 44; 36; 72; 53; 66; 31
37,64,0.5516,0.57812,43; 37; 40; 77; 30; 43; 64; 22; 38; 48
26,52,0.48235,0.5,52; 26; 63; 77; 47; 50; 52; 62; 26; 50
50,64,0.55599,0.78125,10; 50; 72; 71; 11; 51; 64; 78; 65; 8
56,58,0.58416,0.96552,64; 56; 9; 34; 82; 82; 58; 35; 44; 38
25,84,0.29041,0.29762,78; 25; 82; 59; 36; 26; 84; 57; 19; 71
20,40,0.48102,0.5,83; 20; 68; 40; 62; 67; 40; 79; 43; 61
11,35,0.30306,0.31429,46; 11; 8; 53; 41; 67; 35; 59; 9; 69
21,69,0.30528,0.30435,16; 21; 48; 41; 18; 74; 69; 17; 20; 7
50,75,0.49735,0.66667,18; 50; 50; 37; 56; 62; 75; 41; 27; 24
15,66,0.22347,0.22727,64; 15; 5; 57; 64; 77; 66; 8; 27; 40
5,57,0.09665,0.08772,71; 5; 75; 67; 53; 37; 57; 69; 76; 78
19,38,0.48106,0.5,12; 19; 80; 46; 46; 66; 38; 22; 18; 58
16,71,0.23203,0.22535,18; 16; 80; 10; 44; 72; 71; 66; 50; 34
32,66,0.46831,0.48485,14; 32; 22; 64; 46; 34; 66; 82; 73; 67
6,68,0.08864,0.08824,33; 6; 81; 81; 36; 66; 68; 62; 41; 6
45,78,0.51132,0.57692,44; 45; 64; 49; 46; 39; 78; 57; 8; 73
21,69,0.30226,0.30435,83; 21; 76; 73; 57; 37; 69; 74; 56; 69
29,62,0.46769,0.46774,72; 29; 69; 37; 44; 7; 62; 19; 81; 43
23,77,0.29176,0.2987,18; 23; 36; 13; 15; 26; 77; 70; 38; 55
19,26,0.55767,0.73077,17; 19; 58; 42; 63; 74; 26; 81; 79; 55
13,40,0.3204,0.325,59; 13; 84; 51; 32; 47; 40; 5; 27; 5
24,81,0.29145,0.2963,36; 24; 82; 31; 80; 29; 81; 33; 32; 64
7,47,0.15686,0.14894,36; 7; 38; 24; 29; 78; 47; 52; 69; 59
6,68,0.09109,0.08824,66; 6; 78; 85; 62; 62; 68; 16; 7; 30
11,15,0.55777,0.73333,58; 11; 63; 5; 38; 66; 15; 29; 48; 65
8,52,0.15999,0.15385,53; 8; 82; 85; 51; 9; 52; 76; 69; 64
16,85,0.20231,0.18824,75; 16; 46; 25; 55; 27; 85; 57; 64; 83
9,62,0.15022,0.14516,22; 9; 14; 6; 48; 69; 62; 5; 43; 28
61,78,0.42466,0.78205,51; 61; 34; 65; 66; 46; 78; 67; 71; 80
