ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
17,85,0.23319,0.2,15; 17; 7; 69; 62; 57; 85; 27; 50; 28
25,48,0.5296,0.52083,10; 25; 53; 72; 9; 85; 48; 36; 23; 75
10,49,0.22453,0.20408,34; 10; 62; 46; 77; 32; 49; 33; 33; 65
48,78,0.59833,0.61538,8; 48; 31; 12; 62; 83; 78; 79; 31; 77
24,72,0.32502,0.33333,53; 24; 65; 45; 43; 54; 72; 68; 77; 17
26,80,0.34368,0.325,64; 26; 74; 66; 12; 16; 80; 40; 47; 53
15,44,0.34147,0.34091,5; 15; 70; 61; 9; 29; 44; 79; 10; 67
52,82,0.62467,0.63415,44; 52; 81; 44; 56; 49; 82; 34; 7; 14
19,81,0.26129,0.23457,64; 19; 83; 64; 78; 38; 81; 53; 54; 79
47,51,0.87765,0.92157,71; 47; 25; 63; 11; 12; 51; 56; 83; 79
5,19,0.25348,0.26316,75; 5; 58; 76; 20; 54; 19; 74; 37; 82
10,36,0.26765,0.27778,75; 10; 67; 30; 82; 73; 36; 71; 67; 48
21,69,0.30453,0.30435,84; 21; 60; 23; 60; 77; 69; 69; 43; 21
22,66,0.33544,0.33333,8; 22; 37; 25; 33; 28; 66; 39; 33; 42
44,70,0.64713,0.62857,6; 44; 39; 33; 60; 77; 70; 65; 64; 76
18,60,0.30466,0.3,27; 18; 56; 16; 67; 52; 60; 64; 47; 16
34,55,0.5712,0.61818,78; 34; 24; 27; 27; 44; 55; 58; 49; 85
10,67,0.17922,0.14925,18; 10; 13; 66; 33; 72; 67; 43; 13; 32
22,53,0.41092,0.41509,80; 22; 36; 53; 8; 64; 53; 10; 27; 51
26,76,0.34306,0.34211,34; 26; 78; 83; 20; 53; 76; 6; 6; 39
5,11,0.65467,0.45455,23; 5; 7; 22; 55; 84; 11; 12; 58; 25
39,62,0.61408,0.62903,83; 39; 69; 73; 16; 69; 62; 31; 51; 15
5,54,0.14533,0.09259,13; 5; 39; 20; 53; 80; 54; 27; 30; 45
6,65,0.14176,0.09231,72; 6; 31; 39; 80; 65; 65; 35; 18; 56
79,83,0.9695,0.95181,78; 79; 31; 14; 9; 71; 83; 8; 7; 71
22,35,0.60993,0.62857,74; 22; 43; 16; 44; 12; 35; 62; 58; 66
18,40,0.44311,0.45,28; 18; 13; 76; 44; 7; 40; 74; 82; 55
11,42,0.25967,0.2619,7; 11; 34; 69; 66; 22; 42; 83; 65; 14
16,47,0.36604,0.34043,39; 16; 52; 81; 40; 53; 47; 56; 49; 64
11,54,0.23724,0.2037,36; 11; 17; 6; 29; 76; 54; 59; 65; 67
30,58,0.49494,0.51724,79; 30; 33; 54; 8; 78; 58; 27; 68; 24
7,77,0.09396,0.09091,38; 7; 60; 34; 70; 31; 77; 51; 71; 13
14,69,0.23645,0.2029,85; 14; 77; 60; 54; 48; 69; 33; 27; 47
7,82,0.10622,0.08537,71; 7; 60; 28; 5; 79; 82; 17; 75; 69
9,46,0.19921,0.19565,16; 9; 82; 45; 78; 55; 46; 28; 27; 71
5,55,0.12102,0.09091,42; 5; 15; 27; 22; 31; 55; 7; 71; 73
28,45,0.62667,0.62222,5; 28; 81; 16; 34; 17; 45; 80; 72; 6
52,55,0.873,0.94545,9; 52; 70; 23; 65; 76; 55; 29; 73; 64
32,52,0.62602,0.61538,26; 32; 64; 74; 70; 29; 52; 40; 53; 39
7,46,0.16828,0.15217,8; 7; 23; 5; 36; 79; 46; 11; 79; 19
12,81,0.17292,0.14815,83; 12; 9; 41; 35; 25; 81; 30; 33; 64
45,71,0.58935,0.6338,66; 45; 20; 19; 41; 19; 71; 26; 56; 43
22,67,0.32785,0.32836,24; 22; 80; 68; 12; 41; 67; 16; 44; 65
56,59,0.89836,0.94915,15; 56; 20; 22; 22; 40; 59; 12; 79; 28
13,56,0.24351,0.23214,45; 13; 32; 15; 73; 58; 56; 25; 36; 10
81,85,0.98315,0.95294,46; 81; 44; 79; 42; 56; 85; 42; 55; 69
39,41,0.841,0.95122,38; 39; 60; 48; 34; 30; 41; 17; 70; 85
12,81,0.16489,0.14815,24; 12; 63; 56; 65; 26; 81; 15; 22; 59
11,32,0.35827,0.34375,18; 11; 32; 73; 47; 66; 32; 17; 53; 49
11,72,0.18887,0.15278,54; 11; 7; 85; 74; 81; 72; 34; 57; 81
