ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
37,59,0.63817,0.62712,27; 37; 42; 27; 34; 82; 59; 23; 39; 19
32,80,0.39827,0.4,73; 32; 26; 12; 36; 61; 80; 18; 39; 76
7,35,0.21296,0.2,58; 7; 30; 56; 58; 38; 35; 12; 14; 56
10,16,0.63927,0.625,78; 10; 54; 19; 84; 56; 16; 49; 27; 52
6,59,0.09427,0.10169,53; 6; 7; 43; 10; 8; 59; 61; 6; 54
19,73,0.2629,0.26027,30; 19; 60; 35; 81; 65; 73; 31; 77; 50
32,51,0.63153,0.62745,63; 32; 79; 7; 21; 69; 51; 65; 72; 32
23,47,0.48218,0.48936,50; 23; 20; 75; 40; 83; 47; 12; 78; 5
7,24,0.30812,0.29167,40; 7; 21; 34; 45; 80; 24; 36; 43; 51
5,34,0.16751,0.14706,42; 5; 34; 51; 17; 22; 34; 10; 54; 77
16,42,0.37339,0.38095,10; 16; 51; 27; 51; 47; 42; 44; 36; 32
52,74,0.70237,0.7027,13; 52; 38; 12; 68; 19; 74; 64; 29; 33
9,56,0.15556,0.16071,60; 9; 43; 36; 67; 27; 56; 72; 82; 82
39,53,0.72253,0.73585,75; 39; 74; 31; 72; 35; 53; 75; 79; 61
10,66,0.16325,0.15152,73; 10; 17; 41; 25; 37; 66; 69; 19; 32
32,65,0.49221,0.49231,77; 32; 84; 61; 41; 69; 65; 78; 33; 72
35,84,0.43828,0.41667,74; 35; 31; 20; 82; 23; 84; 39; 6; 76
18,70,0.27579,0.25714,41; 18; 78; 50; 10; 56; 70; 60; 30; 28
9,34,0.27799,0.26471,83; 9; 69; 75; 7; 47; 34; 40; 48; 25
20,55,0.36112,0.36364,59; 20; 45; 77; 41; 42; 55; 74; 70; 40
58,74,0.77861,0.78378,67; 58; 60; 77; 43; 8; 74; 15; 41; 10
12,17,0.73683,0.70588,41; 12; 64; 9; 32; 27; 17; 28; 55; 66
58,74,0.77008,0.78378,28; 58; 58; 62; 67; 84; 74; 61; 39; 79
13,31,0.42399,0.41935,8; 13; 71; 72; 49; 22; 31; 25; 9; 42
6,62,0.09205,0.09677,23; 6; 7; 6; 77; 23; 62; 57; 30; 25
38,73,0.51963,0.52055,60; 38; 47; 75; 29; 10; 73; 64; 76; 33
6,65,0.09347,0.09231,42; 6; 12; 20; 77; 72; 65; 77; 69; 78
17,33,0.51798,0.51515,69; 17; 18; 72; 71; 82; 33; 31; 77; 44
17,35,0.47479,0.48571,77; 17; 13; 76; 49; 24; 35; 7; 25; 82
16,82,0.20026,0.19512,51; 16; 39; 11; 51; 59; 82; 24; 8; 80
28,57,0.48764,0.49123,15; 28; 28; 11; 85; 53; 57; 67; 54; 30
27,65,0.42633,0.41538,36; 27; 35; 10; 27; 39; 65; 18; 22; 85
8,22,0.36635,0.36364,62; 8; 64; 36; 58; 35; 22; 55; 21; 38
16,18,0.84266,0.88889,47; 16; 43; 41; 80; 74; 18; 17; 80; 6
20,32,0.62862,0.625,44; 20; 52; 70; 11; 15; 32; 77; 52; 65
11,21,0.54012,0.52381,40; 11; 74; 11; 7; 5; 21; 27; 16; 71
42,85,0.50437,0.49412,63; 42; 82; 85; 43; 29; 85; 58; 48; 37
42,59,0.72516,0.71186,54; 42; 55; 50; 69; 21; 59; 58; 19; 59
37,53,0.68883,0.69811,41; 37; 37; 34; 68; 52; 53; 48; 60; 43
15,21,0.72755,0.71429,12; 15; 72; 61; 57; 53; 21; 64; 5; 81
22,31,0.72421,0.70968,65; 22; 73; 40; 83; 82; 31; 44; 51; 39
32,36,0.86748,0.88889,61; 32; 40; 78; 35; 30; 36; 22; 44; 17
73,82,0.89948,0.89024,33; 73; 62; 39; 63; 48; 82; 22; 61; 48
49,55,0.88836,0.89091,81; 49; 71; 5; 81; 73; 55; 78; 16; 27
