ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
8,72,0.11631,0.11111,6; 9; 8; 72; 7; 14; 17; 8
13,14,0.83205,0.92857,10; 29; 13; 14; 21; 3; 17; 15
9,14,0.64164,0.64286,7; 9; 9; 14; 26; 18; 23; 14
37,43,0.8221,0.86047,9; 3; 37; 43; 3; 21; 5; 16
11,14,0.73769,0.78571,11; 23; 11; 14; 21; 18; 20; 5
6,7,0.80113,0.85714,7; 5; 6; 7; 7; 4; 20; 11
9,35,0.27626,0.25714,25; 9; 9; 35; 5; 16; 16; 13
9,30,0.33211,0.3,20; 23; 9; 30; 21; 7; 10; 22
37,47,0.75144,0.78723,3; 6; 37; 47; 25; 24; 7; 5
15,43,0.36075,0.34884,15; 10; 15; 43; 14; 9; 4; 7
37,50,0.70764,0.74,3; 3; 37; 50; 6; 25; 28; 22
19,37,0.50351,0.51351,17; 9; 19; 37; 27; 5; 24; 18
27,48,0.5314,0.5625,5; 5; 27; 48; 29; 8; 7; 10
10,37,0.25671,0.27027,20; 10; 10; 37; 15; 13; 27; 6
13,14,0.82268,0.92857,32; 19; 13; 14; 16; 10; 12; 15
7,81,0.06848,0.08642,4; 4; 7; 81; 32; 10; 29; 20
16,37,0.42178,0.43243,11; 7; 16; 37; 32; 10; 27; 8
6,50,0.15648,0.12,14; 10; 6; 50; 26; 5; 20; 31
12,37,0.32082,0.32432,17; 12; 12; 37; 13; 11; 32; 31
13,74,0.17081,0.17568,3; 4; 13; 74; 12; 12; 14; 18
7,72,0.10635,0.09722,5; 8; 7; 72; 29; 13; 15; 22
13,14,0.86408,0.92857,34; 28; 13; 14; 19; 25; 14; 30
18,20,0.88616,0.9,10; 4; 18; 20; 6; 30; 31; 9
10,14,0.68034,0.71429,12; 18; 10; 14; 20; 4; 26; 27
23,37,0.5808,0.62162,11; 12; 23; 37; 5; 20; 10; 23
5,14,0.4106,0.35714,22; 14; 5; 14; 24; 16; 22; 7
7,62,0.11186,0.1129,10; 11; 7; 62; 26; 5; 26; 20
33,50,0.63679,0.66,5; 5; 33; 50; 14; 20; 32; 4
9,35,0.25547,0.25714,8; 20; 9; 35; 8; 7; 10; 9
13,56,0.21496,0.23214,10; 10; 13; 56; 30; 3; 18; 29
29,48,0.56534,0.60417,3; 9; 29; 48; 20; 29; 16; 13
5,74,0.06185,0.06757,3; 3; 5; 74; 7; 15; 32; 28
15,74,0.20031,0.2027,3; 3; 15; 74; 19; 31; 19; 8
32,43,0.7214,0.74419,6; 7; 32; 43; 12; 9; 16; 30
14,50,0.27524,0.28,7; 15; 14; 50; 28; 11; 9; 24
5,7,0.82341,0.71429,20; 21; 5; 7; 5; 5; 16; 5
5,7,0.79138,0.71429,36; 40; 5; 7; 8; 29; 12; 19
34,35,0.87611,0.97143,12; 12; 34; 35; 24; 6; 7; 23
8,48,0.1782,0.16667,6; 17; 8; 48; 25; 16; 22; 7
6,7,0.78806,0.85714,6; 7; 6; 7; 5; 22; 22; 19
26,47,0.53805,0.55319,12; 8; 26; 47; 23; 21; 11; 7
29,48,0.56986,0.60417,7; 8; 29; 48; 6; 17; 10; 13
22,56,0.38847,0.39286,3; 3; 22; 56; 17; 27; 11; 5
11,74,0.13953,0.14865,4; 4; 11; 74; 25; 14; 20; 9
20,37,0.52129,0.54054,6; 9; 20; 37; 13; 5; 9; 31
16,37,0.43661,0.43243,17; 12; 16; 37; 16; 27; 24; 4
9,20,0.45639,0.45,4; 31; 9; 20; 7; 15; 27; 19
41,47,0.86131,0.87234,4; 5; 41; 47; 18; 17; 16; 8
10,30,0.3213,0.33333,4; 4; 10; 30; 24; 18; 8; 24
12,48,0.24667,0.25,3; 7; 12; 48; 28; 13; 30; 11
19,20,0.89199,0.95,28; 7; 19; 20; 11; 4; 5; 18
6,7,0.80151,0.85714,28; 24; 6; 7; 11; 31; 18; 17
15,20,0.71349,0.75,3; 3; 15; 20; 24; 20; 26; 14
29,37,0.7632,0.78378,15; 8; 29; 37; 11; 6; 6; 8
13,14,0.84535,0.92857,29; 8; 13; 14; 23; 15; 8; 9
9,47,0.20881,0.19149,11; 10; 9; 47; 28; 14; 3; 29
8,56,0.14692,0.14286,14; 9; 8; 56; 16; 32; 7; 8
11,20,0.50109,0.55,31; 9; 11; 20; 28; 15; 30; 17
7,17,0.38936,0.41176,31; 24; 7; 17; 14; 19; 30; 29
34,37,0.85781,0.91892,3; 5; 34; 37; 29; 21; 22; 13
14,74,0.18488,0.18919,5; 3; 14; 74; 16; 32; 29; 7
15,30,0.48247,0.5,7; 11; 15; 30; 4; 11; 27; 7
31,50,0.57226,0.62,4; 5; 31; 50; 18; 25; 30; 10
