ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
31,50,0.57013,0.62,19; 31; 82; 30; 50; 73; 50; 9; 18; 21
70,76,0.94618,0.92105,56; 70; 55; 77; 7; 47; 76; 6; 72; 27
38,61,0.60858,0.62295,17; 38; 45; 21; 28; 19; 61; 52; 71; 61
51,73,0.68737,0.69863,71; 51; 66; 54; 25; 69; 73; 50; 6; 67
32,83,0.40546,0.38554,20; 32; 77; 28; 16; 80; 83; 17; 70; 68
66,81,0.78621,0.81481,27; 66; 10; 11; 38; 10; 81; 43; 73; 7
65,69,0.89305,0.94203,29; 65; 33; 67; 9; 79; 69; 79; 56; 74
10,69,0.15604,0.14493,52; 10; 56; 41; 30; 38; 69; 44; 16; 60
26,67,0.41068,0.38806,85; 26; 45; 9; 78; 26; 67; 13; 37; 40
50,68,0.68885,0.73529,51; 50; 65; 67; 16; 51; 68; 73; 40; 64
48,78,0.59004,0.61538,61; 48; 40; 43; 58; 12; 78; 61; 37; 78
46,49,0.90635,0.93878,43; 46; 76; 14; 17; 50; 49; 45; 41; 55
61,75,0.79126,0.81333,43; 61; 25; 60; 32; 48; 75; 19; 72; 81
30,32,0.86053,0.9375,23; 30; 84; 8; 79; 10; 32; 73; 60; 14
7,51,0.13926,0.13725,24; 7; 8; 73; 72; 85; 51; 41; 84; 33
32,80,0.40554,0.4,49; 32; 50; 70; 58; 78; 80; 56; 51; 13
36,58,0.62317,0.62069,85; 36; 60; 39; 81; 74; 58; 83; 65; 79
29,31,0.89494,0.93548,5; 29; 26; 49; 34; 19; 31; 29; 71; 49
51,79,0.65288,0.64557,67; 51; 31; 61; 54; 12; 79; 42; 14; 42
48,79,0.541,0.60759,65; 48; 49; 83; 37; 76; 79; 73; 54; 5
5,50,0.13815,0.1,47; 5; 25; 25; 61; 76; 50; 54; 10; 59
11,81,0.14679,0.1358,45; 11; 44; 21; 44; 56; 81; 7; 32; 69
20,33,0.54058,0.60606,55; 20; 8; 52; 13; 10; 33; 42; 70; 24
14,43,0.32754,0.32558,44; 14; 30; 69; 71; 10; 43; 11; 17; 38
38,41,0.94483,0.92683,59; 38; 61; 40; 65; 58; 41; 17; 25; 35
49,75,0.64596,0.65333,48; 49; 76; 53; 43; 70; 75; 59; 84; 82
26,40,0.6935,0.65,78; 26; 70; 32; 37; 54; 40; 72; 63; 46
66,81,0.82016,0.81481,11; 66; 19; 9; 8; 48; 81; 57; 8; 51
8,18,0.49627,0.44444,6; 8; 23; 78; 64; 76; 18; 12; 16; 66
40,66,0.59293,0.60606,24; 40; 20; 8; 21; 22; 66; 83; 57; 61
39,60,0.6643,0.65,33; 39; 57; 56; 72; 17; 60; 9; 36; 9
6,59,0.10333,0.10169,45; 6; 45; 51; 49; 41; 59; 12; 55; 24
53,73,0.69587,0.72603,17; 53; 71; 25; 80; 32; 73; 61; 14; 68
9,64,0.15025,0.14062,12; 9; 22; 72; 23; 38; 64; 22; 59; 38
11,80,0.16573,0.1375,66; 11; 79; 10; 67; 42; 80; 62; 33; 47
15,46,0.31093,0.32609,7; 15; 20; 18; 56; 41; 46; 63; 8; 15
29,31,0.90991,0.93548,70; 29; 44; 49; 25; 35; 31; 69; 25; 66
51,71,0.69706,0.71831,36; 51; 39; 78; 11; 45; 71; 19; 47; 68
18,25,0.66484,0.72,72; 18; 51; 28; 61; 77; 25; 24; 85; 75
7,71,0.12518,0.09859,35; 7; 46; 38; 77; 80; 71; 66; 33; 25
56,78,0.67665,0.71795,52; 56; 14; 31; 71; 77; 78; 35; 67; 65
70,75,0.8998,0.93333,58; 70; 20; 18; 38; 31; 75; 5; 47; 80
20,45,0.43124,0.44444,20; 20; 65; 11; 27; 37; 45; 68; 42; 21
11,79,0.13225,0.13924,32; 11; 43; 57; 70; 52; 79; 37; 13; 62
24,61,0.38607,0.39344,48; 24; 16; 9; 65; 19; 61; 84; 26; 34
51,84,0.59832,0.60714,65; 51; 27; 58; 82; 12; 84; 26; 48; 66
20,27,0.76268,0.74074,54; 20; 65; 8; 43; 65; 27; 8; 41; 11
8,79,0.11408,0.10127,85; 8; 26; 9; 19; 7; 79; 81; 80; 35
11,28,0.38511,0.39286,80; 11; 47; 20; 61; 73; 28; 27; 77; 55
45,73,0.57712,0.61644,38; 45; 72; 21; 62; 31; 73; 81; 57; 12
17,26,0.71367,0.65385,13; 17; 25; 52; 57; 18; 26; 39; 73; 15
13,18,0.77872,0.72222,26; 13; 17; 24; 69; 79; 18; 82; 20; 84
47,58,0.87465,0.81034,76; 47; 75; 20; 49; 78; 58; 56; 46; 33
28,84,0.34719,0.33333,64; 28; 21; 64; 64; 24; 84; 35; 75; 85
5,37,0.16865,0.13514,36; 5; 17; 79; 63; 66; 37; 68; 68; 48
61,76,0.80069,0.80263,23; 61; 59; 38; 78; 11; 76; 80; 7; 72
11,17,0.69662,0.64706,30; 11; 41; 23; 72; 6; 17; 40; 51; 37
33,51,0.62407,0.64706,33; 33; 29; 37; 54; 33; 51; 46; 19; 34
28,35,0.82012,0.8,18; 28; 60; 44; 45; 53; 35; 72; 55; 31
29,36,0.77423,0.80556,38; 29; 15; 57; 13; 11; 36; 74; 46; 17
66,72,0.94339,0.91667,77; 66; 58; 49; 10; 35; 72; 46; 70; 70
22,36,0.62367,0.61111,84; 22; 15; 7; 69; 35; 36; 75; 61; 27
35,50,0.69406,0.7,9; 35; 23; 6; 5; 29; 50; 33; 24; 21
12,76,0.17381,0.15789,37; 12; 74; 35; 49; 69; 76; 66; 6; 17
6,58,0.12089,0.10345,9; 6; 13; 20; 7; 62; 58; 82; 52; 62
33,51,0.61347,0.64706,82; 33; 18; 78; 51; 73; 51; 52; 56; 33
11,18,0.65953,0.61111,45; 11; 7; 21; 17; 65; 18; 43; 22; 62
18,54,0.31424,0.33333,65; 18; 32; 48; 54; 85; 54; 10; 37; 40
36,55,0.6545,0.65455,71; 36; 54; 6; 20; 61; 55; 78; 63; 19
48,52,0.91442,0.92308,84; 48; 60; 82; 66; 27; 52; 73; 62; 41
7,71,0.10153,0.09859,70; 7; 8; 84; 14; 8; 71; 62; 26; 56
5,51,0.12252,0.09804,40; 5; 56; 82; 38; 22; 51; 27; 78; 50
49,75,0.63668,0.65333,38; 49; 35; 45; 46; 43; 75; 54; 17; 72
