ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
18,25,0.72583,0.72,3; 22; 18; 25; 3; 15; 28; 22
5,84,0.29707,0.05952,3; 4; 5; 84; 24; 17; 17; 28
23,56,0.46587,0.41071,7; 9; 23; 56; 23; 5; 8; 3
5,50,0.1409,0.1,19; 14; 5; 50; 26; 12; 14; 27
9,25,0.36737,0.36,22; 14; 9; 25; 20; 5; 17; 24
17,56,0.40343,0.30357,5; 4; 17; 56; 5; 16; 15; 21
6,10,0.63751,0.6,19; 36; 6; 10; 3; 22; 29; 18
7,81,0.45485,0.08642,3; 5; 7; 81; 16; 8; 20; 6
22,36,0.60002,0.61111,6; 19; 22; 36; 21; 26; 7; 31
27,50,0.5884,0.54,7; 7; 27; 50; 26; 18; 15; 7
23,36,0.64078,0.63889,13; 14; 23; 36; 13; 9; 20; 15
6,50,0.16428,0.12,20; 9; 6; 50; 21; 17; 29; 5
14,72,0.4205,0.19444,4; 5; 14; 72; 9; 28; 28; 20
7,8,0.86023,0.875,41; 15; 7; 8; 17; 28; 4; 28
10,31,0.33038,0.32258,16; 22; 10; 31; 22; 31; 7; 4
11,56,0.26891,0.19643,13; 13; 11; 56; 8; 6; 26; 11
13,75,0.43532,0.17333,3; 3; 13; 75; 25; 16; 17; 16
9,81,0.4871,0.11111,4; 4; 9; 81; 19; 20; 8; 7
10,13,0.80144,0.76923,3; 18; 10; 13; 26; 4; 27; 27
5,75,0.28494,0.06667,8; 6; 5; 75; 5; 24; 28; 17
5,81,0.27018,0.06173,5; 5; 5; 81; 13; 13; 16; 18
15,36,0.43659,0.41667,18; 9; 15; 36; 7; 17; 24; 3
35,50,0.71763,0.7,3; 5; 35; 50; 5; 31; 25; 22
17,36,0.49325,0.47222,12; 14; 17; 36; 4; 5; 7; 9
36,46,0.81135,0.78261,8; 3; 36; 46; 5; 18; 28; 27
22,42,0.54745,0.52381,7; 6; 22; 42; 25; 13; 4; 22
6,46,0.17071,0.13043,10; 23; 6; 46; 8; 29; 8; 28
16,17,0.90285,0.94118,21; 20; 16; 17; 24; 13; 23; 27
19,31,0.60958,0.6129,14; 4; 19; 31; 18; 14; 11; 15
6,8,0.78489,0.75,23; 21; 6; 8; 17; 32; 19; 5
5,25,0.2407,0.2,25; 21; 5; 25; 16; 9; 10; 25
13,72,0.42388,0.18056,6; 4; 13; 72; 24; 22; 13; 19
27,31,0.86461,0.87097,10; 8; 27; 31; 5; 25; 20; 12
