ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
35,36,0.9251,0.97222,35; 6; 13; 4; 36; 4; 5; 16
7,9,0.76257,0.77778,7; 14; 27; 28; 9; 10; 14; 13
35,77,0.42906,0.45455,35; 14; 16; 20; 77; 3; 4; 3
41,43,0.95374,0.95349,41; 9; 8; 12; 43; 5; 17; 17
7,12,0.82294,0.58333,7; 7; 28; 5; 12; 5; 13; 18
13,19,0.808,0.68421,13; 27; 12; 11; 19; 17; 21; 5
56,58,0.87786,0.96552,56; 14; 4; 5; 58; 6; 4; 3
36,43,0.86774,0.83721,36; 11; 10; 5; 43; 18; 9; 13
5,6,0.76932,0.83333,5; 8; 15; 14; 6; 3; 25; 13
27,42,0.68618,0.64286,27; 5; 18; 22; 42; 8; 16; 3
6,12,0.8523,0.5,6; 20; 14; 24; 12; 19; 5; 16
5,19,0.69739,0.26316,5; 13; 26; 30; 19; 4; 16; 10
53,72,0.69426,0.73611,53; 4; 9; 4; 72; 5; 8; 8
5,19,0.6709,0.26316,5; 6; 17; 22; 19; 11; 10; 13
7,12,0.80692,0.58333,7; 16; 25; 15; 12; 13; 9; 19
17,19,0.87325,0.89474,17; 16; 26; 14; 19; 22; 17; 17
20,23,0.9097,0.86957,20; 14; 23; 26; 23; 13; 9; 14
11,12,0.80515,0.91667,11; 26; 20; 13; 12; 21; 26; 18
8,12,0.83874,0.66667,8; 27; 12; 29; 12; 4; 24; 3
20,58,0.32303,0.34483,20; 7; 15; 15; 58; 8; 3; 8
17,19,0.8279,0.89474,17; 18; 16; 12; 19; 18; 17; 23
7,43,0.21684,0.16279,7; 22; 24; 19; 43; 4; 8; 9
5,15,0.72871,0.33333,5; 3; 31; 27; 15; 15; 19; 24
15,31,0.67917,0.48387,15; 19; 17; 9; 31; 21; 14; 7
6,24,0.81396,0.25,6; 15; 5; 6; 24; 5; 15; 6
21,36,0.70444,0.58333,21; 22; 17; 13; 36; 15; 18; 5
8,15,0.80503,0.53333,8; 23; 8; 26; 15; 15; 10; 3
5,6,0.73915,0.83333,5; 3; 11; 12; 6; 20; 28; 13
19,42,0.50419,0.45238,19; 19; 18; 17; 42; 15; 18; 8
7,19,0.78108,0.36842,7; 5; 19; 23; 19; 15; 9; 11
17,31,0.67564,0.54839,17; 8; 5; 26; 31; 18; 19; 8
7,43,0.24015,0.16279,7; 14; 21; 9; 43; 18; 12; 12
5,6,0.76085,0.83333,5; 16; 13; 23; 6; 12; 24; 20
17,19,0.87761,0.89474,17; 26; 14; 23; 19; 3; 19; 8
10,23,0.78637,0.43478,10; 8; 6; 15; 23; 8; 21; 4
17,19,0.81377,0.89474,17; 18; 12; 4; 19; 23; 26; 19
29,36,0.88835,0.80556,29; 8; 5; 23; 36; 9; 14; 11
28,43,0.70153,0.65116,28; 21; 6; 23; 43; 7; 13; 8
52,72,0.69071,0.72222,52; 14; 9; 6; 72; 4; 3; 5
7,12,0.79585,0.58333,7; 13; 3; 22; 12; 6; 5; 26
45,58,0.7841,0.77586,45; 14; 13; 6; 58; 11; 10; 8
23,24,0.87847,0.95833,23; 17; 13; 5; 24; 24; 5; 15
9,12,0.77632,0.75,9; 14; 20; 21; 12; 3; 26; 11
23,42,0.58227,0.54762,23; 24; 25; 9; 42; 13; 14; 4
44,77,0.53328,0.57143,44; 3; 7; 13; 77; 3; 7; 7
17,31,0.69748,0.54839,17; 15; 24; 5; 31; 16; 5; 6
11,19,0.77239,0.57895,11; 6; 13; 3; 19; 24; 18; 23
37,43,0.88042,0.86047,37; 7; 13; 17; 43; 13; 16; 13
27,58,0.42697,0.46552,27; 4; 6; 9; 58; 6; 8; 8
28,67,0.40426,0.41791,28; 15; 12; 16; 67; 9; 3; 5
6,43,0.22233,0.13953,6; 30; 9; 8; 43; 6; 18; 6
36,77,0.44008,0.46753,36; 6; 19; 12; 77; 3; 4; 3
37,43,0.87693,0.86047,37; 6; 18; 11; 43; 8; 12; 8
18,44,0.44459,0.40909,18; 25; 17; 7; 44; 3; 10; 3
29,44,0.66406,0.65909,29; 20; 20; 3; 44; 3; 6; 5
11,12,0.80033,0.91667,11; 21; 21; 29; 12; 12; 5; 3
10,12,0.83454,0.83333,10; 13; 8; 26; 12; 11; 27; 26
28,36,0.85806,0.77778,28; 17; 21; 5; 36; 16; 13; 6
11,19,0.80976,0.57895,11; 17; 12; 5; 19; 8; 24; 5
36,44,0.84234,0.81818,36; 11; 11; 5; 44; 18; 6; 13
25,58,0.41245,0.43103,25; 23; 14; 17; 58; 11; 9; 12
5,58,0.09045,0.08621,5; 3; 20; 10; 58; 8; 7; 4
33,36,0.91354,0.91667,33; 20; 18; 20; 36; 5; 11; 11
29,77,0.36716,0.37662,29; 10; 13; 23; 77; 5; 4; 5
70,77,0.85093,0.90909,70; 3; 4; 5; 77; 6; 6; 6
29,36,0.85585,0.80556,29; 10; 10; 22; 36; 15; 12; 20
36,43,0.867,0.83721,36; 14; 8; 7; 43; 16; 16; 12
38,42,0.90487,0.90476,38; 10; 14; 8; 42; 11; 6; 6
21,58,0.35724,0.36207,21; 10; 3; 16; 58; 8; 11; 12
13,19,0.79079,0.68421,13; 4; 13; 15; 19; 16; 4; 23
30,44,0.73292,0.68182,30; 22; 22; 13; 44; 16; 13; 7
18,24,0.88777,0.75,18; 26; 25; 26; 24; 7; 10; 24
5,6,0.76603,0.83333,5; 14; 5; 30; 6; 3; 12; 6
6,23,0.82188,0.26087,6; 6; 18; 18; 23; 19; 5; 12
5,6,0.76314,0.83333,5; 6; 28; 16; 6; 22; 15; 8
40,67,0.56064,0.59701,40; 4; 8; 18; 67; 9; 9; 10
7,44,0.21312,0.15909,7; 11; 25; 30; 44; 7; 6; 7
16,58,0.28527,0.27586,16; 20; 18; 14; 58; 9; 13; 5
8,12,0.80276,0.66667,8; 24; 19; 30; 12; 22; 5; 14
7,15,0.81429,0.46667,7; 26; 28; 20; 15; 15; 12; 6
48,67,0.69185,0.71642,48; 14; 11; 16; 67; 6; 8; 4
5,15,0.71264,0.33333,5; 12; 24; 13; 15; 18; 3; 19
27,67,0.39497,0.40299,27; 23; 22; 4; 67; 10; 8; 9
10,24,0.70501,0.41667,10; 4; 16; 29; 24; 7; 22; 3
56,67,0.78605,0.83582,56; 10; 13; 9; 67; 4; 6; 3
12,19,0.84003,0.63158,12; 4; 8; 22; 19; 5; 11; 21
28,44,0.67057,0.63636,28; 4; 20; 11; 44; 10; 18; 13
7,12,0.81934,0.58333,7; 16; 4; 23; 12; 15; 19; 5
16,24,0.84718,0.66667,16; 16; 4; 24; 24; 16; 13; 20
27,43,0.65759,0.62791,27; 22; 13; 18; 43; 10; 17; 18
36,44,0.82762,0.81818,36; 20; 15; 18; 44; 14; 15; 15
18,36,0.61806,0.5,18; 22; 13; 24; 36; 10; 6; 15
13,15,0.79441,0.86667,13; 9; 21; 18; 15; 14; 22; 15
57,67,0.80598,0.85075,57; 7; 10; 8; 67; 4; 4; 4
6,19,0.78746,0.31579,6; 6; 3; 18; 19; 16; 11; 3
39,58,0.64828,0.67241,39; 16; 10; 5; 58; 6; 7; 10
59,77,0.73708,0.76623,59; 4; 11; 12; 77; 5; 4; 4
