ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
39,40,0.89629,0.975,61; 39; 40; 59; 17; 54; 8; 60; 80; 41
50,52,0.90424,0.96154,60; 50; 52; 84; 6; 18; 70; 10; 44; 54
5,41,0.13106,0.12195,66; 5; 41; 8; 12; 10; 22; 36; 24; 52
28,32,0.73462,0.875,31; 28; 32; 38; 9; 11; 84; 84; 57; 37
25,52,0.48718,0.48077,52; 25; 52; 52; 11; 69; 6; 44; 63; 11
14,32,0.4131,0.4375,78; 14; 32; 67; 85; 60; 40; 5; 10; 62
27,50,0.56767,0.54,41; 27; 50; 39; 37; 51; 26; 63; 64; 60
19,52,0.35145,0.36538,44; 19; 52; 7; 29; 38; 63; 23; 64; 27
40,41,0.91039,0.97561,12; 40; 41; 38; 74; 80; 8; 62; 40; 64
17,20,0.48172,0.85,36; 17; 20; 26; 36; 68; 21; 34; 78; 28
5,11,0.2278,0.45455,39; 5; 11; 58; 16; 18; 30; 46; 80; 48
10,40,0.26332,0.25,84; 10; 40; 37; 84; 76; 33; 41; 58; 74
36,41,0.84637,0.87805,19; 36; 41; 69; 32; 26; 34; 60; 73; 49
47,50,0.89374,0.94,56; 47; 50; 16; 31; 29; 11; 11; 69; 74
5,9,0.1864,0.55556,9; 5; 9; 54; 49; 67; 8; 39; 38; 71
20,41,0.47671,0.4878,62; 20; 41; 55; 69; 80; 42; 46; 23; 40
27,41,0.68158,0.65854,62; 27; 41; 50; 64; 41; 24; 15; 25; 58
21,68,0.30828,0.30882,79; 21; 68; 6; 17; 35; 50; 15; 5; 80
52,72,0.73952,0.72222,13; 52; 72; 16; 56; 16; 43; 54; 38; 28
16,21,0.48723,0.7619,11; 16; 21; 60; 23; 66; 14; 67; 78; 55
8,58,0.16001,0.13793,29; 8; 58; 71; 77; 81; 72; 43; 76; 30
6,45,0.16231,0.13333,39; 6; 45; 53; 40; 34; 25; 14; 19; 28
32,52,0.62682,0.61538,70; 32; 52; 12; 9; 56; 5; 83; 77; 43
8,58,0.16429,0.13793,67; 8; 58; 12; 36; 75; 84; 81; 39; 39
